chr	start	end	element_ID	pvalue
chr4	52917870	52961053	gc19_pc.cds::gencode::SPATA18::ENSG00000163071.6	0.777777777777778
chr1	149676069	149676579	gc19_pc.cds::gencode::AL358813.2::ENSG00000203815.2	0.795454545454545
chr2	131672509	131803762	gc19_pc.cds::gencode::ARHGEF4::ENSG00000136002.12	0.8
chr8	67883247	67929982	gc19_pc.cds::gencode::PPP1R42::ENSG00000178125.10	0.8
chr1	174188295	174959138	gc19_pc.cds::gencode::RABGAP1L::ENSG00000152061.17	0.8
chr12	106704853	106740308	gc19_pc.cds::gencode::TCP11L2::ENSG00000166046.6	0.8
chr2	152342273	152589670	gc19_pc.cds::gencode::NEB::ENSG00000183091.15	0.802197802197802
chr9	138594104	138684007	gc19_pc.cds::gencode::KCNT1::ENSG00000107147.7	0.823529411764706
chr12	120941586	120966944	gc19_pc.cds::gencode::COQ5::ENSG00000110871.10	0.833333333333333
chr9	77339528	77502772	gc19_pc.cds::gencode::TRPM6::ENSG00000119121.17	0.833333333333333
chr1	55246915	55266836	gc19_pc.cds::gencode::TTC22::ENSG00000006555.6	0.85
chr2	73518584	73520754	gc19_pc.cds::gencode::EGR4::ENSG00000135625.6	0.857142857142857
chr7	27282649	27286044	gc19_pc.cds::gencode::EVX1::ENSG00000106038.8	0.857142857142857
chr4	98108885	99064301	gc19_pc.cds::gencode::STPG2::ENSG00000163116.5	0.857142857142857
chr16	108338	115013	gc19_pc.cds::gencode::RHBDF1::ENSG00000007384.11	0.866666666666667
chr22	37602585	37603842	gc19_pc.cds::gencode::SSTR3::ENSG00000183473.5	0.866666666666667
chr11	1244353	1283273	gc19_pc.cds::gencode::MUC5B::ENSG00000117983.13	0.875
chr7	25264740	25268058	gc19_pc.cds::gencode::NPVF::ENSG00000105954.2	0.875
chr16	48117625	48180335	gc19_pc.cds::gencode::ABCC12::ENSG00000140798.11	0.886016338298895
chr8	24151662	24211917	gc19_pc.cds::gencode::ADAM28::ENSG00000042980.8	0.888888888888889
chr10	29747175	29843987	gc19_pc.cds::gencode::SVIL::ENSG00000197321.10	0.9
chr22	46759074	46933067	gc19_pc.cds::gencode::CELSR1::ENSG00000075275.12	0.916666666666667
chr8	86019530	86057746	gc19_pc.cds::gencode::LRRCC1::ENSG00000133739.11	0.916666666666667
chr19	756946	763590	gc19_pc.cds::gencode::MISP::ENSG00000099812.6	0.916666666666667
chr15	34517315	34522048	gc19_pc.cds::gencode::EMC4::ENSG00000128463.8	0.928571428571429
chr2	171570140	171570953	gc19_pc.cds::gencode::AC007405.2::ENSG00000222033.1	1
chr11	62201309	62303570	gc19_pc.cds::gencode::AHNAK::ENSG00000124942.9	1
chr14	105404399	105444574	gc19_pc.cds::gencode::AHNAK2::ENSG00000185567.6	1
chr10	71873933	71883840	gc19_pc.cds::gencode::AIFM2::ENSG00000042286.10	1
chr6	135239552	135271191	gc19_pc.cds::gencode::ALDH8A1::ENSG00000118514.9	1
chr19	33089050	33149921	gc19_pc.cds::gencode::ANKRD27::ENSG00000105186.10	1
chr18	14748418	14852479	gc19_pc.cds::gencode::ANKRD30B::ENSG00000180777.9	1
chr12	101111303	101520848	gc19_pc.cds::gencode::ANO4::ENSG00000151572.12	1
chr11	926021	1010707	gc19_pc.cds::gencode::AP2A2::ENSG00000183020.9	1
chr2	21224601	21266817	gc19_pc.cds::gencode::APOB::ENSG00000084674.9	1
chr19	42388534	42433895	gc19_pc.cds::gencode::ARHGEF1::ENSG00000076928.13	1
chr2	25964897	26101091	gc19_pc.cds::gencode::ASXL2::ENSG00000143970.12	1
chr22	46067943	46239551	gc19_pc.cds::gencode::ATXN10::ENSG00000130638.11	1
chr11	122756557	122830153	gc19_pc.cds::gencode::C11orf63::ENSG00000109944.6	1
chr14	29242013	29282284	gc19_pc.cds::gencode::C14orf23::ENSG00000186960.6	1
chr1	200860668	200882757	gc19_pc.cds::gencode::C1orf106::ENSG00000163362.6	1
chr1	57185343	57284963	gc19_pc.cds::gencode::C1orf168::ENSG00000187889.8	1
chr21	45553579	45565506	gc19_pc.cds::gencode::C21orf33::ENSG00000160221.12	1
chr3	121973036	122004038	gc19_pc.cds::gencode::CASR::ENSG00000036828.9	1
chr2	219867658	219906234	gc19_pc.cds::gencode::CCDC108::ENSG00000181378.9	1
chr8	144788863	144790279	gc19_pc.cds::gencode::CCDC166::ENSG00000255181.2	1
chr7	6838854	6865828	gc19_pc.cds::gencode::CCZ1B::ENSG00000146574.11	1
chr6	74405938	74533357	gc19_pc.cds::gencode::CD109::ENSG00000156535.9	1
chr1	158224459	158227480	gc19_pc.cds::gencode::CD1A::ENSG00000158477.6	1
chr11	118209876	118213322	gc19_pc.cds::gencode::CD3D::ENSG00000167286.5	1
chr19	14492335	14518933	gc19_pc.cds::gencode::CD97::ENSG00000123146.15	1
chr16	89238239	89261563	gc19_pc.cds::gencode::CDH15::ENSG00000129910.3	1
chr19	42212650	42231236	gc19_pc.cds::gencode::CEACAM5::ENSG00000105388.10	1
chr8	1719220	1728733	gc19_pc.cds::gencode::CLN8::ENSG00000182372.6	1
chr6	88853574	88854993	gc19_pc.cds::gencode::CNR1::ENSG00000118432.11	1
chr9	17135063	17502650	gc19_pc.cds::gencode::CNTLN::ENSG00000044459.10	1
chr6	70589459	70916978	gc19_pc.cds::gencode::COL19A1::ENSG00000082293.8	1
chr7	94024343	94059705	gc19_pc.cds::gencode::COL1A2::ENSG00000164692.13	1
chr2	189898795	190044330	gc19_pc.cds::gencode::COL5A2::ENSG00000204262.7	1
chr9	100887055	100919942	gc19_pc.cds::gencode::CORO2A::ENSG00000106789.8	1
chr2	211342487	211542709	gc19_pc.cds::gencode::CPS1::ENSG00000021826.10	1
chr16	85204881	85218969	gc19_pc.cds::gencode::CTC-786C10.1::ENSG00000262601.1	1
chr15	75012829	75015438	gc19_pc.cds::gencode::CYP1A1::ENSG00000140465.9	1
chr12	109278782	109294311	gc19_pc.cds::gencode::DAO::ENSG00000110887.3	1
chr4	954407	980639	gc19_pc.cds::gencode::DGKQ::ENSG00000145214.9	1
chr1	65720217	65878708	gc19_pc.cds::gencode::DNAJC6::ENSG00000116675.11	1
chr1	62921084	63153935	gc19_pc.cds::gencode::DOCK7::ENSG00000116641.11	1
chr18	29078214	29126706	gc19_pc.cds::gencode::DSG2::ENSG00000046604.8	1
chr4	148406833	148463770	gc19_pc.cds::gencode::EDNRA::ENSG00000151617.11	1
chr1	245133424	245285250	gc19_pc.cds::gencode::EFCAB2::ENSG00000203666.8	1
chr19	18555561	18632865	gc19_pc.cds::gencode::ELL::ENSG00000105656.8	1
chr8	120569760	120685512	gc19_pc.cds::gencode::ENPP2::ENSG00000136960.8	1
chr19	45912932	45926632	gc19_pc.cds::gencode::ERCC1::ENSG00000012061.11	1
chr5	176829292	176836528	gc19_pc.cds::gencode::F12::ENSG00000131187.5	1
chr5	16474849	16617080	gc19_pc.cds::gencode::FAM134B::ENSG00000154153.9	1
chr13	98865496	99100571	gc19_pc.cds::gencode::FARP1::ENSG00000152767.11	1
chr8	101146029	101157363	gc19_pc.cds::gencode::FBXO43::ENSG00000156509.9	1
chr13	102375180	103054028	gc19_pc.cds::gencode::FGF14::ENSG00000102466.11	1
chr19	676423	681810	gc19_pc.cds::gencode::FSTL3::ENSG00000070404.5	1
chr10	8097618	8115986	gc19_pc.cds::gencode::GATA3::ENSG00000107485.11	1
chr1	89726386	89735238	gc19_pc.cds::gencode::GBP5::ENSG00000154451.10	1
chr11	134201955	134244952	gc19_pc.cds::gencode::GLB1L2::ENSG00000149328.10	1
chr10	134884432	134943015	gc19_pc.cds::gencode::GPR123::ENSG00000197177.11	1
chr5	89825298	90459717	gc19_pc.cds::gencode::GPR98::ENSG00000164199.11	1
chr3	119545634	119812281	gc19_pc.cds::gencode::GSK3B::ENSG00000082701.10	1
chr17	65074367	65214920	gc19_pc.cds::gencode::HELZ::ENSG00000198265.7	1
chr6	143074243	143095875	gc19_pc.cds::gencode::HIVEP2::ENSG00000010818.4	1
chr6	32974526	32977313	gc19_pc.cds::gencode::HLA-DOA::ENSG00000204252.8	1
chr16	27441392	27460604	gc19_pc.cds::gencode::IL21R::ENSG00000103522.11	1
chr16	31404681	31437449	gc19_pc.cds::gencode::ITGAD::ENSG00000156886.11	1
chr3	52811631	52825927	gc19_pc.cds::gencode::ITIH1::ENSG00000055957.6	1
chr18	77623667	77659816	gc19_pc.cds::gencode::KCNG2::ENSG00000178342.4	1
chr2	99410994	99513871	gc19_pc.cds::gencode::KIAA1211L::ENSG00000196872.6	1
chr10	24498122	24835253	gc19_pc.cds::gencode::KIAA1217::ENSG00000120549.11	1
chr19	18747864	18780084	gc19_pc.cds::gencode::KLHL26::ENSG00000167487.7	1
chr6	129204390	129837492	gc19_pc.cds::gencode::LAMA2::ENSG00000196569.7	1
chr9	133884601	133967174	gc19_pc.cds::gencode::LAMC3::ENSG00000050555.13	1
chr19	55105709	55112282	gc19_pc.cds::gencode::LILRA1::ENSG00000104974.6	1
chr3	8543624	8609284	gc19_pc.cds::gencode::LMCD1::ENSG00000071282.7	1
chr18	44057145	44236996	gc19_pc.cds::gencode::LOXHD1::ENSG00000167210.12	1
chr12	59266353	59314016	gc19_pc.cds::gencode::LRIG3::ENSG00000139263.7	1
chr1	220702164	220835508	gc19_pc.cds::gencode::MARK1::ENSG00000116141.11	1
chr16	71660132	71674930	gc19_pc.cds::gencode::MARVELD3::ENSG00000140832.5	1
chr2	149216327	149270510	gc19_pc.cds::gencode::MBD5::ENSG00000204406.7	1
chr3	196730242	196756573	gc19_pc.cds::gencode::MFI2::ENSG00000163975.7	1
chr3	123332951	123512688	gc19_pc.cds::gencode::MYLK::ENSG00000065534.14	1
chr10	26241039	26500990	gc19_pc.cds::gencode::MYO3A::ENSG00000095777.10	1
chr15	72118920	72338904	gc19_pc.cds::gencode::MYO9A::ENSG00000066933.11	1
chr1	24383853	24435126	gc19_pc.cds::gencode::MYOM3::ENSG00000142661.14	1
chr19	56220277	56249740	gc19_pc.cds::gencode::NLRP9::ENSG00000185792.5	1
chr5	139227501	139422654	gc19_pc.cds::gencode::NRG2::ENSG00000158458.15	1
chr12	5541490	5604154	gc19_pc.cds::gencode::NTF3::ENSG00000185652.7	1
chr1	248801587	248802559	gc19_pc.cds::gencode::OR2T35::ENSG00000177151.3	1
chr12	56498521	56507662	gc19_pc.cds::gencode::PA2G4::ENSG00000170515.9	1
chr6	170104098	170124027	gc19_pc.cds::gencode::PHF10::ENSG00000130024.10	1
chr5	133871547	133915007	gc19_pc.cds::gencode::PHF15::ENSG00000043143.16	1
chr5	134364468	134369571	gc19_pc.cds::gencode::PITX1::ENSG00000069011.11	1
chr1	201252830	201297964	gc19_pc.cds::gencode::PKP1::ENSG00000081277.7	1
chr12	19282733	19522721	gc19_pc.cds::gencode::PLEKHA5::ENSG00000052126.10	1
chr15	89859981	89876985	gc19_pc.cds::gencode::POLG::ENSG00000140521.7	1
chr1	38511059	38512415	gc19_pc.cds::gencode::POU3F1::ENSG00000185668.5	1
chr10	133747954	133769467	gc19_pc.cds::gencode::PPP2R2D::ENSG00000175470.14	1
chr18	9547786	9615179	gc19_pc.cds::gencode::PPP4R1::ENSG00000154845.11	1
chr19	36290939	36304183	gc19_pc.cds::gencode::PRODH2::ENSG00000250799.5	1
chr7	99017589	99063764	gc19_pc.cds::gencode::PTCD1::ENSG00000106246.13	1
chr17	5185781	5286518	gc19_pc.cds::gencode::RABEP1::ENSG00000029725.12	1
chr20	1209097	1277041	gc19_pc.cds::gencode::RAD21L1::ENSG00000244588.1	1
chr11	73100181	73106536	gc19_pc.cds::gencode::RELT::ENSG00000054967.8	1
chr16	67679149	67691421	gc19_pc.cds::gencode::RLTPR::ENSG00000159753.9	1
chr2	86830965	86850009	gc19_pc.cds::gencode::RNF103::ENSG00000239305.2	1
chr17	41132593	41143733	gc19_pc.cds::gencode::RUNDC1::ENSG00000198863.3	1
chr1	237205821	237995947	gc19_pc.cds::gencode::RYR2::ENSG00000198626.11	1
chr3	38738839	38835501	gc19_pc.cds::gencode::SCN10A::ENSG00000185313.6	1
chr17	62018130	62050201	gc19_pc.cds::gencode::SCN4A::ENSG00000007314.7	1
chr9	139336206	139372067	gc19_pc.cds::gencode::SEC16A::ENSG00000148396.14	1
chr3	50197055	50225548	gc19_pc.cds::gencode::SEMA3F::ENSG00000001617.7	1
chr17	7384835	7386320	gc19_pc.cds::gencode::SLC35G6::ENSG00000259224.1	1
chr17	33738356	33750047	gc19_pc.cds::gencode::SLFN12::ENSG00000172123.8	1
chr15	45694627	45713408	gc19_pc.cds::gencode::SPATA5L1::ENSG00000171763.13	1
chr2	201173795	201342754	gc19_pc.cds::gencode::SPATS2L::ENSG00000196141.8	1
chr19	55999956	56030365	gc19_pc.cds::gencode::SSC5D::ENSG00000179954.10	1
chr9	113128818	113341823	gc19_pc.cds::gencode::SVEP1::ENSG00000165124.13	1
chr11	85406237	85468768	gc19_pc.cds::gencode::SYTL2::ENSG00000137501.12	1
chr16	71602046	71610318	gc19_pc.cds::gencode::TAT::ENSG00000198650.6	1
chr2	74229904	74329303	gc19_pc.cds::gencode::TET3::ENSG00000187605.11	1
chr6	128031129	128222077	gc19_pc.cds::gencode::THEMIS::ENSG00000172673.6	1
chr5	134785143	134785629	gc19_pc.cds::gencode::TIFAB::ENSG00000255833.1	1
chr4	38798091	38800452	gc19_pc.cds::gencode::TLR1::ENSG00000174125.3	1
chr21	43491425	43557730	gc19_pc.cds::gencode::UMODL1::ENSG00000177398.14	1
chr6	167704977	167728940	gc19_pc.cds::gencode::UNC93A::ENSG00000112494.5	1
chr7	70597788	71177131	gc19_pc.cds::gencode::WBSCR17::ENSG00000185274.7	1
chr17	1619865	1640979	gc19_pc.cds::gencode::WDR81::ENSG00000167716.14	1
chr3	44670646	44688017	gc19_pc.cds::gencode::ZNF197::ENSG00000186448.10	1
chr17	3910183	4046189	gc19_pc.cds::gencode::ZZEF1::ENSG00000074755.10	1
