chr	start	end	element_ID	pvalue
chr13	25254881	25285660	gc19_pc.cds::gencode::ATP12A::ENSG00000075673.7	0.473684210526316
chr4	185012329	185138972	gc19_pc.cds::gencode::ENPP6::ENSG00000164303.6	0.473684210526316
chr2	198351769	198381457	gc19_pc.cds::gencode::HSPD1::ENSG00000144381.12	0.473684210526316
chr15	41272420	41388508	gc19_pc.cds::gencode::INO80::ENSG00000128908.11	0.473684210526316
chr8	17793119	17885171	gc19_pc.cds::gencode::PCM1::ENSG00000078674.13	0.473684210526316
chr2	74448593	74542150	gc19_pc.cds::gencode::SLC4A5::ENSG00000188687.11	0.473684210526316
chr12	53442927	53457666	gc19_pc.cds::gencode::TENC1::ENSG00000111077.13	0.473684210526316
chr12	88442960	88535084	gc19_pc.cds::gencode::CEP290::ENSG00000198707.10	0.476190476190476
chr17	17398438	17399495	gc19_pc.cds::gencode::RASD1::ENSG00000108551.4	0.478260869565217
chr20	35242268	35269738	gc19_pc.cds::gencode::SLA2::ENSG00000101082.9	0.478260869565217
chr18	72201902	72251798	gc19_pc.cds::gencode::CNDP1::ENSG00000150656.10	0.486486486486487
chr18	72103735	72124494	gc19_pc.cds::gencode::FAM69C::ENSG00000187773.7	0.486486486486487
chr3	111697908	111710568	gc19_pc.cds::gencode::ABHD10::ENSG00000144827.4	0.487179487179487
chr11	32624356	32781789	gc19_pc.cds::gencode::CCDC73::ENSG00000186714.8	0.487179487179487
chr1	53662615	53679267	gc19_pc.cds::gencode::CPT2::ENSG00000157184.5	0.487179487179487
chr5	178489069	178507098	gc19_pc.cds::gencode::ZNF354C::ENSG00000177932.6	0.487179487179487
chr10	133918312	133980537	gc19_pc.cds::gencode::JAKMIP3::ENSG00000188385.7	0.4875
chr14	24787621	24803858	gc19_pc.cds::gencode::ADCY4::ENSG00000129467.9	0.48780487804878
chr8	145106226	145114935	gc19_pc.cds::gencode::OPLAH::ENSG00000178814.11	0.48780487804878
chr14	20897007	20898834	gc19_pc.cds::gencode::KLHL33::ENSG00000185271.6	0.488095238095238
chr7	81579707	82072775	gc19_pc.cds::gencode::CACNA2D1::ENSG00000153956.11	0.493827160493827
chr11	101786015	101868374	gc19_pc.cds::gencode::KIAA1377::ENSG00000110318.9	0.493975903614458
chr19	57640043	57642812	gc19_pc.cds::gencode::USP29::ENSG00000131864.6	0.494117647058824
chr8	68087789	68255522	gc19_pc.cds::gencode::ARFGEF1::ENSG00000066777.4	0.5
chr11	60197147	60215232	gc19_pc.cds::gencode::MS4A5::ENSG00000166930.2	0.5
chr4	164246454	164247706	gc19_pc.cds::gencode::NPY1R::ENSG00000164128.2	0.5
chr2	226273596	226516281	gc19_pc.cds::gencode::NYAP2::ENSG00000144460.10	0.5
chr20	42825691	42835597	gc19_pc.cds::gencode::OSER1::ENSG00000132823.6	0.5
chr19	44081343	44086153	gc19_pc.cds::gencode::PINLYP::ENSG00000234465.6	0.5
chr12	85255410	85285899	gc19_pc.cds::gencode::SLC6A15::ENSG00000072041.12	0.5
chr6	147525668	147705891	gc19_pc.cds::gencode::STXBP5::ENSG00000164506.10	0.5
chr7	47317673	47622069	gc19_pc.cds::gencode::TNS3::ENSG00000136205.12	0.5
chr19	13318126	13710633	gc19_pc.cds::gencode::CACNA1A::ENSG00000141837.14	0.504111977755261
chr18	51851061	51880943	gc19_pc.cds::gencode::STARD6::ENSG00000174448.4	0.506024096385542
chr3	184064393	184079267	gc19_pc.cds::gencode::CLCN2::ENSG00000114859.10	0.515151515151515
chr20	43738372	43743724	gc19_pc.cds::gencode::WFDC5::ENSG00000175121.7	0.518181818181818
chr3	37285041	37407594	gc19_pc.cds::gencode::GOLGA4::ENSG00000144674.12	0.52
chr3	39942307	40299657	gc19_pc.cds::gencode::MYRIP::ENSG00000170011.9	0.521035598705502
chr6	30876813	30881760	gc19_pc.cds::gencode::GTF2H4::ENSG00000213780.6	0.521739130434783
chr13	49580326	49781531	gc19_pc.cds::gencode::FNDC3A::ENSG00000102531.12	0.523809523809524
chr7	155437570	155567855	gc19_pc.cds::gencode::RBM33::ENSG00000184863.6	0.523809523809524
chr10	121652294	121693279	gc19_pc.cds::gencode::SEC23IP::ENSG00000107651.8	0.523809523809524
chr8	105502900	105601125	gc19_pc.cds::gencode::LRP12::ENSG00000147650.7	0.525
chr6	159084300	159185636	gc19_pc.cds::gencode::SYTL3::ENSG00000164674.11	0.527068503885587
chr4	954407	980639	gc19_pc.cds::gencode::DGKQ::ENSG00000145214.9	0.529388839681134
chr9	134165384	134183674	gc19_pc.cds::gencode::PPAPDC3::ENSG00000160539.4	0.529411764705882
chr21	30397063	30426508	gc19_pc.cds::gencode::USP16::ENSG00000156256.10	0.529411764705882
chr12	2080228	2800365	gc19_pc.cds::gencode::CACNA1C::ENSG00000151067.16	0.531541827205642
chr7	30693075	30739649	gc19_pc.cds::gencode::CRHR2::ENSG00000106113.14	0.532258064516129
chr7	141672487	141673489	gc19_pc.cds::gencode::TAS2R38::ENSG00000257138.1	0.532467532467532
chr19	55009462	55021779	gc19_pc.cds::gencode::LAIR2::ENSG00000167618.5	0.532608695652174
chr19	55435107	55459018	gc19_pc.cds::gencode::NLRP7::ENSG00000167634.8	0.532608695652174
chr3	52005569	52015034	gc19_pc.cds::gencode::ABHD14A::ENSG00000248487.4	0.533333333333333
chr16	70284984	70285803	gc19_pc.cds::gencode::EXOSC6::ENSG00000223496.1	0.533333333333333
chr4	71570653	71672376	gc19_pc.cds::gencode::RUFY3::ENSG00000018189.8	0.533333333333333
chr12	125811169	126139256	gc19_pc.cds::gencode::TMEM132B::ENSG00000139364.6	0.533333333333333
chr3	44488066	44497041	gc19_pc.cds::gencode::ZNF445::ENSG00000185219.11	0.533333333333333
chr1	11007719	11042094	gc19_pc.cds::gencode::C1orf127::ENSG00000175262.10	0.53393665158371
chr2	26569100	26611971	gc19_pc.cds::gencode::EPT1::ENSG00000138018.13	0.53393665158371
chr11	75146551	75188780	gc19_pc.cds::gencode::GDPD5::ENSG00000158555.10	0.534246575342466
chr17	39032612	39041437	gc19_pc.cds::gencode::KRT20::ENSG00000171431.3	0.534246575342466
chr22	21797120	21801032	gc19_pc.cds::gencode::HIC2::ENSG00000169635.5	0.534883720930233
chr11	18158749	18159718	gc19_pc.cds::gencode::MRGPRX3::ENSG00000179826.5	0.535135135135135
chr7	938557	995043	gc19_pc.cds::gencode::ADAP1::ENSG00000105963.9	0.537313432835821
chr8	145597784	145618289	gc19_pc.cds::gencode::ADCK5::ENSG00000173137.7	0.538461538461538
chr2	38156420	38294133	gc19_pc.cds::gencode::RMDN2::ENSG00000115841.15	0.538461538461538
chr9	140317981	140328812	gc19_pc.cds::gencode::NOXA1::ENSG00000188747.4	0.53921568627451
chr5	141233606	141257827	gc19_pc.cds::gencode::PCDH1::ENSG00000156453.9	0.53921568627451
chr1	62228564	62626607	gc19_pc.cds::gencode::INADL::ENSG00000132849.14	0.541666666666667
chr3	123798869	124438317	gc19_pc.cds::gencode::KALRN::ENSG00000160145.11	0.541666666666667
chr19	54754649	54761056	gc19_pc.cds::gencode::LILRB5::ENSG00000105609.12	0.541666666666667
chr11	63706568	63721951	gc19_pc.cds::gencode::NAA40::ENSG00000110583.8	0.542452830188679
chr4	80327692	80329354	gc19_pc.cds::gencode::GK2::ENSG00000196475.4	0.542857142857143
chr11	5809083	5810046	gc19_pc.cds::gencode::OR52N1::ENSG00000181001.1	0.542857142857143
chr16	89167089	89220615	gc19_pc.cds::gencode::ACSF3::ENSG00000176715.11	0.543269230769231
chr12	49726836	49730260	gc19_pc.cds::gencode::C1QL4::ENSG00000186897.3	0.543269230769231
chr16	1484408	1494323	gc19_pc.cds::gencode::CCDC154::ENSG00000197599.8	0.543269230769231
chr1	32118251	32167794	gc19_pc.cds::gencode::COL16A1::ENSG00000084636.13	0.543269230769231
chr19	10071086	10121061	gc19_pc.cds::gencode::COL5A3::ENSG00000080573.6	0.543269230769231
chr11	67205846	67210099	gc19_pc.cds::gencode::CORO1B::ENSG00000172725.9	0.543269230769231
chr11	61178414	61197302	gc19_pc.cds::gencode::CPSF7::ENSG00000149532.11	0.543269230769231
chr3	52356458	52434462	gc19_pc.cds::gencode::DNAH1::ENSG00000114841.13	0.543269230769231
chr16	2979686	2998984	gc19_pc.cds::gencode::FLYWCH1::ENSG00000059122.12	0.543269230769231
chr16	69143298	69152365	gc19_pc.cds::gencode::HAS3::ENSG00000103044.6	0.543269230769231
chr16	1822221	1823120	gc19_pc.cds::gencode::MRPS34::ENSG00000074071.9	0.543269230769231
chr17	18022114	18082184	gc19_pc.cds::gencode::MYO15A::ENSG00000091536.12	0.543269230769231
chr20	62830214	62871801	gc19_pc.cds::gencode::MYT1::ENSG00000196132.7	0.543269230769231
chr7	99954223	99965000	gc19_pc.cds::gencode::PILRB::ENSG00000121716.14	0.543269230769231
chr16	30369264	30381504	gc19_pc.cds::gencode::TBC1D10B::ENSG00000169221.9	0.543269230769231
chr17	7462356	7464322	gc19_pc.cds::gencode::TNFSF13::ENSG00000161955.12	0.543269230769231
chr15	33066510	33447115	gc19_pc.cds::gencode::FMN1::ENSG00000248905.4	0.543496681259709
chr21	30302769	30365264	gc19_pc.cds::gencode::LTN1::ENSG00000198862.9	0.544444444444444
chr11	1411514	1482219	gc19_pc.cds::gencode::BRSK2::ENSG00000174672.11	0.545
chr3	182511547	182635892	gc19_pc.cds::gencode::ATP11B::ENSG00000058063.11	0.545454545454545
chr9	125611905	125659788	gc19_pc.cds::gencode::RC3H2::ENSG00000056586.11	0.545454545454545
chr7	1784232	1786719	gc19_pc.cds::gencode::ELFN1::ENSG00000225968.4	0.545893719806763
chr19	15579473	15591053	gc19_pc.cds::gencode::PGLYRP2::ENSG00000161031.8	0.545945945945946
chr3	113010403	113152511	gc19_pc.cds::gencode::WDR52::ENSG00000206530.4	0.548571428571429
chr3	100469338	100712249	gc19_pc.cds::gencode::ABI3BP::ENSG00000154175.12	0.549707602339181
chr19	50059007	50063948	gc19_pc.cds::gencode::NOSIP::ENSG00000142546.9	0.55
chr22	41347402	41368492	gc19_pc.cds::gencode::RBX1::ENSG00000100387.8	0.55
chr1	201924654	201938682	gc19_pc.cds::gencode::TIMM17A::ENSG00000134375.6	0.55
chr17	28643704	28659151	gc19_pc.cds::gencode::TMIGD1::ENSG00000182271.8	0.55
chr15	85325906	85345624	gc19_pc.cds::gencode::ZNF592::ENSG00000166716.5	0.55
chr6	12718976	13288645	gc19_pc.cds::gencode::PHACTR1::ENSG00000112137.12	0.550295857988166
chr8	16884788	16976284	gc19_pc.cds::gencode::MICU3::ENSG00000155970.7	0.550724637681159
chr12	22778097	22837888	gc19_pc.cds::gencode::ETNK1::ENSG00000139163.11	0.552238805970149
chr5	191653	195468	gc19_pc.cds::gencode::LRRC14B::ENSG00000185028.3	0.555555555555556
chr10	50530590	50535061	gc19_pc.cds::gencode::C10orf71::ENSG00000177354.7	0.557142857142857
chr4	123091802	123283402	gc19_pc.cds::gencode::KIAA1109::ENSG00000138688.11	0.557142857142857
chr7	32997185	33044963	gc19_pc.cds::gencode::FKBP9::ENSG00000122642.6	0.56
chr5	180030191	180076545	gc19_pc.cds::gencode::FLT4::ENSG00000037280.11	0.560509554140127
chr19	58879103	58880699	gc19_pc.cds::gencode::ZNF837::ENSG00000152475.6	0.560693641618497
chr1	17312479	17338233	gc19_pc.cds::gencode::ATP13A2::ENSG00000159363.13	0.560975609756098
chr1	226016430	226033048	gc19_pc.cds::gencode::EPHX1::ENSG00000143819.8	0.560975609756098
chr21	41384960	42218587	gc19_pc.cds::gencode::DSCAM::ENSG00000171587.10	0.565422768068021
chr16	20944475	21170762	gc19_pc.cds::gencode::DNAH3::ENSG00000158486.9	0.566037735849057
chr6	44238479	44274772	gc19_pc.cds::gencode::TMEM151B::ENSG00000178233.13	0.568965517241379
chr2	235404449	235405230	gc19_pc.cds::gencode::ARL4C::ENSG00000188042.5	0.569343065693431
chr5	140228080	140389522	gc19_pc.cds::gencode::PCDHA9::ENSG00000204961.5	0.571428571428571
chr14	94750301	94759015	gc19_pc.cds::gencode::SERPINA10::ENSG00000140093.5	0.571428571428571
chr15	29993798	30261042	gc19_pc.cds::gencode::TJP1::ENSG00000104067.12	0.571428571428571
chr10	69866481	69970212	gc19_pc.cds::gencode::MYPN::ENSG00000138347.11	0.575539568345324
chr7	127222067	127225236	gc19_pc.cds::gencode::GCC1::ENSG00000179562.2	0.576923076923077
chr7	158424357	158494590	gc19_pc.cds::gencode::NCAPG2::ENSG00000146918.15	0.578571428571429
chr6	13788904	13814661	gc19_pc.cds::gencode::MCUR1::ENSG00000050393.7	0.578947368421053
chr15	79214471	79237323	gc19_pc.cds::gencode::CTSH::ENSG00000103811.11	0.580645161290323
chr5	140248688	140389522	gc19_pc.cds::gencode::PCDHA11::ENSG00000249158.2	0.580645161290323
chr3	151143434	151176497	gc19_pc.cds::gencode::IGSF10::ENSG00000152580.8	0.581395348837209
chr7	117864884	117880046	gc19_pc.cds::gencode::ANKRD7::ENSG00000106013.8	0.581818181818182
chr16	24931450	25026582	gc19_pc.cds::gencode::ARHGAP17::ENSG00000140750.12	0.581818181818182
chr9	77676463	77698031	gc19_pc.cds::gencode::NMRK1::ENSG00000106733.16	0.583333333333333
chr4	110355025	110460831	gc19_pc.cds::gencode::SEC24B::ENSG00000138802.7	0.583333333333333
chr3	38035163	38048546	gc19_pc.cds::gencode::VILL::ENSG00000136059.10	0.584905660377358
chr1	222695942	222721386	gc19_pc.cds::gencode::HHIPL2::ENSG00000143512.8	0.588709677419355
chr3	46399018	46401351	gc19_pc.cds::gencode::CCR2::ENSG00000121807.5	0.589285714285714
chr11	6340392	6341706	gc19_pc.cds::gencode::PRKCDBP::ENSG00000170955.9	0.58974358974359
chr9	96214197	96326822	gc19_pc.cds::gencode::FAM120A::ENSG00000048828.12	0.592592592592593
chr5	64020210	64064344	gc19_pc.cds::gencode::SREK1IP1::ENSG00000153006.10	0.592592592592593
chr12	7632464	7656286	gc19_pc.cds::gencode::CD163::ENSG00000177575.8	0.593220338983051
chr3	196434421	196438824	gc19_pc.cds::gencode::CEP19::ENSG00000174007.7	0.59375
chr1	152382069	152384709	gc19_pc.cds::gencode::CRNN::ENSG00000143536.7	0.59375
chr20	3171298	3185273	gc19_pc.cds::gencode::DDRGK1::ENSG00000198171.8	0.59375
chr17	42881994	42883185	gc19_pc.cds::gencode::GJC1::ENSG00000182963.5	0.59375
chr15	74467199	74468486	gc19_pc.cds::gencode::ISLR::ENSG00000129009.8	0.59375
chr16	57054624	57116440	gc19_pc.cds::gencode::NLRC5::ENSG00000140853.11	0.59375
chr10	103892825	103909786	gc19_pc.cds::gencode::PPRC1::ENSG00000148840.6	0.59375
chr12	57345812	57351246	gc19_pc.cds::gencode::RDH16::ENSG00000139547.6	0.59375
chr17	78519429	78938130	gc19_pc.cds::gencode::RPTOR::ENSG00000141564.9	0.59375
chr5	218470	256535	gc19_pc.cds::gencode::SDHA::ENSG00000073578.12	0.59375
chr16	2806365	2821037	gc19_pc.cds::gencode::SRRM2::ENSG00000167978.12	0.59375
chr21	45919665	46131429	gc19_pc.cds::gencode::TSPEAR::ENSG00000175894.10	0.59375
chr1	228399484	228566496	gc19_pc.cds::gencode::OBSCN::ENSG00000154358.15	0.595810705973623
chr6	109308746	109415276	gc19_pc.cds::gencode::SESN1::ENSG00000080546.9	0.596491228070175
chr22	37318249	37334544	gc19_pc.cds::gencode::CSF2RB::ENSG00000100368.9	0.6
chr13	41704622	41706647	gc19_pc.cds::gencode::KBTBD6::ENSG00000165572.6	0.6
chr13	23903555	23985378	gc19_pc.cds::gencode::SACS::ENSG00000151835.9	0.6
chr19	9577249	9585989	gc19_pc.cds::gencode::ZNF560::ENSG00000198028.3	0.6
chr5	140201360	140389821	gc19_pc.cds::gencode::PCDHA5::ENSG00000204965.4	0.602109818771977
chr2	73989787	74007242	gc19_pc.cds::gencode::DUSP11::ENSG00000144048.6	0.602678571428571
chr8	6873511	6874372	gc19_pc.cds::gencode::DEFA3::ENSG00000239839.1	0.604838709677419
chr5	1253842	1295104	gc19_pc.cds::gencode::TERT::ENSG00000164362.14	0.604976237070171
chr16	15690549	15733090	gc19_pc.cds::gencode::KIAA0430::ENSG00000166783.15	0.605633802816901
chr6	133595918	133852364	gc19_pc.cds::gencode::EYA4::ENSG00000112319.13	0.606060606060606
chr7	151833916	152132871	gc19_pc.cds::gencode::KMT2C::ENSG00000055609.13	0.607954545454545
chr18	28898263	28935309	gc19_pc.cds::gencode::DSG1::ENSG00000134760.5	0.608695652173913
chr2	234746222	234763146	gc19_pc.cds::gencode::HJURP::ENSG00000123485.7	0.608695652173913
chr18	5956218	6311624	gc19_pc.cds::gencode::L3MBTL4::ENSG00000154655.10	0.608695652173913
chr7	123296017	123303799	gc19_pc.cds::gencode::LMOD2::ENSG00000170807.11	0.608695652173913
chr1	114636407	114696394	gc19_pc.cds::gencode::SYT6::ENSG00000134207.10	0.608695652173913
chr6	159590628	159692474	gc19_pc.cds::gencode::FNDC1::ENSG00000164694.12	0.610169491525424
chr11	93399873	93463435	gc19_pc.cds::gencode::KIAA1731::ENSG00000166004.10	0.610169491525424
chr1	161594304	161600992	gc19_pc.cds::gencode::FCGR3B::ENSG00000162747.5	0.610859728506787
chr7	39990240	40134579	gc19_pc.cds::gencode::CDK13::ENSG00000065883.10	0.611111111111111
chr2	128699579	128784737	gc19_pc.cds::gencode::SAP130::ENSG00000136715.13	0.611111111111111
chr12	128751947	129190840	gc19_pc.cds::gencode::TMEM132C::ENSG00000181234.8	0.611111111111111
chr20	57766074	57829798	gc19_pc.cds::gencode::ZNF831::ENSG00000124203.5	0.614035087719298
chr3	184098106	184107210	gc19_pc.cds::gencode::CHRD::ENSG00000090539.11	0.614525139664804
chr15	101464837	101609053	gc19_pc.cds::gencode::LRRK1::ENSG00000154237.8	0.614525139664804
chr3	195474046	195538688	gc19_pc.cds::gencode::MUC4::ENSG00000145113.17	0.614678899082569
chr15	52486098	52587833	gc19_pc.cds::gencode::MYO5C::ENSG00000128833.8	0.615384615384615
chr10	49654433	49860330	gc19_pc.cds::gencode::ARHGAP22::ENSG00000128805.10	0.616
chr11	68475255	68518128	gc19_pc.cds::gencode::MTL5::ENSG00000132749.6	0.617117117117117
chr1	92428311	92479831	gc19_pc.cds::gencode::BRDT::ENSG00000137948.14	0.619047619047619
chr4	5527057	5528058	gc19_pc.cds::gencode::C4orf6::ENSG00000082929.4	0.619047619047619
chr11	134201955	134244952	gc19_pc.cds::gencode::GLB1L2::ENSG00000149328.10	0.619047619047619
chr2	239079176	239112194	gc19_pc.cds::gencode::ILKAP::ENSG00000132323.4	0.619047619047619
chr11	108098351	108236235	gc19_pc.cds::gencode::ATM::ENSG00000149311.13	0.622222222222222
chr14	93897375	94173250	gc19_pc.cds::gencode::UNC79::ENSG00000133958.9	0.622222222222222
chr1	33207555	33238488	gc19_pc.cds::gencode::KIAA1522::ENSG00000162522.6	0.625
chr21	46117116	46117854	gc19_pc.cds::gencode::KRTAP10-12::ENSG00000189169.6	0.625
chr7	100663416	100701325	gc19_pc.cds::gencode::MUC17::ENSG00000169876.9	0.625
chr11	278569	285304	gc19_pc.cds::gencode::NLRP6::ENSG00000174885.8	0.625
chr11	131240701	132205040	gc19_pc.cds::gencode::NTM::ENSG00000182667.10	0.625
chr19	14164416	14169971	gc19_pc.cds::gencode::PALM3::ENSG00000187867.4	0.625
chr3	75986644	77695209	gc19_pc.cds::gencode::ROBO2::ENSG00000185008.13	0.625
chr9	131037686	131050995	gc19_pc.cds::gencode::SWI5::ENSG00000175854.7	0.625
chr16	88493878	88505740	gc19_pc.cds::gencode::ZNF469::ENSG00000225614.2	0.625
chr1	201162421	201197527	gc19_pc.cds::gencode::IGFN1::ENSG00000163395.12	0.626794258373206
chr2	29217700	29274959	gc19_pc.cds::gencode::FAM179A::ENSG00000189350.8	0.627737226277372
chr3	133647149	133647647	gc19_pc.cds::gencode::C3orf36::ENSG00000221972.2	0.628712871287129
chr3	28360733	28382108	gc19_pc.cds::gencode::AZI2::ENSG00000163512.9	0.630434782608696
chr15	51741180	51914742	gc19_pc.cds::gencode::DMXL2::ENSG00000104093.9	0.630769230769231
chr3	129262061	129270183	gc19_pc.cds::gencode::H1FOO::ENSG00000178804.3	0.631336405529954
chr11	112097166	112104278	gc19_pc.cds::gencode::PTS::ENSG00000150787.3	0.631578947368421
chr11	32949572	33014756	gc19_pc.cds::gencode::QSER1::ENSG00000060749.10	0.631578947368421
chr15	49280783	49338496	gc19_pc.cds::gencode::SECISBP2L::ENSG00000138593.4	0.631578947368421
chr11	12313715	12380026	gc19_pc.cds::gencode::MICALCL::ENSG00000133808.4	0.635
chr11	1074901	1104263	gc19_pc.cds::gencode::MUC2::ENSG00000198788.7	0.635
chr3	71803200	71804328	gc19_pc.cds::gencode::GPR27::ENSG00000170837.2	0.635761589403974
chr3	36756818	36780150	gc19_pc.cds::gencode::DCLK3::ENSG00000163673.6	0.636363636363636
chr11	92085278	92624279	gc19_pc.cds::gencode::FAT3::ENSG00000165323.11	0.636363636363636
chr13	33010518	33111164	gc19_pc.cds::gencode::N4BP2L2::ENSG00000244754.4	0.636363636363636
chr2	159922422	160087523	gc19_pc.cds::gencode::TANC1::ENSG00000115183.9	0.636363636363636
chr21	19642285	19858126	gc19_pc.cds::gencode::TMPRSS15::ENSG00000154646.4	0.636363636363636
chr7	157333407	158380361	gc19_pc.cds::gencode::PTPRN2::ENSG00000155093.13	0.637037037037037
chr3	158362423	158409256	gc19_pc.cds::gencode::GFM1::ENSG00000168827.10	0.63716814159292
chr7	72040482	72298654	gc19_pc.cds::gencode::TYW1B::ENSG00000254184.3	0.641025641025641
chr1	66031248	66102698	gc19_pc.cds::gencode::LEPR::ENSG00000116678.14	0.642857142857143
chr18	22642675	22930910	gc19_pc.cds::gencode::ZNF521::ENSG00000198795.6	0.642857142857143
chr12	131514220	131514769	gc19_pc.cds::gencode::AC078925.1::ENSG00000268091.1	0.644628099173554
chr11	102980303	103349981	gc19_pc.cds::gencode::DYNC2H1::ENSG00000187240.9	0.645161290322581
chr12	27623564	27655054	gc19_pc.cds::gencode::SMCO2::ENSG00000165935.5	0.647058823529412
chr3	114012707	114026978	gc19_pc.cds::gencode::TIGIT::ENSG00000181847.7	0.650485436893204
chr3	49592035	49702272	gc19_pc.cds::gencode::BSN::ENSG00000164061.4	0.652173913043478
chr19	8586411	8642193	gc19_pc.cds::gencode::MYO1F::ENSG00000142347.12	0.652173913043478
chr11	67925154	67957543	gc19_pc.cds::gencode::SUV420H1::ENSG00000110066.10	0.652173913043478
chr13	20207888	20246015	gc19_pc.cds::gencode::MPHOSPH8::ENSG00000196199.9	0.655172413793103
chr9	12693996	12709182	gc19_pc.cds::gencode::TYRP1::ENSG00000107165.8	0.657142857142857
chr3	189349304	189612291	gc19_pc.cds::gencode::TP63::ENSG00000073282.8	0.657894736842105
chr17	65821840	65978429	gc19_pc.cds::gencode::BPTF::ENSG00000171634.12	0.66022093634929
chr2	207146573	207176317	gc19_pc.cds::gencode::ZDBF2::ENSG00000204186.3	0.661290322580645
chr3	88199202	88205785	gc19_pc.cds::gencode::C3orf38::ENSG00000179021.5	0.666666666666667
chr2	157332617	157439430	gc19_pc.cds::gencode::GPD2::ENSG00000115159.11	0.666666666666667
chr8	15967593	16122710	gc19_pc.cds::gencode::MSR1::ENSG00000038945.10	0.666666666666667
chr16	89642305	89663046	gc19_pc.cds::gencode::CPNE7::ENSG00000178773.10	0.670523364045526
chr9	18928049	19032906	gc19_pc.cds::gencode::FAM154A::ENSG00000155875.9	0.672131147540984
chr7	5327447	5342570	gc19_pc.cds::gencode::SLC29A4::ENSG00000164638.6	0.672832669604355
chr18	61322890	61328450	gc19_pc.cds::gencode::SERPINB3::ENSG00000057149.10	0.673684210526316
chr7	94928255	95025662	gc19_pc.cds::gencode::PON1::ENSG00000005421.4	0.678571428571429
chr2	106682220	106694382	gc19_pc.cds::gencode::C2orf40::ENSG00000119147.5	0.680412371134021
chr4	109735082	110223175	gc19_pc.cds::gencode::COL25A1::ENSG00000188517.10	0.682352941176471
chr19	52146607	52150012	gc19_pc.cds::gencode::SIGLEC14::ENSG00000254415.3	0.69047619047619
chr19	52905266	52919992	gc19_pc.cds::gencode::ZNF528::ENSG00000167555.9	0.69047619047619
chr15	55710232	55790527	gc19_pc.cds::gencode::DYX1C1::ENSG00000256061.3	0.692307692307692
chr10	124457248	124459306	gc19_pc.cds::gencode::C10orf120::ENSG00000183559.7	0.693467336683417
chr18	29078214	29126706	gc19_pc.cds::gencode::DSG2::ENSG00000046604.8	0.694117647058824
chr1	152057442	152060619	gc19_pc.cds::gencode::TCHHL1::ENSG00000182898.3	0.694117647058824
chr1	197008507	197036353	gc19_pc.cds::gencode::F13B::ENSG00000143278.3	0.698795180722892
chr5	159992459	160115081	gc19_pc.cds::gencode::ATP10B::ENSG00000118322.8	0.7
chr3	63638363	63661300	gc19_pc.cds::gencode::SNTN::ENSG00000188817.3	0.7
chr16	2546149	2550959	gc19_pc.cds::gencode::TBC1D24::ENSG00000162065.7	0.7
chr10	70332095	70451571	gc19_pc.cds::gencode::TET1::ENSG00000138336.8	0.7
chr18	60190657	60243812	gc19_pc.cds::gencode::ZCCHC2::ENSG00000141664.5	0.7
chr14	102786102	102808516	gc19_pc.cds::gencode::ZNF839::ENSG00000022976.11	0.7
chr1	161677003	161683170	gc19_pc.cds::gencode::FCRLA::ENSG00000132185.12	0.707317073170732
chr10	37414883	37520397	gc19_pc.cds::gencode::ANKRD30A::ENSG00000148513.13	0.714285714285714
chr11	5717462	5755431	gc19_pc.cds::gencode::TRIM22::ENSG00000132274.11	0.722222222222222
chr16	31885287	31927802	gc19_pc.cds::gencode::ZNF267::ENSG00000185947.10	0.724137931034483
chr1	158576228	158577170	gc19_pc.cds::gencode::OR10Z1::ENSG00000198967.3	0.727272727272727
chr6	39282777	39290316	gc19_pc.cds::gencode::KCNK16::ENSG00000095981.6	0.728571428571429
chr15	23684689	23692328	gc19_pc.cds::gencode::GOLGA6L2::ENSG00000174450.7	0.729411764705882
chr1	152079860	152086556	gc19_pc.cds::gencode::TCHH::ENSG00000159450.8	0.729411764705882
chr12	49415562	49449107	gc19_pc.cds::gencode::KMT2D::ENSG00000167548.10	0.729861676159479
chr9	84603733	84610116	gc19_pc.cds::gencode::SPATA31D1::ENSG00000214929.3	0.732142857142857
chr15	42067473	42117634	gc19_pc.cds::gencode::MAPKBP1::ENSG00000137802.9	0.733333333333333
chr19	17716862	17799401	gc19_pc.cds::gencode::UNC13A::ENSG00000130477.10	0.733333333333333
chr19	38014341	38033117	gc19_pc.cds::gencode::ZNF793::ENSG00000188227.8	0.741935483870968
chr6	30668241	30682952	gc19_pc.cds::gencode::MDC1::ENSG00000137337.10	0.746478873239437
chr17	42219510	42239300	gc19_pc.cds::gencode::C17orf53::ENSG00000125319.10	0.75
chr16	67281222	67305113	gc19_pc.cds::gencode::SLC9A5::ENSG00000135740.12	0.75
chr4	1725148	1746740	gc19_pc.cds::gencode::TACC3::ENSG00000013810.14	0.75
chr2	27505599	27529409	gc19_pc.cds::gencode::TRIM54::ENSG00000138100.9	0.75
chr19	12274018	12298816	gc19_pc.cds::gencode::ZNF136::ENSG00000196646.7	0.75
chr19	22115960	22193596	gc19_pc.cds::gencode::ZNF208::ENSG00000160321.10	0.75
chr19	9800813	9806794	gc19_pc.cds::gencode::ZNF812::ENSG00000224689.3	0.75
chr9	124922251	124962210	gc19_pc.cds::gencode::MORN5::ENSG00000185681.8	0.757142857142857
chr2	73486109	73498043	gc19_pc.cds::gencode::FBXO41::ENSG00000163013.7	0.76
