id	raw_p
mirna.prom::chr7:97601411-97601811_2::NA::NA	0.9412532
mirna.prom::chr11:74442630-74457392_2::NA::NA	0.859222883
mirna.prom::chr1:156933406-156949656_3::NA::NA	0.541472329
mirna.prom::chr16:67242013-67242208_1::NA::NA	1
mirna.prom::chr19:10340547-10340947_1::NA::NA	4.192916e-23
mirna.prom::chr12:62997414-62997465_1::NA::NA	1
mirna.prom::chr11:46781978-46782000_1::NA::NA	1
mirna.prom::chr10:91352601-91352947_1::NA::NA	0.651584123
mirna.prom::chr3:184973223-184973623_1::NA::NA	0.4836285402
mirna.prom::chr1:241270942-241271342_1::NA::NA	0.520346163
mirna.prom::chr15:51610470-51610489_1::NA::NA	1
mirna.prom::chr17:6571874-6572274_1::NA::NA	0.827554946
mirna.prom::chr6:157924719-157925119_1::NA::NA	0.647669918
mirna.prom::chr20:33583387-33587746_5::NA::NA	0.87147929
mirna.prom::chr2:207679208-207679608_1::NA::NA	1
mirna.prom::chr10:6205885-6243745_3::NA::NA	0.99516346
mirna.prom::chr9:135820718-135820731_1::NA::NA	1
mirna.prom::chr14:23904693-23904727_1::NA::NA	0.173000688
mirna.prom::chrX:65235830-65240308_3::NA::NA	0.3841836895
mirna.prom::chr9:97807431-97811013_2::NA::NA	0.86448412
mirna.prom::chr11:74109891-74110281_1::NA::NA	0.915111327
mirna.prom::chrX:53224670-53224973_1::NA::NA	1
mirna.prom::chr4:1985873-1988548_2::NA::NA	0.929748881
mirna.prom::chrX:39512310-39512474_1::NA::NA	1
mirna.prom::chr19:54190243-54190643_1::NA::NA	0.5353242055
mirna.prom::chr11:57405770-57407233_3::NA::NA	0.859813507
mirna.prom::chr17:41476526-41476569_1::NA::NA	0.567907976
mirna.prom::chr17:36955277-36955512_1::NA::NA	0.27311348
mirna.prom::chr12:57902300-57902700_1::NA::NA	0.097864151
mirna.prom::chr11:118502345-118505914_4::NA::NA	0.3423752675
mirna.prom::chr5:100185112-100185512_1::NA::NA	0.74211806
mirna.prom::chr3:194876578-194876978_1::NA::NA	0.024008431
mirna.prom::chr8:142913072-142913472_1::NA::NA	0.513931345
mirna.prom::chr1:38504753-38530484_3::NA::NA	0.2144417
mirna.prom::chr9:139716696-139717096_1::NA::NA	0.574023224
mirna.prom::chr10:135067089-135067489_1::NA::NA	0.758168377
mirna.prom::chr3:49301316-49301716_1::NA::NA	0.111763046
mirna.prom::chr10:112708221-112734857_2::NA::NA	0.8553912
mirna.prom::chr18:53144980-53145380_1::NA::NA	0.915587014
mirna.prom::chr7:29724085-29724257_1::NA::NA	1
mirna.prom::chr20:33052242-33052642_1::NA::NA	0.5609542
mirna.prom::chr19:42847605-42851816_4::NA::NA	0.7287691962
mirna.prom::chr22:19929533-19929551_1::NA::NA	1
mirna.prom::chr19:46180372-46180680_2::NA::NA	0.75476539
mirna.prom::chr9:96314131-96329205_2::NA::NA	0.08979353
mirna.prom::chr6:35437646-35437935_1::NA::NA	0.27892479
mirna.prom::chr19:54224289-54224689_2::NA::NA	0.9460294213
mirna.prom::chrX:28544205-28544605_1::NA::NA	0.61935989
mirna.prom::chr1:156391601-156399416_2::NA::NA	0.85075364
mirna.prom::chr22:22006302-22006678_2::NA::NA	0.887786288
mirna.prom::chr12:116622034-116622434_1::NA::NA	0.562084736
mirna.prom::chr1:172113784-172114117_2::NA::NA	1
mirna.prom::chr15:55666102-55666502_2::NA::NA	1
mirna.prom::chr9:68417018-68417418_1::NA::NA	0.6863263
mirna.prom::chr1:19213581-19239873_2::NA::NA	1
mirna.prom::chr6:36627847-36628247_1::NA::NA	0.254228578
mirna.prom::chr18:47013190-47013401_1::NA::NA	1
mirna.prom::chr16:12798926-12799048_1::NA::NA	0.6392632098
mirna.prom::chr3:79551315-79551715_1::NA::NA	0.023852471
mirna.prom::chr1:192680936-192685312_2::NA::NA	0.080309353
mirna.prom::chrX:146390129-146390529_1::NA::NA	0.3164760795
mirna.prom::chr22:31588190-31589286_2::NA::NA	0.816517648
mirna.prom::chr14:101491248-101491648_2::NA::NA	0.41537911
mirna.prom::chr1:60228742-60232414_2::NA::NA	0.72521206
mirna.prom::chr19:13045051-13045095_1::NA::NA	1
mirna.prom::chr19:10116927-10117146_1::NA::NA	0.5510237785
mirna.prom::chr15:89147834-89148088_1::NA::NA	0.277801885
mirna.prom::chr3:10458979-10459379_1::NA::NA	0.582128682
mirna.prom::chr8:12551837-12552237_1::NA::NA	0.5919752
mirna.prom::chr8:144895577-144898087_4::NA::NA	0.29176541
mirna.prom::chr8:75611682-75619153_3::NA::NA	0.7598044
mirna.prom::chr17:40901014-40905931_2::NA::NA	0.680097598
mirna.prom::chr2:219263260-219263425_1::NA::NA	1
mirna.prom::chr15:35690187-35696263_3::NA::NA	0.1327791901
mirna.prom::chr17:27209488-27209584_1::NA::NA	0.07301752
mirna.prom::chr14:101453728-101454128_1::NA::NA	0.533648895
mirna.prom::chr1:155960064-155960065_1::NA::NA	1
mirna.prom::chr8:9588355-9588755_2::NA::NA	1
mirna.prom::chr21:45077792-45077825_1::NA::NA	1
mirna.prom::chr6:1395832-1396065_1::NA::NA	0.807573789
mirna.prom::chrX:69233498-69238698_2::NA::NA	0.581285707
mirna.prom::chr17:79102725-79102828_1::NA::NA	0.37779763
mirna.prom::chr8:8861332-8861563_1::NA::NA	0.4464493
mirna.prom::chr16:30934591-30934786_1::NA::NA	0.042069266
mirna.prom::chr11:79114056-79152041_2::NA::NA	0.72125188
mirna.prom::chr19:45894977-45932220_4::NA::NA	0.14025577
mirna.prom::chr15:99279533-99279933_1::NA::NA	0.832174199
mirna.prom::chr11:79151992-79152041_1::NA::NA	1
mirna.prom::chr11:111383279-111383582_1::NA::NA	0.5317127
mirna.prom::chr5:167996023-167996343_1::NA::NA	1
mirna.prom::chr22:38381983-38381999_1::NA::NA	1
mirna.prom::chr16:81635556-81635956_1::NA::NA	0.8351182
mirna.prom::chr3:52332724-52333124_2::NA::NA	1
mirna.prom::chr22:21398644-21424069_2::NA::NA	0.8695805
mirna.prom::chr5:172068468-172068474_1::NA::NA	1
mirna.prom::chr14:105617268-105617515_2::NA::NA	1
mirna.prom::chr17:62776415-62776454_1::NA::NA	1
mirna.prom::chr12:108986193-108986207_1::NA::NA	1
mirna.prom::chr4:7454395-7454795_1::NA::NA	0.3361536354
mirna.prom::chr8:145025244-145027887_2::NA::NA	1
mirna.prom::chr17:77707040-77722009_2::NA::NA	0.5900717
mirna.prom::chr17:27207637-27209584_2::NA::NA	0.2587676552
mirna.prom::chr17:65420661-65421061_1::NA::NA	1
mirna.prom::chr19:50365740-50366132_3::NA::NA	0.8927348576
mirna.prom::chr1:228646259-228646588_1::NA::NA	0.781577801
mirna.prom::chr2:207978344-208002754_5::NA::NA	0.677477113
mirna.prom::chr17:2597590-2598661_2::NA::NA	1
mirna.prom::chr3:195613245-195613645_1::NA::NA	0.980021113
mirna.prom::chr22:20002995-20003395_1::NA::NA	0.6881495671
mirna.prom::chr5:118469879-118475006_2::NA::NA	1
mirna.prom::chr5:32403736-32404004_1::NA::NA	0.118120062
mirna.prom::chr1:147826862-147827135_1::NA::NA	0.01614097
mirna.prom::chr14:101512580-101512980_2::NA::NA	0.828834273
mirna.prom::chr1:237628510-237628910_1::NA::NA	0.80531223
mirna.prom::chr8:41167216-41167223_1::NA::NA	1
mirna.prom::chr1:32230141-32230143_1::NA::NA	1
mirna.prom::chr16:15234231-15248706_3::NA::NA	0.38062733
mirna.prom::chr12:81241372-81258938_2::NA::NA	0.96587804
mirna.prom::chr12:12873745-12879105_4::NA::NA	0.7513615
mirna.prom::chr17:46710818-46716930_3::NA::NA	0.284186896
mirna.prom::chr14:60132633-60133033_1::NA::NA	0.4378320075
mirna.prom::chr15:36208719-36209119_1::NA::NA	0.776730351
mirna.prom::chr2:114341150-114361515_4::NA::NA	0.0002558858
mirna.prom::chr5:154173329-154173569_2::NA::NA	1
mirna.prom::chr17:2652745-2658915_2::NA::NA	0.90838528
mirna.prom::chr13:110951177-110951577_1::NA::NA	0.573663877
mirna.prom::chr8:124253214-124268594_2::NA::NA	0.494507023
mirna.prom::chr1:150460095-150460116_1::NA::NA	1
mirna.prom::chr19:14183547-14183620_1::NA::NA	1
mirna.prom::chr15:89165044-89165095_1::NA::NA	0.35955728
mirna.prom::chr4:99917024-99917044_1::NA::NA	1
mirna.prom::chr22:38314740-38315607_2::NA::NA	0.669488148
mirna.prom::chr4:39405766-39406166_1::NA::NA	1
mirna.prom::chr16:2182927-2183327_2::NA::NA	1
mirna.prom::chr11:72353270-72353275_1::NA::NA	1
mirna.prom::chr14:74187834-74189693_2::NA::NA	0.107229743
mirna.prom::chr6:34205100-34205181_1::NA::NA	1
mirna.prom::chr19:52192420-52192820_1::NA::NA	0.93569213
mirna.prom::chr10:135186644-135186743_1::NA::NA	0.585747658
mirna.prom::chr11:70732283-70732373_1::NA::NA	0.8009533737
mirna.prom::chr1:41220295-41224674_2::NA::NA	0.5377239636
mirna.prom::chr13:98828450-98838899_2::NA::NA	0.8974813954
mirna.prom::chr6:33256864-33256872_1::NA::NA	1
mirna.prom::chr2:136373985-136399048_3::NA::NA	0.140684545
mirna.prom::chr16:82703089-82703489_1::NA::NA	0.899793858
mirna.prom::chrX:73448022-73476885_5::NA::NA	0.899747145
mirna.prom::chr1:94312086-94312486_2::NA::NA	1
mirna.prom::chr16:88782911-88818393_7::NA::NA	0.66572784
mirna.prom::chr17:64781582-64781982_1::NA::NA	0.7134002
mirna.prom::chr9:131012814-131012983_1::NA::NA	0.9471944523
mirna.prom::chr1:236030420-236030428_1::NA::NA	1
mirna.prom::chr19:15530152-15560219_3::NA::NA	0.6805997852
mirna.prom::chr17:73400738-73400915_1::NA::NA	1
mirna.prom::chr12:65003829-65004092_1::NA::NA	0.59460963
mirna.prom::chr14:23862286-23879070_3::NA::NA	0.7319455
mirna.prom::chr8:27288995-27289128_1::NA::NA	1
mirna.prom::chr2:213777091-213777491_1::NA::NA	0.72456155
mirna.prom::chr5:71416438-71416838_1::NA::NA	0.642249072
mirna.prom::chr17:38275654-38317985_2::NA::NA	0.9770205759
mirna.prom::chr7:129417447-129418768_2::NA::NA	0.802826228
mirna.prom::chr11:121970947-121971075_1::NA::NA	1
mirna.prom::chr10:30687792-30692125_2::NA::NA	0.511494319
mirna.prom::chr19:12962855-12963073_2::NA::NA	0.4091156734
mirna.prom::chr15:83704132-83704532_1::NA::NA	0.736618525
mirna.prom::chr15:76077937-76078323_1::NA::NA	0.62303632
mirna.prom::chr7:21467882-21467892_1::NA::NA	1
mirna.prom::chr16:21531765-21532014_1::NA::NA	0.702323596
mirna.prom::chr12:54424607-54424881_1::NA::NA	1
mirna.prom::chr8:134087023-134087423_2::NA::NA	1
mirna.prom::chr12:98362783-98363183_1::NA::NA	0.842710817
mirna.prom::chr15:50646984-50647121_1::NA::NA	1
mirna.prom::chr1:37986536-38014413_5::NA::NA	0.858662355
mirna.prom::chr1:32547210-32547898_2::NA::NA	0.853433993
mirna.prom::chr17:35349957-35378212_3::NA::NA	0.305542638
mirna.prom::chr16:11439768-11440168_1::NA::NA	0.105188609
mirna.prom::chr15:22676365-22676765_1::NA::NA	0.1984785
mirna.prom::chr20:60639492-60639500_1::NA::NA	1
mirna.prom::chr8:145494878-145495278_1::NA::NA	0.437130876
mirna.prom::chr10:65132834-65133234_1::NA::NA	1
mirna.prom::chr1:22999728-23000128_1::NA::NA	0.678810465
mirna.prom::chr4:2263625-2278063_2::NA::NA	0.742532282
mirna.prom::chr19:10925900-10928671_2::NA::NA	0.623060741
mirna.prom::chr6:45168937-45169337_1::NA::NA	0.793720754
mirna.prom::chr12:57578241-57588116_3::NA::NA	0.893601018
mirna.prom::chr14:104583357-104583741_1::NA::NA	0.659025354
mirna.prom::chr3:32568420-32568445_1::NA::NA	1
mirna.prom::chr2:207630529-207630536_1::NA::NA	1
mirna.prom::chr10:131645458-131649809_2::NA::NA	0.709330882
mirna.prom::chr8:6481447-6519046_4::NA::NA	0.907613252
mirna.prom::chr11:133788546-133789630_2::NA::NA	0.923058915
mirna.prom::chr12:100535682-100536082_1::NA::NA	0.8483122
mirna.prom::chr9:100174635-100175035_1::NA::NA	0.99697244
mirna.prom::chr5:72143771-72143810_1::NA::NA	0.001172466
mirna.prom::chrX:153991365-153991381_1::NA::NA	1
mirna.prom::chr22:30402662-30403697_2::NA::NA	0.92426628
mirna.prom::chr11:43556810-43578991_4::NA::NA	0.343950609
mirna.prom::chr17:11984988-11985388_2::NA::NA	0.837377538
mirna.prom::chr19:13953527-13953927_2::NA::NA	0.93659006
mirna.prom::chr12:97856656-97858785_2::NA::NA	0.978880919
mirna.prom::chr12:124018465-124018511_1::NA::NA	0.54149887
mirna.prom::chr2:32851852-32856717_2::NA::NA	0.7312351903
mirna.prom::chrX:113934795-113935195_1::NA::NA	0.734531379
mirna.prom::chr7:73080729-73116866_3::NA::NA	0.5848934447
mirna.prom::chr19:52715237-52717966_4::NA::NA	0.82514965
mirna.prom::chr12:111707507-111731229_3::NA::NA	0.642746596
mirna.prom::chr13:41345104-41345109_1::NA::NA	1
mirna.prom::chr13:102738485-102738885_1::NA::NA	0.8472575
mirna.prom::chr3:50264631-50264711_1::NA::NA	0.62774095
mirna.prom::chr16:15710048-15714916_4::NA::NA	0.210720708
mirna.prom::chr9:35605160-35605166_1::NA::NA	1
mirna.prom::chr17:4875955-4900705_3::NA::NA	0.046123852
mirna.prom::chr22:42271734-42271836_1::NA::NA	1
mirna.prom::chr15:75135287-75135334_1::NA::NA	1
mirna.prom::chr2:189839300-189844168_2::NA::NA	0.45569814
mirna.prom::chr16:85932968-85932977_1::NA::NA	1
mirna.prom::chrX:7065546-7065900_1::NA::NA	0.98822392
mirna.prom::chr14:23928510-23928910_1::NA::NA	0.6534725387
mirna.prom::chr19:55753039-55753439_1::NA::NA	0.5280307557
mirna.prom::chr6:27106818-27106875_1::NA::NA	0.52417447
mirna.prom::chr22:49127847-49141900_2::NA::NA	0.5738517
mirna.prom::chr3:183947177-183947577_1::NA::NA	0.829916721
mirna.prom::chr2:109951848-109952248_1::NA::NA	0.66761778
mirna.prom::chr6:44402423-44402823_1::NA::NA	0.60969561
mirna.prom::chr10:88043276-88043676_1::NA::NA	0.382241467
mirna.prom::chr13:90874546-90874946_1::NA::NA	0.779954053
mirna.prom::chr20:62580057-62580457_1::NA::NA	0.55284093
mirna.prom::chr15:63069115-63069511_1::NA::NA	0.6309208
mirna.prom::chr12:128751646-128751747_1::NA::NA	1
mirna.prom::chr17:79427437-79448831_4::NA::NA	0.56302818
mirna.prom::chr17:74735606-74740806_2::NA::NA	0.91644182
mirna.prom::chr19:50281635-50285767_2::NA::NA	0.502065122
mirna.prom::chrX:11369856-11370051_1::NA::NA	1
mirna.prom::chr18:37208636-37209036_1::NA::NA	0.46246185
mirna.prom::chr1:21323820-21343740_4::NA::NA	0.63842895
mirna.prom::chr3:37989987-37990387_1::NA::NA	0.736541638
mirna.prom::chr2:178214237-178216116_2::NA::NA	1
mirna.prom::chr11:19798477-19798812_1::NA::NA	0.778595708
mirna.prom::chr1:209800944-209801311_1::NA::NA	0.51574757
mirna.prom::chr15:52587757-52587766_1::NA::NA	1
mirna.prom::chr6:33969733-33985485_3::NA::NA	0.90795209
mirna.prom::chr22:42322355-42322622_1::NA::NA	0.05603262
mirna.prom::chr12:62653645-62653751_1::NA::NA	1
mirna.prom::chr5:54828066-54828466_1::NA::NA	0.090774945
mirna.prom::chr15:65061810-65062210_1::NA::NA	0.6386743595
mirna.prom::chr1:10017351-10017751_1::NA::NA	0.44592088
mirna.prom::chr3:124449498-124449516_1::NA::NA	1
mirna.prom::chr15:81292957-81293094_1::NA::NA	0.4770984695
mirna.prom::chr2:135596387-135596397_1::NA::NA	1
mirna.prom::chr6:126803159-126803559_1::NA::NA	0.60237473
mirna.prom::chr12:54379897-54384207_4::NA::NA	1
mirna.prom::chr20:39794651-39798675_4::NA::NA	1
mirna.prom::chr10:29940594-29940994_1::NA::NA	0.470429948
mirna.prom::chr7:4830524-4830698_1::NA::NA	0.91520917
mirna.prom::chr13:91999751-92000073_1::NA::NA	0.012287385
mirna.prom::chr11:48092532-48092932_1::NA::NA	0.50895972
mirna.prom::chr12:133148936-133149092_1::NA::NA	1
mirna.prom::chr14:94423072-94423105_1::NA::NA	1
mirna.prom::chr1:153699791-153700191_1::NA::NA	0.382074636
mirna.prom::chr3:189507247-189515938_3::NA::NA	0.695341588
mirna.prom::chr3:15782978-15784424_2::NA::NA	0.696550343
mirna.prom::chr1:159869726-159869753_1::NA::NA	1
mirna.prom::chr14:64608247-64608581_1::NA::NA	0.678373663
mirna.prom::chr5:149110073-149110082_1::NA::NA	1
mirna.prom::chr19:15297321-15297682_1::NA::NA	0.9487208
mirna.prom::chr2:25564954-25599935_2::NA::NA	0.4741468751
mirna.prom::chr7:7111460-7111860_1::NA::NA	0.791881663
mirna.prom::chr7:5763115-5767044_3::NA::NA	0.01775761
mirna.prom::chr1:233750278-233750344_1::NA::NA	1
mirna.prom::chr21:17909428-17909828_2::NA::NA	0.869727127
mirna.prom::chr1:5931381-5972011_4::NA::NA	0.87953067
mirna.prom::chr15:75654553-75654677_1::NA::NA	0.100092027
mirna.prom::chr12:121884658-121885539_2::NA::NA	0.97706922
mirna.prom::chr8:143250038-143250438_1::NA::NA	0.2712535
mirna.prom::chr13:113909445-113909684_1::NA::NA	1
mirna.prom::chr15:41952809-41952832_1::NA::NA	1
mirna.prom::chr1:77515645-77515904_1::NA::NA	0.93716915
mirna.prom::chr10:12611227-12611627_1::NA::NA	0.92462367
mirna.prom::chr17:75084607-75084630_1::NA::NA	1
mirna.prom::chr17:7982594-7982599_1::NA::NA	1
mirna.prom::chr11:61248791-61248828_1::NA::NA	1
mirna.prom::chr14:100773070-100773249_1::NA::NA	0.94428955
mirna.prom::chr1:63793665-63793696_1::NA::NA	1
mirna.prom::chr7:102074222-102085147_4::NA::NA	0.1084259794
mirna.prom::chr11:65398081-65402196_3::NA::NA	0.70482585
mirna.prom::chr1:67066180-67066580_1::NA::NA	0.619846481
mirna.prom::chr9:127420524-127447137_2::NA::NA	0.7960564
mirna.prom::chr14:104602369-104604365_2::NA::NA	0.955631302
mirna.prom::chr19:54196036-54196436_1::NA::NA	0.913006609
mirna.prom::chr1:43903008-43910754_4::NA::NA	0.235533524
mirna.prom::chr5:148786327-148786440_1::NA::NA	0.3382849
mirna.prom::chr12:79775422-79775822_1::NA::NA	0.262428122
mirna.prom::chr17:6558010-6558410_2::NA::NA	0.910801146
mirna.prom::chr6:135300426-135300807_2::NA::NA	1
mirna.prom::chr6:37556090-37556490_1::NA::NA	0.706943037
mirna.prom::chr4:113569775-113573759_3::NA::NA	0.61025703
mirna.prom::chr8:77881179-77881579_1::NA::NA	0.886609388
mirna.prom::chr1:98515419-98515618_1::NA::NA	1
mirna.prom::chrX:133680463-133680863_2::NA::NA	0.019805763
mirna.prom::chr1:62549031-62594413_2::NA::NA	0.8173708
mirna.prom::chr4:8033963-8046728_2::NA::NA	0.55114273
mirna.prom::chr5:571876-573969_2::NA::NA	0.86508727
mirna.prom::chr15:86337893-86352817_3::NA::NA	0.753173
mirna.prom::chr11:71159681-71172468_3::NA::NA	0.693500793
mirna.prom::chr15:72873338-72873472_1::NA::NA	1
mirna.prom::chr15:86338461-86338534_1::NA::NA	1
mirna.prom::chr4:102205596-102205996_1::NA::NA	0.5953977246
mirna.prom::chr1:98511014-98511316_1::NA::NA	0.7155316
mirna.prom::chr2:185195710-185196110_1::NA::NA	0.203338
mirna.prom::chr20:37141910-37142310_1::NA::NA	1
mirna.prom::chr2:80101474-80101598_1::NA::NA	1
mirna.prom::chr17:8081750-8082150_1::NA::NA	0.62769868
mirna.prom::chr17:43568310-43568317_1::NA::NA	1
mirna.prom::chr2:219925434-219925834_1::NA::NA	1
mirna.prom::chr10:114345687-114358658_3::NA::NA	0.67286216
mirna.prom::chr8:128806665-128807001_2::NA::NA	0.672696171
mirna.prom::chr17:16149013-16184993_3::NA::NA	0.6405002931
mirna.prom::chr9:20684298-20716044_2::NA::NA	1
mirna.prom::chr8:125827262-125827478_1::NA::NA	0.868731919
mirna.prom::chr19:35607423-35607436_1::NA::NA	1
mirna.prom::chr21:42539138-42539326_1::NA::NA	1
mirna.prom::chr19:6738588-6750282_8::NA::NA	0.7637888333
mirna.prom::chr17:72736411-72744590_2::NA::NA	0.2478437
mirna.prom::chr21:17918629-17965844_5::NA::NA	0.9918339079
mirna.prom::chr10:43447036-43447436_2::NA::NA	0.650659128
mirna.prom::chr17:57409262-57409266_1::NA::NA	1
mirna.prom::chr16:4714782-4715017_1::NA::NA	0.925939924
mirna.prom::chr2:233034773-233035173_1::NA::NA	0.55963611
mirna.prom::chr11:87908835-87908865_1::NA::NA	1
mirna.prom::chr1:1277556-1277736_1::NA::NA	1
mirna.prom::chr7:91837381-91837781_1::NA::NA	0.14059455
mirna.prom::chr14:106333378-106333778_1::NA::NA	1
mirna.prom::chr13:50655935-50655952_1::NA::NA	1
mirna.prom::chr22:26985851-26985889_1::NA::NA	1
mirna.prom::chr19:46172478-46174177_3::NA::NA	0.41216021
mirna.prom::chr4:160024097-160024497_1::NA::NA	0.562238001
mirna.prom::chr3:52311733-52312866_2::NA::NA	0.893436191
mirna.prom::chr19:58898241-58898378_1::NA::NA	0.7474677
mirna.prom::chr21:15038870-15039079_1::NA::NA	1
mirna.prom::chr22:25844003-25844286_2::NA::NA	1
mirna.prom::chr6:159028577-159029344_2::NA::NA	0.64495767
mirna.prom::chr6:35639405-35639805_1::NA::NA	1
mirna.prom::chr15:20988412-21022515_2::NA::NA	0.5111018
mirna.prom::chr1:71535283-71535556_1::NA::NA	0.5787328336
mirna.prom::chr9:139449592-139449992_1::NA::NA	0.5843484
mirna.prom::chr12:113599295-113601325_3::NA::NA	0.27677389
mirna.prom::chr19:39900124-39907469_3::NA::NA	0.40875882
mirna.prom::chr2:56241249-56276395_2::NA::NA	0.34567333
mirna.prom::chr19:2623827-2624227_1::NA::NA	0.96818238
mirna.prom::chr9:140726514-140730963_2::NA::NA	0.01178138
mirna.prom::chr5:159866262-159901154_3::NA::NA	0.26859521
mirna.prom::chr4:148275509-148275909_1::NA::NA	0.153875983
mirna.prom::chr15:90544852-90544913_1::NA::NA	1
mirna.prom::chr21:44394950-44395011_1::NA::NA	1
mirna.prom::chr8:105508989-105509193_1::NA::NA	0.85813876
mirna.prom::chr4:160051935-160052335_1::NA::NA	0.3950958663
mirna.prom::chr1:113044974-113047109_2::NA::NA	0.97777839
mirna.prom::chr7:98476312-98476360_1::NA::NA	1
mirna.prom::chr11:9111926-9112316_1::NA::NA	0.53628787
mirna.prom::chr18:10773336-10773736_2::NA::NA	1
mirna.prom::chr8:125570369-125570769_1::NA::NA	0.51717938
mirna.prom::chr3:48594049-48594056_1::NA::NA	1
mirna.prom::chr4:11370034-11370434_1::NA::NA	0.03773373
mirna.prom::chr22:41698599-41698826_1::NA::NA	0.3905929
mirna.prom::chrX:65231943-65234817_3::NA::NA	0.6127160039
mirna.prom::chr6:99536605-99561255_3::NA::NA	0.742793073
mirna.prom::chr20:3922090-3936148_2::NA::NA	0.04767767
mirna.prom::chr7:101930010-101930410_1::NA::NA	0.85224994
mirna.prom::chr20:61808744-61809102_1::NA::NA	0.94234864
mirna.prom::chr6:52000881-52001281_1::NA::NA	0.89134813
mirna.prom::chr16:2140840-2143805_2::NA::NA	1
mirna.prom::chr10:53021399-53021799_1::NA::NA	0.6342664
mirna.prom::chr19:4400175-4402458_2::NA::NA	0.31448689
mirna.prom::chr3:48221666-48230417_8::NA::NA	0.85941076
mirna.prom::chr8:2019694-2024668_2::NA::NA	0.714862166
mirna.prom::chr17:57915164-57915215_1::NA::NA	1
mirna.prom::chr11:46367186-46397857_6::NA::NA	0.58616534
mirna.prom::chr12:57914070-57921906_4::NA::NA	0.44374376
mirna.prom::chr7:134896024-134896086_1::NA::NA	0.376801735
mirna.prom::chr5:1729055-1746907_2::NA::NA	0.7522191
mirna.prom::chr8:9761720-9763475_2::NA::NA	0.535770699
mirna.prom::chrX:146305734-146306134_1::NA::NA	0.2457805601
mirna.prom::chr1:235363070-235363470_1::NA::NA	0.6354141
mirna.prom::chr15:89877864-89877878_1::NA::NA	1
mirna.prom::chr1:86836490-86841909_3::NA::NA	0.008071072
mirna.prom::chr10:21786391-21789624_2::NA::NA	0.76687718
mirna.prom::chrX:112065319-112065476_1::NA::NA	0.12645437
mirna.prom::chr2:128181194-128181515_1::NA::NA	1
mirna.prom::chr8:145545484-145545884_1::NA::NA	0.7131068
mirna.prom::chr20:45746563-45754510_2::NA::NA	0.29919664
mirna.prom::chr11:64667715-64668349_2::NA::NA	0.9046208
mirna.prom::chr1:207995084-207997448_2::NA::NA	0.9439918
mirna.prom::chr20:49195872-49201971_5::NA::NA	0.80173165
mirna.prom::chr1:25255397-25256715_2::NA::NA	1
mirna.prom::chr6:167412322-167412399_1::NA::NA	1
mirna.prom::chr9:21559668-21559956_1::NA::NA	0.55162641
mirna.prom::chr2:134877300-134877552_1::NA::NA	0.572837726
mirna.prom::chr1:155164601-155164967_1::NA::NA	0.772986243
mirna.prom::chr1:37940352-37940396_1::NA::NA	0.17163302
mirna.prom::chr18:13453498-13453898_1::NA::NA	0.514485129
mirna.prom::chr5:153722582-153722982_1::NA::NA	0.750638448
mirna.prom::chr2:232573467-232575422_2::NA::NA	0.198446348
mirna.prom::chr20:30795895-30795913_1::NA::NA	1
mirna.prom::chr16:112281-112529_1::NA::NA	0.81988729
mirna.prom::chr22:42271734-42272525_2::NA::NA	1
mirna.prom::chr15:26095495-26095895_1::NA::NA	0.5035221
mirna.prom::chr2:177496330-177503049_2::NA::NA	0.83796608
mirna.prom::chr3:123849189-123849589_1::NA::NA	0.7876046
mirna.prom::chr3:31224142-31224192_1::NA::NA	0.027939924
mirna.prom::chr4:77485578-77485978_1::NA::NA	0.31824076
mirna.prom::chr3:50712184-50712471_1::NA::NA	1
mirna.prom::chr15:44092996-44118960_3::NA::NA	0.5348164056
mirna.prom::chr7:32767546-32767946_1::NA::NA	0.92592213
mirna.prom::chr8:141766706-141767106_1::NA::NA	0.405910652
mirna.prom::chr17:80628887-80628954_1::NA::NA	1
mirna.prom::chr2:161264600-161264618_1::NA::NA	1
mirna.prom::chr9:91926312-91926325_1::NA::NA	1
mirna.prom::chr3:47889882-47891792_3::NA::NA	0.2561269
mirna.prom::chr2:6072706-6087084_3::NA::NA	0.88144603
mirna.prom::chr8:10709294-10731753_2::NA::NA	0.46595994
mirna.prom::chr1:150521682-150521683_1::NA::NA	1
mirna.prom::chr1:224616474-224622613_3::NA::NA	0.857810633
mirna.prom::chr3:10371363-10371763_1::NA::NA	0.470195673
mirna.prom::chr3:188386601-188387001_1::NA::NA	0.6928137
mirna.prom::chr21:24401867-24402267_1::NA::NA	0.86067486
mirna.prom::chr6:135516586-135516613_1::NA::NA	1
mirna.prom::chr17:28444389-28444659_2::NA::NA	1
mirna.prom::chr17:46659641-46659647_1::NA::NA	1
mirna.prom::chr17:73494092-73494492_2::NA::NA	0.20341042
mirna.prom::chr4:13628945-13628962_1::NA::NA	1
mirna.prom::chr20:59019795-59020195_1::NA::NA	0.760325106
mirna.prom::chr9:28879882-28880282_1::NA::NA	0.63201411
mirna.prom::chr17:78024669-78052067_4::NA::NA	0.5521288
mirna.prom::chr6:32728998-32729398_1::NA::NA	0.259742135
mirna.prom::chr2:54084327-54084727_1::NA::NA	0.57950763
mirna.prom::chr5:150911733-150911903_1::NA::NA	1
mirna.prom::chr6:43392911-43395510_2::NA::NA	0.621519775
mirna.prom::chr9:36881605-36881994_1::NA::NA	0.581552267
