id	raw_p
mirna.prom::chr6:33969733-33985485_3::NA::NA	0.8967736
mirna.prom::chr4:126402899-126403226_1::NA::NA	0.742598051
mirna.prom::chr11:19798477-19798812_1::NA::NA	0.6951026
mirna.prom::chr12:53440952-53448561_3::NA::NA	0.689081374
mirna.prom::chr1:12251408-12251769_1::NA::NA	0.543442518
mirna.prom::chr22:49969505-49969523_1::NA::NA	1
mirna.prom::chr1:3500290-3500303_1::NA::NA	1
mirna.prom::chr16:3542461-3551343_4::NA::NA	0.8232526289
mirna.prom::chr8:134087023-134087423_2::NA::NA	1
mirna.prom::chr2:240904417-240906048_2::NA::NA	0.5106226
mirna.prom::chr17:79374514-79374914_2::NA::NA	0.746545457
mirna.prom::chr17:4875955-4900705_3::NA::NA	0.159629571
mirna.prom::chr19:50365740-50366132_3::NA::NA	0.977962214
mirna.prom::chr1:9242804-9259068_2::NA::NA	1
mirna.prom::chr8:125827262-125827478_1::NA::NA	0.7307946
mirna.prom::chrX:117477912-117514228_2::NA::NA	0.513520185
mirna.prom::chr5:15927759-15927978_1::NA::NA	0.716158814
mirna.prom::chr5:153722582-153722982_1::NA::NA	0.65020067
mirna.prom::chr11:46367186-46397857_6::NA::NA	1
mirna.prom::chr2:213777091-213777491_1::NA::NA	0.8161651777
mirna.prom::chr11:118502345-118505914_4::NA::NA	0.268644149
mirna.prom::chr21:46889741-46898179_2::NA::NA	0.630572459
mirna.prom::chr7:7111460-7111860_1::NA::NA	0.6651616
mirna.prom::chr2:64751752-64751801_1::NA::NA	1
mirna.prom::chr17:36955277-36955512_1::NA::NA	0.216300008
mirna.prom::chr7:134896024-134896086_1::NA::NA	0.332529139
mirna.prom::chr10:98592238-98593465_3::NA::NA	0.2478103
mirna.prom::chr9:4839976-4840011_1::NA::NA	0.1302924
mirna.prom::chr15:74734444-74734844_1::NA::NA	0.199987466
mirna.prom::chrX:154140339-154140739_1::NA::NA	1
mirna.prom::chr12:13044604-13044707_1::NA::NA	1
mirna.prom::chrX:153991365-153991381_1::NA::NA	1
mirna.prom::chr15:72873338-72873472_1::NA::NA	1
mirna.prom::chr17:40636409-40639595_3::NA::NA	0.70847301
mirna.prom::chr1:22999728-23000128_1::NA::NA	0.8902022
mirna.prom::chr19:10514409-10514432_1::NA::NA	1
mirna.prom::chr10:23632547-23632693_1::NA::NA	1
mirna.prom::chr18:70535384-70535406_1::NA::NA	1
mirna.prom::chr20:45746563-45754510_2::NA::NA	0.1938714531
mirna.prom::chr3:31224142-31224192_1::NA::NA	0.01939094
mirna.prom::chr4:39405766-39406166_1::NA::NA	1
mirna.prom::chr14:101371211-101371611_1::NA::NA	0.903675433
mirna.prom::chr17:27209488-27209584_1::NA::NA	0.0602444997
mirna.prom::chr12:62997414-62997465_1::NA::NA	1
mirna.prom::chr16:82703089-82703489_1::NA::NA	0.8197889899
mirna.prom::chr1:43903008-43910754_4::NA::NA	0.1808297214
mirna.prom::chr19:10843155-10879044_2::NA::NA	0.90655106
mirna.prom::chr1:247373940-247374340_2::NA::NA	1
mirna.prom::chr2:132249761-132249773_1::NA::NA	1
mirna.prom::chr6:157924719-157925119_1::NA::NA	0.7858199
mirna.prom::chr9:139642078-139642478_1::NA::NA	0.673486475
mirna.prom::chr21:26934332-26934652_2::NA::NA	0.7016663278
mirna.prom::chr14:28142075-28142475_2::NA::NA	0.692793339
mirna.prom::chr11:66790520-66790615_1::NA::NA	1
mirna.prom::chr17:40660152-40661204_2::NA::NA	0.85367494
mirna.prom::chr6:44225045-44225065_1::NA::NA	1
mirna.prom::chr20:60554377-60571570_5::NA::NA	0.5730555734
mirna.prom::chr8:135844340-135844740_1::NA::NA	0.96296251
mirna.prom::chr4:113569775-113573759_3::NA::NA	0.5254926738
mirna.prom::chr14:23904693-23904727_1::NA::NA	0.150423569
mirna.prom::chr13:66583190-66583590_1::NA::NA	0.5468447564
mirna.prom::chr9:97807431-97811013_2::NA::NA	0.947279993
mirna.prom::chr12:54379897-54384207_4::NA::NA	1
mirna.prom::chr1:67066180-67066580_1::NA::NA	0.829520564
mirna.prom::chr1:212206910-212209322_2::NA::NA	0.594723508
mirna.prom::chr1:241270942-241271342_1::NA::NA	0.2804638
mirna.prom::chr11:79151992-79152041_1::NA::NA	1
mirna.prom::chr16:56860384-56860784_1::NA::NA	0.9712505071
mirna.prom::chr8:17548893-17549211_1::NA::NA	0.80126374
mirna.prom::chr12:104324348-104324385_1::NA::NA	1
mirna.prom::chr12:112204925-112204963_1::NA::NA	1
mirna.prom::chr8:141766706-141767106_1::NA::NA	0.6412338013
mirna.prom::chr9:114048512-114048912_1::NA::NA	0.108683569
mirna.prom::chr1:32230141-32230143_1::NA::NA	1
mirna.prom::chr17:61000113-61000513_1::NA::NA	0.829391937
mirna.prom::chr3:25706598-25706632_1::NA::NA	1
mirna.prom::chr14:48238987-48239387_1::NA::NA	0.570225612
mirna.prom::chr1:193074220-193090946_2::NA::NA	0.863826964
mirna.prom::chr3:85407776-85428846_2::NA::NA	0.775724527
mirna.prom::chr3:75263421-75263781_2::NA::NA	0.337276217
mirna.prom::chr22:23122828-23123228_1::NA::NA	0.3452725
mirna.prom::chr6:37556090-37556490_1::NA::NA	1
mirna.prom::chr10:73533040-73537925_2::NA::NA	0.9520605
mirna.prom::chr3:49851136-49851158_1::NA::NA	1
mirna.prom::chr18:37272043-37292329_4::NA::NA	0.655331532
mirna.prom::chr19:10928271-10932800_4::NA::NA	0.6103026737
mirna.prom::chr3:50264631-50264711_1::NA::NA	0.5070386865
mirna.prom::chr17:29813550-29813950_1::NA::NA	0.1641767778
mirna.prom::chr19:55109753-55128411_2::NA::NA	0.2228724723
mirna.prom::chr19:54222551-54222951_1::NA::NA	0.506955
mirna.prom::chr14:31509192-31509592_1::NA::NA	0.68320231
mirna.prom::chr2:136373985-136399048_3::NA::NA	0.194192531
mirna.prom::chr7:97601411-97601811_2::NA::NA	0.834492307
mirna.prom::chr20:3891534-3896734_3::NA::NA	0.48585928
mirna.prom::chr15:66016165-66025391_7::NA::NA	0.599585581
mirna.prom::chr8:41167216-41167223_1::NA::NA	1
mirna.prom::chr14:101453728-101454128_1::NA::NA	0.6249439
mirna.prom::chr17:28435874-28436274_1::NA::NA	1
mirna.prom::chr1:167958220-167958620_1::NA::NA	0.7843928227
mirna.prom::chr5:1729055-1746907_2::NA::NA	0.61661648
mirna.prom::chr3:49301316-49301716_1::NA::NA	0.105318795
mirna.prom::chr17:8081750-8082150_1::NA::NA	0.509932282
mirna.prom::chr17:62833272-62833670_1::NA::NA	1
mirna.prom::chr10:21786391-21789624_2::NA::NA	0.6344278
mirna.prom::chr12:58258970-58263376_3::NA::NA	0.6203473635
mirna.prom::chr11:43556810-43578991_4::NA::NA	0.31734198
mirna.prom::chr1:224460589-224460989_1::NA::NA	0.618167409
mirna.prom::chr3:189507247-189515487_2::NA::NA	1
mirna.prom::chr3:183947177-183947577_1::NA::NA	0.825027055
mirna.prom::chr12:97856656-97858785_2::NA::NA	1
mirna.prom::chr2:239999393-239999793_1::NA::NA	0.858464197
mirna.prom::chr20:10636664-10637039_1::NA::NA	0.690200248
mirna.prom::chr5:53380147-53394870_3::NA::NA	0.317741495
mirna.prom::chr13:41345104-41345109_1::NA::NA	1
mirna.prom::chr1:205419259-205424928_2::NA::NA	0.007226726
mirna.prom::chr1:143146109-143146509_1::NA::NA	0.888171455
mirna.prom::chr10:135067089-135067489_1::NA::NA	0.6531083
mirna.prom::chr3:124449498-124449516_1::NA::NA	1
mirna.prom::chr1:100715132-100715176_1::NA::NA	1
mirna.prom::chr6:72130472-72130721_1::NA::NA	0.035897154
mirna.prom::chr18:13453498-13453898_1::NA::NA	0.591049986
mirna.prom::chr9:96928669-96929038_1::NA::NA	0.80374365
mirna.prom::chr21:44394950-44395011_1::NA::NA	1
mirna.prom::chr8:96037495-96037504_1::NA::NA	1
mirna.prom::chr5:159866262-159901154_3::NA::NA	0.498381
mirna.prom::chr12:7037185-7064709_3::NA::NA	0.947835
mirna.prom::chr17:79111255-79111655_1::NA::NA	0.6705000002
mirna.prom::chr11:65190191-65190244_1::NA::NA	1
mirna.prom::chrX:151142940-151142943_1::NA::NA	1
mirna.prom::chr17:46659641-46659647_1::NA::NA	1
mirna.prom::chr12:48478641-48478832_1::NA::NA	0.2185701
mirna.prom::chr7:97557510-97557910_1::NA::NA	0.11031948
mirna.prom::chr3:32568420-32568445_1::NA::NA	1
mirna.prom::chr21:17918629-17965844_5::NA::NA	0.96912261
mirna.prom::chr11:47377117-47422088_2::NA::NA	0.9036197
mirna.prom::chr8:6575927-6578155_2::NA::NA	1
mirna.prom::chr2:219263260-219263425_1::NA::NA	1
mirna.prom::chr20:3896334-3896734_1::NA::NA	0.6979798114
mirna.prom::chr18:37208909-37209309_1::NA::NA	0.5390987306
mirna.prom::chr16:81386347-81390857_2::NA::NA	0.9655789326
mirna.prom::chrX:113934795-113935195_1::NA::NA	0.97461823
mirna.prom::chr20:60908914-60911768_3::NA::NA	0.76066306
mirna.prom::chr20:62715156-62715164_1::NA::NA	1
mirna.prom::chr2:60637873-60650558_2::NA::NA	0.8574798088
mirna.prom::chr7:102074222-102085147_4::NA::NA	0.414189764
mirna.prom::chr7:114249148-114289210_2::NA::NA	0.82875672
mirna.prom::chr7:129417447-129418768_2::NA::NA	0.74548059
mirna.prom::chr2:133015042-133015095_1::NA::NA	0.41206137
mirna.prom::chr17:58144148-58155893_2::NA::NA	0.838852052
mirna.prom::chr14:64608247-64608581_1::NA::NA	0.766282811
mirna.prom::chr12:95656203-95680998_3::NA::NA	0.591342713
mirna.prom::chr1:243507361-243508836_3::NA::NA	0.657799982
mirna.prom::chr17:7982594-7982599_1::NA::NA	1
mirna.prom::chr19:35786890-35800708_3::NA::NA	0.975923306
mirna.prom::chr6:90995875-90996275_1::NA::NA	0.619655311
mirna.prom::chr14:101489597-101489997_2::NA::NA	0.5122158
mirna.prom::chrX:153677961-153678008_1::NA::NA	1
mirna.prom::chr11:66710830-66711230_1::NA::NA	0.629368028
mirna.prom::chr20:62580057-62580457_1::NA::NA	0.5136273145
mirna.prom::chr1:8936230-8938549_2::NA::NA	0.18232602
mirna.prom::chr1:10291-10691_1::NA::NA	8.267981e-15
mirna.prom::chr14:23928510-23928910_1::NA::NA	0.497141789
mirna.prom::chr5:153990010-153991457_2::NA::NA	0.8560208319
mirna.prom::chr19:55894978-55895083_1::NA::NA	1
mirna.prom::chr8:128806665-128807001_2::NA::NA	0.5754028753
mirna.prom::chr19:46476516-46498948_2::NA::NA	1
mirna.prom::chr7:73080729-73116866_3::NA::NA	0.7162055
mirna.prom::chrX:65235830-65240308_3::NA::NA	0.6352689646
mirna.prom::chr13:97067381-97067781_1::NA::NA	0.668742003
mirna.prom::chr2:185195710-185196110_1::NA::NA	0.79253407
mirna.prom::chr2:207630529-207630536_1::NA::NA	1
mirna.prom::chr11:9111926-9112316_1::NA::NA	0.5885820356
mirna.prom::chr19:54291423-54291651_1::NA::NA	0.742754141
mirna.prom::chr14:106333378-106333778_1::NA::NA	0.923561198
mirna.prom::chr1:37940352-37940396_1::NA::NA	0.125359532
mirna.prom::chr9:109344982-109349725_2::NA::NA	0.89248473
mirna.prom::chr20:33543820-33567849_4::NA::NA	0.677093678
mirna.prom::chr14:101512580-101512980_2::NA::NA	0.693780949
mirna.prom::chr2:207978344-208002754_5::NA::NA	0.910370876
mirna.prom::chr17:37023701-37024101_2::NA::NA	0.445157163
mirna.prom::chr1:172113784-172114117_2::NA::NA	1
mirna.prom::chr12:128751646-128751747_1::NA::NA	1
mirna.prom::chr4:7454395-7454795_1::NA::NA	0.4728898197
mirna.prom::chr18:53144980-53145380_1::NA::NA	0.97769911
mirna.prom::chr1:38504753-38530484_3::NA::NA	0.115400844
mirna.prom::chrX:39512310-39512474_1::NA::NA	1
mirna.prom::chr7:32801399-32801695_1::NA::NA	0.811043
mirna.prom::chr7:91837381-91837781_1::NA::NA	0.122823698
mirna.prom::chr2:238374311-238396119_3::NA::NA	0.779437418
mirna.prom::chr17:6571874-6572274_1::NA::NA	0.6094211431
mirna.prom::chr7:99698808-99698816_1::NA::NA	1
mirna.prom::chr1:150460095-150460116_1::NA::NA	1
mirna.prom::chr10:103377576-103410352_5::NA::NA	0.510401155
mirna.prom::chr4:2263625-2278063_2::NA::NA	0.64595814
mirna.prom::chr19:52773045-52773063_1::NA::NA	1
mirna.prom::chr1:156933406-156949656_3::NA::NA	0.58939802
mirna.prom::chr20:39794651-39798675_4::NA::NA	1
mirna.prom::chr17:57242474-57248279_2::NA::NA	0.961897196
mirna.prom::chr14:94423072-94423105_1::NA::NA	1
mirna.prom::chr3:52332724-52333124_2::NA::NA	1
mirna.prom::chr6:31668665-31669044_2::NA::NA	0.888465095
mirna.prom::chr1:1233366-1233743_2::NA::NA	1
mirna.prom::chr19:1819255-1822087_2::NA::NA	0.025879511
mirna.prom::chr4:147299800-147300200_1::NA::NA	1
mirna.prom::chr12:128707727-128708127_1::NA::NA	0.81853604
mirna.prom::chr2:207679208-207679608_1::NA::NA	1
mirna.prom::chr12:108986193-108986207_1::NA::NA	1
mirna.prom::chr3:168245999-168246399_1::NA::NA	0.84486779
mirna.prom::chr11:79114056-79152041_2::NA::NA	0.6187965
mirna.prom::chr17:43013342-43013393_1::NA::NA	1
mirna.prom::chr22:20255554-20286812_2::NA::NA	0.8828676367
mirna.prom::chr2:219925434-219925834_1::NA::NA	1
mirna.prom::chr11:87908835-87908865_1::NA::NA	1
mirna.prom::chr22:36680592-36722606_20::NA::NA	0.033168949
mirna.prom::chr1:63793665-63793696_1::NA::NA	1
mirna.prom::chr9:137764272-137764672_1::NA::NA	0.6823409
mirna.prom::chr11:2162668-2162709_1::NA::NA	1
mirna.prom::chr9:94411014-94444105_2::NA::NA	0.7784056839
mirna.prom::chr14:100531957-100531964_1::NA::NA	1
mirna.prom::chr16:15150121-15150124_1::NA::NA	1
mirna.prom::chr5:172068468-172068474_1::NA::NA	1
mirna.prom::chr18:56126007-56126407_1::NA::NA	0.59851163
mirna.prom::chr13:90874546-90874946_1::NA::NA	0.5803529
mirna.prom::chr13:21009720-21010120_1::NA::NA	0.22572111
mirna.prom::chr22:38314740-38315607_2::NA::NA	0.57575462
mirna.prom::chr2:182191482-182191882_1::NA::NA	1
mirna.prom::chr1:235363070-235363470_1::NA::NA	0.573420117
mirna.prom::chr1:77515645-77515904_1::NA::NA	0.722532082
mirna.prom::chr19:50312100-50329390_3::NA::NA	0.7055269838
mirna.prom::chr22:41698599-41698826_1::NA::NA	0.815374252
mirna.prom::chr2:25564954-25599935_2::NA::NA	0.7315586
mirna.prom::chr20:33584990-33587746_4::NA::NA	0.6575840952
mirna.prom::chr1:155327094-155340914_4::NA::NA	1
mirna.prom::chr2:6072706-6087084_3::NA::NA	0.64587232
mirna.prom::chrX:139012927-139013327_1::NA::NA	0.2230994
mirna.prom::chr22:31588190-31588590_1::NA::NA	0.6244348
mirna.prom::chr16:1779819-1781967_2::NA::NA	0.083641279
mirna.prom::chr20:33583387-33587746_5::NA::NA	0.7843701
mirna.prom::chr11:122030003-122051037_2::NA::NA	0.61176864
mirna.prom::chr15:89901885-89915707_9::NA::NA	0.80169895
mirna.prom::chr16:85932968-85932977_1::NA::NA	1
mirna.prom::chr12:97954951-97955351_1::NA::NA	0.54783159
mirna.prom::chrX:146390129-146390529_1::NA::NA	0.3912880842
mirna.prom::chr8:145494878-145495278_1::NA::NA	0.3648078
mirna.prom::chr12:65003829-65004092_1::NA::NA	0.53060786
mirna.prom::chr12:54687185-54719136_3::NA::NA	0.78395264
mirna.prom::chr12:133148936-133149092_1::NA::NA	1
mirna.prom::chr19:55767337-55767364_1::NA::NA	1
mirna.prom::chr9:126258739-126274676_4::NA::NA	0.9799147
mirna.prom::chr11:11815169-11815569_1::NA::NA	0.68942062
mirna.prom::chr19:51755603-51756003_1::NA::NA	0.6244328908
mirna.prom::chrX:28544205-28544605_1::NA::NA	0.60187675
mirna.prom::chr19:52192420-52192820_1::NA::NA	0.9209212
mirna.prom::chr12:98391973-98392373_1::NA::NA	0.312505851
mirna.prom::chr9:101018115-101018131_1::NA::NA	1
mirna.prom::chr2:189839300-189844168_2::NA::NA	0.32767517
mirna.prom::chr19:7680214-7680283_1::NA::NA	1
mirna.prom::chr13:41707082-41707129_1::NA::NA	1
mirna.prom::chr16:67242013-67242208_1::NA::NA	1
mirna.prom::chr1:147826862-147827135_1::NA::NA	0.041494718
mirna.prom::chr11:79114056-79114456_1::NA::NA	0.710029567
mirna.prom::chr5:87969157-87970571_2::NA::NA	0.7487772
mirna.prom::chr11:111383279-111383582_1::NA::NA	0.957107701
mirna.prom::chr9:91926312-91926325_1::NA::NA	1
mirna.prom::chr16:14395914-14396144_1::NA::NA	0.8783570167
mirna.prom::chr11:119186530-119188046_2::NA::NA	1
mirna.prom::chr17:27207637-27209584_2::NA::NA	0.2045483
mirna.prom::chr11:1273760-1273994_1::NA::NA	0.001314233
mirna.prom::chr8:75611682-75619153_3::NA::NA	0.8026055
mirna.prom::chr8:145626231-145626550_2::NA::NA	0.5727577569
mirna.prom::chr15:89165044-89165095_1::NA::NA	1
mirna.prom::chr11:19561510-19561910_1::NA::NA	0.594050349
mirna.prom::chr3:184973223-184973623_1::NA::NA	0.72057176
mirna.prom::chr9:135894617-135894815_1::NA::NA	0.039701677
mirna.prom::chr5:92956998-92957398_1::NA::NA	0.557338634
mirna.prom::chr12:57914070-57921906_4::NA::NA	0.380837149
mirna.prom::chr15:35690187-35696263_3::NA::NA	0.701427709
mirna.prom::chr1:154111876-154114045_3::NA::NA	0.590000009
mirna.prom::chr11:71159681-71172468_3::NA::NA	0.54767993
mirna.prom::chr14:23862286-23879070_3::NA::NA	0.5468744
mirna.prom::chrX:146305734-146306134_1::NA::NA	0.151175543
mirna.prom::chr5:150911733-150911903_1::NA::NA	1
mirna.prom::chr3:39170807-39170918_1::NA::NA	0.53292101
mirna.prom::chr6:41523569-41554726_3::NA::NA	0.957486942
mirna.prom::chr15:62599304-62599704_1::NA::NA	1
mirna.prom::chr4:160024097-160024497_1::NA::NA	0.640597674
mirna.prom::chr1:10285841-10286241_1::NA::NA	0.7335933811
mirna.prom::chr17:73400738-73400915_1::NA::NA	1
mirna.prom::chr18:33161903-33162458_2::NA::NA	0.86029905
mirna.prom::chr16:81565728-81566128_1::NA::NA	0.544557374
mirna.prom::chr6:30551673-30551948_1::NA::NA	0.9124501366
mirna.prom::chr3:170848626-170849026_1::NA::NA	0.7537459817
mirna.prom::chr2:32851852-32856717_2::NA::NA	0.91945036
mirna.prom::chr1:6500637-6531811_4::NA::NA	0.662088578
mirna.prom::chr2:214593458-214593858_1::NA::NA	0.583315325
mirna.prom::chr19:8455569-8455751_1::NA::NA	0.79181817
mirna.prom::chr4:11370034-11370434_1::NA::NA	0.01691803
mirna.prom::chr3:188386601-188387001_1::NA::NA	0.8561632707
mirna.prom::chr4:1985873-1988548_2::NA::NA	0.891415804
mirna.prom::chr12:24330214-24330614_1::NA::NA	0.6208677
mirna.prom::chr8:125570369-125570769_1::NA::NA	0.417277101
mirna.prom::chr12:98362783-98363183_1::NA::NA	0.81506776
mirna.prom::chr3:10458979-10459379_1::NA::NA	0.560362952
mirna.prom::chr15:28753954-28754015_1::NA::NA	1
mirna.prom::chr6:33167942-33168012_1::NA::NA	0.01854845
mirna.prom::chr9:131155789-131155799_1::NA::NA	1
mirna.prom::chr12:124018465-124018511_1::NA::NA	0.435025634
mirna.prom::chr20:34042365-34056825_3::NA::NA	1
mirna.prom::chr5:148786327-148786440_1::NA::NA	0.317897647
mirna.prom::chr18:46605986-46621051_2::NA::NA	1
mirna.prom::chr19:50281635-50285767_2::NA::NA	0.81776156
mirna.prom::chr2:109951848-109952248_1::NA::NA	0.43806731
mirna.prom::chr10:12611227-12611627_1::NA::NA	0.76402912
mirna.prom::chr1:206647820-206648145_1::NA::NA	1
mirna.prom::chr10:77311776-77313578_2::NA::NA	0.02992849
mirna.prom::chr6:157100766-157101056_2::NA::NA	0.917629341
mirna.prom::chr22:18484146-18484432_2::NA::NA	0.2551026411
mirna.prom::chr22:31103373-31103773_1::NA::NA	0.5910373
mirna.prom::chr9:111852518-111852918_1::NA::NA	0.591644091
mirna.prom::chr15:89900035-89910907_8::NA::NA	0.84073846
mirna.prom::chr19:49486786-49489100_3::NA::NA	0.971827
mirna.prom::chr1:21323820-21343740_4::NA::NA	0.7812264
mirna.prom::chr1:55680986-55688051_2::NA::NA	0.79350898
mirna.prom::chr1:117113428-117113448_1::NA::NA	1
mirna.prom::chr19:50037658-50037870_1::NA::NA	0.808894036
mirna.prom::chr3:20176329-20176729_1::NA::NA	0.8424356689
mirna.prom::chr15:51610470-51610489_1::NA::NA	1
mirna.prom::chr7:4830524-4830698_1::NA::NA	0.831549473
mirna.prom::chr21:42539138-42539326_1::NA::NA	1
mirna.prom::chrX:118787032-118787432_1::NA::NA	0.63895334
mirna.prom::chr10:694729-695129_1::NA::NA	0.60680942
mirna.prom::chr8:144816171-144822557_3::NA::NA	0.614458478
mirna.prom::chr8:10917048-10917448_1::NA::NA	0.689079981
mirna.prom::chr17:16149013-16184993_3::NA::NA	0.57975499
mirna.prom::chr15:66796977-66796983_1::NA::NA	1
mirna.prom::chr19:15297321-15297682_1::NA::NA	0.8795068
mirna.prom::chr14:100610573-100625732_2::NA::NA	0.220882689
mirna.prom::chr2:47594643-47595043_1::NA::NA	0.727668695
mirna.prom::chr7:126731747-126732147_1::NA::NA	0.882080426
mirna.prom::chr8:77881179-77881579_1::NA::NA	0.708197727
mirna.prom::chr8:145619790-145619852_1::NA::NA	1
mirna.prom::chr20:30795895-30795913_1::NA::NA	1
mirna.prom::chr3:44106647-44107047_1::NA::NA	0.240657027
mirna.prom::chr6:159223196-159223596_1::NA::NA	1
mirna.prom::chr8:144895577-144898087_4::NA::NA	0.240266955
mirna.prom::chr3:87276180-87276220_1::NA::NA	1
mirna.prom::chr12:113599295-113601325_3::NA::NA	0.19510488
mirna.prom::chr2:177496330-177503049_2::NA::NA	0.5855537307
mirna.prom::chr2:208174676-208175076_1::NA::NA	0.6487602
mirna.prom::chr15:63069115-63069511_1::NA::NA	1
mirna.prom::chr3:52311733-52312866_2::NA::NA	0.9345644
mirna.prom::chr1:37986536-38014413_5::NA::NA	0.68957135
mirna.prom::chr17:79102725-79102828_1::NA::NA	1
mirna.prom::chr2:33634724-33634756_1::NA::NA	1
mirna.prom::chr3:127292727-127294944_4::NA::NA	0.06426682
mirna.prom::chr2:134877300-134877552_1::NA::NA	0.5025628757
mirna.prom::chr1:224616474-224622613_3::NA::NA	0.60843882
mirna.prom::chr1:153699791-153700191_1::NA::NA	0.2637442
mirna.prom::chr3:123849189-123849589_1::NA::NA	0.61700929
mirna.prom::chr8:12613199-12613208_1::NA::NA	1
mirna.prom::chr9:86585754-86594695_2::NA::NA	0.2289966789
mirna.prom::chr5:1518245-1518645_1::NA::NA	0.204079689
mirna.prom::chr16:817342-817742_2::NA::NA	0.56752196
mirna.prom::chr2:56241249-56276395_2::NA::NA	0.6259716105
mirna.prom::chr17:29885938-29886338_1::NA::NA	1
mirna.prom::chr17:46240801-46241201_1::NA::NA	0.869546994
mirna.prom::chrX:16690580-16690980_1::NA::NA	0.10311251
mirna.prom::chr14:105156173-105169200_3::NA::NA	1
mirna.prom::chr14:104602369-104604365_2::NA::NA	0.912583759
mirna.prom::chr19:12888430-12895152_3::NA::NA	0.703425181
mirna.prom::chr22:35767727-35768127_1::NA::NA	0.884283023
mirna.prom::chr16:12798926-12799048_1::NA::NA	0.626314346
mirna.prom::chr5:179448265-179472125_2::NA::NA	0.0001735167
mirna.prom::chr17:27238444-27238466_1::NA::NA	1
mirna.prom::chr17:46710818-46716930_3::NA::NA	0.570356674
mirna.prom::chr17:17726712-17726732_1::NA::NA	1
mirna.prom::chr22:30402662-30403697_2::NA::NA	0.737673871
mirna.prom::chr1:228646259-228646588_1::NA::NA	0.7132685
mirna.prom::chr2:161264600-161264618_1::NA::NA	1
mirna.prom::chr1:201752003-201777525_3::NA::NA	0.7259505079
mirna.prom::chr2:32727720-32746136_4::NA::NA	0.906306525
mirna.prom::chr19:2623827-2624227_1::NA::NA	0.904493172
mirna.prom::chr5:169407118-169407274_1::NA::NA	0.637940634
mirna.prom::chr5:571876-573969_2::NA::NA	0.79561565
mirna.prom::chr9:139449592-139449992_1::NA::NA	0.5525036675
mirna.prom::chr5:8457885-8458037_1::NA::NA	0.625172391
mirna.prom::chr1:98515419-98515618_1::NA::NA	1
mirna.prom::chr20:3922090-3936148_2::NA::NA	0.02052602
mirna.prom::chrX:133680202-133680550_2::NA::NA	0.748208702
mirna.prom::chr1:62549031-62594413_2::NA::NA	0.618713905
mirna.prom::chr11:68853707-68853931_1::NA::NA	0.3156853
mirna.prom::chr16:112281-112529_1::NA::NA	0.7334357
mirna.prom::chr12:120632713-120632716_1::NA::NA	1
mirna.prom::chrX:112065319-112065476_1::NA::NA	0.320983359
mirna.prom::chr1:192680936-192685312_2::NA::NA	0.05107278
mirna.prom::chr22:42322355-42322622_1::NA::NA	0.585433671
mirna.prom::chr2:208029074-208031123_2::NA::NA	0.83807493
mirna.prom::chr12:9393141-9393252_1::NA::NA	1
mirna.prom::chr9:28879882-28880282_1::NA::NA	0.38870276
mirna.prom::chr5:118469879-118475006_2::NA::NA	1
mirna.prom::chr14:74187834-74189693_2::NA::NA	0.08680221
mirna.prom::chr15:86337893-86352817_3::NA::NA	0.9618932
mirna.prom::chr16:11439768-11440168_1::NA::NA	0.165302972
mirna.prom::chr17:46804425-46828937_2::NA::NA	1
mirna.prom::chr10:105844332-105844732_1::NA::NA	1
mirna.prom::chr9:100174635-100175035_1::NA::NA	0.7322192
mirna.prom::chr17:72736411-72744590_2::NA::NA	0.18172965
mirna.prom::chr8:101715607-101715839_1::NA::NA	0.09731091
mirna.prom::chr22:38381983-38381999_1::NA::NA	1
mirna.prom::chr7:98476312-98476360_1::NA::NA	1
mirna.prom::chr5:170814319-170848229_3::NA::NA	0.9779752324
mirna.prom::chr15:36208719-36209119_1::NA::NA	0.92019551
mirna.prom::chr1:151512984-151512991_1::NA::NA	1
mirna.prom::chr2:219867329-219867567_1::NA::NA	0.2523607
mirna.prom::chr15:75135287-75135334_1::NA::NA	1
mirna.prom::chr8:22103133-22105838_3::NA::NA	0.93966744
mirna.prom::chr18:37208636-37209036_1::NA::NA	0.3838129
mirna.prom::chrX:65231943-65234817_3::NA::NA	0.74613245
mirna.prom::chr22:42271734-42272525_2::NA::NA	1
mirna.prom::chr1:17216144-17222905_3::NA::NA	0.08491316
mirna.prom::chr19:35607423-35607436_1::NA::NA	1
mirna.prom::chr15:89877864-89877878_1::NA::NA	1
mirna.prom::chr6:35639405-35639805_1::NA::NA	1
mirna.prom::chr17:41476526-41476569_1::NA::NA	0.5412147
mirna.prom::chr6:135516586-135516613_1::NA::NA	1
mirna.prom::chr1:41204709-41204761_1::NA::NA	0.019928723
mirna.prom::chr22:42271734-42271836_1::NA::NA	1
mirna.prom::chr16:2182927-2183327_2::NA::NA	1
mirna.prom::chr10:88043276-88043676_1::NA::NA	0.3191071
mirna.prom::chr10:112708221-112734857_2::NA::NA	0.966527626
mirna.prom::chr17:35349957-35378212_3::NA::NA	0.43734264
mirna.prom::chr17:78024669-78052067_4::NA::NA	0.7366519033
mirna.prom::chr17:79093035-79096653_3::NA::NA	0.79331026
mirna.prom::chr4:102205596-102205996_1::NA::NA	1
mirna.prom::chr2:110873212-110873258_1::NA::NA	0.36097065
mirna.prom::chr16:2582040-2582440_1::NA::NA	0.56632136
mirna.prom::chr17:1619319-1619417_1::NA::NA	1
mirna.prom::chr5:159900754-159901154_1::NA::NA	0.76324316
