id	raw_p
mirna.prom::chr9:100174635-100175035_1::NA::NA	0.346147183
mirna.prom::chr17:36862633-36862891_1::NA::NA	1
mirna.prom::chr1:235363070-235363470_1::NA::NA	0.5373122
mirna.prom::chr16:85932968-85932977_1::NA::NA	1
mirna.prom::chr7:132723250-132723650_1::NA::NA	0.8039971394
mirna.prom::chr5:8457885-8458037_1::NA::NA	0.714392306
mirna.prom::chr20:59019795-59020195_1::NA::NA	0.6561309196
mirna.prom::chr2:214593458-214593858_1::NA::NA	0.5528663
mirna.prom::chr1:192680936-192685312_2::NA::NA	0.034844024
mirna.prom::chr13:90874546-90874946_1::NA::NA	0.616437
mirna.prom::chr17:56409869-56410072_1::NA::NA	1
mirna.prom::chr3:75263421-75263781_2::NA::NA	0.104206329
mirna.prom::chr4:160051935-160052335_1::NA::NA	0.6797886
mirna.prom::chr6:72130472-72130721_1::NA::NA	0.1277541499
mirna.prom::chr9:137764272-137764672_1::NA::NA	0.4445396
mirna.prom::chr16:81565728-81566128_1::NA::NA	1
mirna.prom::chr20:62580057-62580457_1::NA::NA	0.686068407
mirna.prom::chr1:31230429-31230467_1::NA::NA	1
mirna.prom::chr2:56241249-56276395_2::NA::NA	0.483676659
mirna.prom::chr7:99698808-99698816_1::NA::NA	1
mirna.prom::chr5:150911733-150911903_1::NA::NA	1
mirna.prom::chr12:79775422-79775822_1::NA::NA	0.31840994
mirna.prom::chr14:50766799-50789208_2::NA::NA	0.660095485
mirna.prom::chr5:168199969-168223724_3::NA::NA	0.65541018
mirna.prom::chr1:98515419-98515618_1::NA::NA	1
mirna.prom::chr1:233750278-233750344_1::NA::NA	1
mirna.prom::chr11:66790520-66790615_1::NA::NA	1
mirna.prom::chr3:79551315-79551715_1::NA::NA	0.02954813
mirna.prom::chr5:159866262-159901154_3::NA::NA	0.828160267
mirna.prom::chr21:45077792-45077825_1::NA::NA	1
mirna.prom::chr1:52302556-52306207_2::NA::NA	0.2223733
mirna.prom::chr11:43556810-43578991_4::NA::NA	0.31919663
mirna.prom::chr16:67242013-67242208_1::NA::NA	1
mirna.prom::chr17:47584026-47584237_1::NA::NA	1
mirna.prom::chr4:7454395-7454795_1::NA::NA	0.7602457285
mirna.prom::chr3:35747941-35748341_1::NA::NA	1
mirna.prom::chr1:38504753-38530484_3::NA::NA	0.03277997
mirna.prom::chr17:46659641-46659647_1::NA::NA	1
mirna.prom::chr2:136373985-136399048_3::NA::NA	0.213324651
mirna.prom::chr12:97954951-97955351_1::NA::NA	0.5024209
mirna.prom::chr1:193074220-193090946_2::NA::NA	0.972414367
mirna.prom::chr16:82703089-82703489_1::NA::NA	1
mirna.prom::chr17:27717171-27717281_1::NA::NA	0.130526516
mirna.prom::chr11:87908835-87908865_1::NA::NA	1
mirna.prom::chr2:135596387-135596397_1::NA::NA	1
mirna.prom::chr17:38347504-38347813_2::NA::NA	0.61988029
mirna.prom::chr6:52000881-52001281_1::NA::NA	0.89252276
mirna.prom::chr17:40660152-40661204_2::NA::NA	0.721468812
mirna.prom::chr6:37556090-37556490_1::NA::NA	1
mirna.prom::chr18:19411371-19411555_1::NA::NA	1
mirna.prom::chr15:83704132-83704532_1::NA::NA	0.427820292
mirna.prom::chr18:37208909-37209309_1::NA::NA	0.545418608
mirna.prom::chr8:25174886-25175127_1::NA::NA	0.84357952
mirna.prom::chr19:47729332-47729732_2::NA::NA	0.192554471
mirna.prom::chr19:50365740-50366132_3::NA::NA	0.8471193
mirna.prom::chr2:54084327-54084727_1::NA::NA	0.7925708
mirna.prom::chr1:60228742-60232414_2::NA::NA	0.911029919
mirna.prom::chr2:11886963-11901239_2::NA::NA	0.6101704
mirna.prom::chr5:137023031-137023431_1::NA::NA	1
mirna.prom::chr16:12798926-12799048_1::NA::NA	0.4643206
mirna.prom::chr7:57472310-57472710_1::NA::NA	0.919163311
mirna.prom::chr11:79114056-79152041_2::NA::NA	0.900004443
mirna.prom::chr22:38381983-38381999_1::NA::NA	1
mirna.prom::chr7:32767546-32767946_1::NA::NA	0.5447039
mirna.prom::chr2:60637873-60650558_2::NA::NA	0.507187788
mirna.prom::chr6:44402423-44402823_1::NA::NA	0.63996134
mirna.prom::chr14:101453728-101454128_1::NA::NA	0.40213348
mirna.prom::chr1:1098131-1098531_1::NA::NA	0.8390416704
mirna.prom::chr19:10843155-10879044_2::NA::NA	0.788412075
mirna.prom::chr17:57915164-57915215_1::NA::NA	1
mirna.prom::chr2:132249761-132249773_1::NA::NA	1
mirna.prom::chr5:153990010-153991457_2::NA::NA	0.8256825826
mirna.prom::chr18:37208636-37209036_1::NA::NA	0.81120029
mirna.prom::chr13:42154788-42155188_1::NA::NA	0.88315806
mirna.prom::chr19:2222901-2237025_3::NA::NA	0.534423483
mirna.prom::chr11:1273760-1273994_1::NA::NA	0.002596225
mirna.prom::chr16:15234231-15248706_3::NA::NA	0.263878369
mirna.prom::chr6:167412322-167412399_1::NA::NA	1
mirna.prom::chr10:131645458-131649809_2::NA::NA	0.781537807
mirna.prom::chr1:9242804-9259068_2::NA::NA	1
mirna.prom::chr16:2582040-2582440_1::NA::NA	0.688983357
mirna.prom::chr12:116622034-116622434_1::NA::NA	0.293328145
mirna.prom::chr4:115560847-115561247_1::NA::NA	0.2804895
mirna.prom::chr11:46485169-46485569_1::NA::NA	1
mirna.prom::chr8:144895577-144898087_4::NA::NA	0.3264822
mirna.prom::chr19:39900124-39907469_3::NA::NA	0.665504833
mirna.prom::chr12:100535682-100536082_1::NA::NA	0.9005178341
mirna.prom::chr2:178214237-178216116_2::NA::NA	1
mirna.prom::chr4:148275509-148275909_1::NA::NA	0.280287268
mirna.prom::chr9:130547326-130547726_1::NA::NA	0.57507833
mirna.prom::chr21:17909428-17909828_2::NA::NA	0.7403384235
mirna.prom::chr17:7130874-7131181_2::NA::NA	1
mirna.prom::chr1:150521682-150521683_1::NA::NA	1
mirna.prom::chr5:118469879-118475006_2::NA::NA	1
mirna.prom::chr1:177001461-177001585_1::NA::NA	0.904001595
mirna.prom::chr5:87969157-87970571_2::NA::NA	0.733515206
mirna.prom::chr19:52773045-52773063_1::NA::NA	1
mirna.prom::chr20:10636664-10637039_1::NA::NA	0.827180912
mirna.prom::chr4:8033963-8046728_2::NA::NA	0.26484242
mirna.prom::chr9:114048512-114048912_1::NA::NA	0.204590452
mirna.prom::chr18:11655704-11670321_2::NA::NA	0.08404743
mirna.prom::chr22:18484146-18484432_2::NA::NA	0.143534969
mirna.prom::chr7:98476312-98476360_1::NA::NA	1
mirna.prom::chr15:55665232-55666502_3::NA::NA	1
mirna.prom::chr1:156933406-156949656_3::NA::NA	0.7871646
mirna.prom::chr6:31668665-31669044_2::NA::NA	0.8065809
mirna.prom::chr10:97849995-97850168_1::NA::NA	1
mirna.prom::chr3:48594049-48594056_1::NA::NA	1
mirna.prom::chr6:1395832-1396065_1::NA::NA	0.35162646
mirna.prom::chr3:87276180-87276220_1::NA::NA	1
mirna.prom::chr15:20988412-21022515_2::NA::NA	0.371732433
mirna.prom::chr9:135820718-135820731_1::NA::NA	1
mirna.prom::chr5:172753503-172756860_2::NA::NA	1
mirna.prom::chr22:35767727-35768127_1::NA::NA	0.633591904
mirna.prom::chr22:36680592-36722606_20::NA::NA	0.226244921
mirna.prom::chr10:74472261-74472634_1::NA::NA	1
mirna.prom::chrX:73438196-73438596_3::NA::NA	0.397787738
mirna.prom::chr16:76880316-76880716_1::NA::NA	1
mirna.prom::chr1:32230141-32230143_1::NA::NA	1
mirna.prom::chr9:97818318-97818551_1::NA::NA	0.989326549
mirna.prom::chr17:27209488-27209584_1::NA::NA	0.039934143
mirna.prom::chr21:44394950-44395011_1::NA::NA	1
mirna.prom::chr7:1068175-1068205_1::NA::NA	1
mirna.prom::chr6:45168937-45169337_1::NA::NA	0.4829902806
mirna.prom::chr11:111383279-111383582_1::NA::NA	0.69731846
mirna.prom::chr9:131155789-131155799_1::NA::NA	1
mirna.prom::chr19:13045051-13045095_1::NA::NA	1
mirna.prom::chr8:145025244-145027887_2::NA::NA	1
mirna.prom::chr10:43447036-43447436_2::NA::NA	0.922143009
mirna.prom::chr12:112204925-112204963_1::NA::NA	1
mirna.prom::chr17:57242474-57248279_2::NA::NA	0.5522009
mirna.prom::chr13:41345104-41345109_1::NA::NA	1
mirna.prom::chrX:53461094-53468091_2::NA::NA	0.16013879
mirna.prom::chr7:127807686-127841568_2::NA::NA	0.849033366
mirna.prom::chr20:3922090-3936148_2::NA::NA	0.09107821
mirna.prom::chr15:89900035-89910907_8::NA::NA	0.600041514
mirna.prom::chr19:10928271-10932800_4::NA::NA	0.6937420914
mirna.prom::chr17:72736411-72744590_2::NA::NA	0.090333098
mirna.prom::chr17:40636409-40639595_3::NA::NA	0.9379651
mirna.prom::chr19:54764656-54765056_1::NA::NA	0.66511791
mirna.prom::chr2:232573467-232575422_2::NA::NA	1
mirna.prom::chr5:174147645-174178692_3::NA::NA	0.770624469
mirna.prom::chrX:7065546-7065900_1::NA::NA	0.791015257
mirna.prom::chr9:20504955-20506841_2::NA::NA	0.1915069
mirna.prom::chr3:52332724-52333124_2::NA::NA	1
mirna.prom::chr17:27238444-27238466_1::NA::NA	1
mirna.prom::chr2:225907359-225907501_1::NA::NA	1
mirna.prom::chr9:126258739-126274676_4::NA::NA	0.582324511
mirna.prom::chr16:30934591-30934786_1::NA::NA	0.57925013
mirna.prom::chr14:23928510-23928910_1::NA::NA	0.244171372
mirna.prom::chr11:64667715-64668349_2::NA::NA	0.659725505
mirna.prom::chr11:2162668-2162709_1::NA::NA	1
mirna.prom::chrX:137794027-137794059_1::NA::NA	1
mirna.prom::chr10:115933753-115933761_1::NA::NA	1
mirna.prom::chr2:208029074-208031123_2::NA::NA	0.9924649
mirna.prom::chr1:156931604-156949656_4::NA::NA	0.952159806
mirna.prom::chr6:135516586-135516613_1::NA::NA	1
mirna.prom::chr17:58144148-58155893_2::NA::NA	0.6289746
mirna.prom::chr20:60639492-60639500_1::NA::NA	1
mirna.prom::chr12:12873745-12879105_4::NA::NA	1
mirna.prom::chr19:35607423-35607436_1::NA::NA	1
mirna.prom::chr10:694729-695129_1::NA::NA	0.9552718
mirna.prom::chr1:3500290-3500303_1::NA::NA	1
mirna.prom::chrX:146390129-146390529_1::NA::NA	0.34784476
mirna.prom::chr11:64681992-64701148_3::NA::NA	0.500242976
mirna.prom::chr6:159028577-159029344_2::NA::NA	1
mirna.prom::chr17:36861384-36861594_1::NA::NA	1
mirna.prom::chrX:73513154-73513554_2::NA::NA	0.9688288613
mirna.prom::chr10:28591745-28591783_1::NA::NA	0.17912932
mirna.prom::chr6:33167942-33168012_1::NA::NA	0.0076970118
mirna.prom::chr14:105156173-105169200_3::NA::NA	1
mirna.prom::chr12:7037185-7064709_3::NA::NA	0.824301941
mirna.prom::chr3:85407776-85428846_2::NA::NA	0.686244677
mirna.prom::chr20:57425958-57426129_1::NA::NA	0.533083715
mirna.prom::chr12:58258970-58263376_3::NA::NA	0.5422181
mirna.prom::chr3:188386601-188387001_1::NA::NA	0.5023419
mirna.prom::chr2:32727720-32746136_4::NA::NA	0.81440891
mirna.prom::chrX:154651922-154652322_1::NA::NA	0.568724828
mirna.prom::chr1:100715132-100715176_1::NA::NA	1
mirna.prom::chr1:54519473-54519474_1::NA::NA	1
mirna.prom::chr9:68417018-68417418_1::NA::NA	0.65809762
mirna.prom::chr9:94357505-94390432_2::NA::NA	0.891425987
mirna.prom::chrX:133683465-133683865_1::NA::NA	0.690786151
mirna.prom::chr1:201752003-201777525_3::NA::NA	0.859692385
mirna.prom::chr9:97523021-97564968_2::NA::NA	1
mirna.prom::chr6:18522786-18536947_2::NA::NA	0.66425957
mirna.prom::chr17:79102725-79102828_1::NA::NA	1
mirna.prom::chr18:37272043-37292329_4::NA::NA	0.895861278
mirna.prom::chr15:86337893-86352817_3::NA::NA	0.710989894
mirna.prom::chr6:32728998-32729398_1::NA::NA	0.32898126
mirna.prom::chr9:126169317-126169717_1::NA::NA	1
mirna.prom::chr7:127672402-127680349_3::NA::NA	0.786609905
mirna.prom::chr2:182191482-182191882_1::NA::NA	1
mirna.prom::chr6:33969733-33985485_3::NA::NA	0.5690248
mirna.prom::chr16:817342-817742_2::NA::NA	0.736054572
mirna.prom::chr22:28839061-28839366_1::NA::NA	0.893205787
mirna.prom::chr20:61154347-61154747_1::NA::NA	0.2515905304
mirna.prom::chr22:38314740-38315607_2::NA::NA	0.81254965
mirna.prom::chr4:113569775-113573759_3::NA::NA	0.586541017
mirna.prom::chr11:121970947-121971075_1::NA::NA	1
mirna.prom::chr17:37023701-37024101_2::NA::NA	0.63521739
mirna.prom::chr16:15693628-15730925_2::NA::NA	0.789535843
mirna.prom::chr17:61000113-61000513_1::NA::NA	0.8964472
mirna.prom::chr16:11439768-11440168_1::NA::NA	1
mirna.prom::chr9:132630013-132630263_1::NA::NA	0.20689341
mirna.prom::chr4:2263625-2278063_2::NA::NA	1
mirna.prom::chr17:35349957-35378212_3::NA::NA	0.397913774
mirna.prom::chr6:10435107-10435408_1::NA::NA	1
mirna.prom::chr1:207995084-207997448_2::NA::NA	0.586892255
mirna.prom::chr11:65190191-65190244_1::NA::NA	1
mirna.prom::chr16:28857447-28857529_1::NA::NA	1
mirna.prom::chr10:21786391-21789624_2::NA::NA	0.83196079
mirna.prom::chr10:12611227-12611627_1::NA::NA	0.58169171
mirna.prom::chr17:37880734-37880958_1::NA::NA	1
mirna.prom::chr6:30551673-30551948_1::NA::NA	0.645507431
mirna.prom::chr1:147826862-147827135_1::NA::NA	0.339164735
mirna.prom::chr1:155164601-155164967_1::NA::NA	0.873339885
mirna.prom::chr4:13628945-13628962_1::NA::NA	1
mirna.prom::chr11:119186530-119188046_2::NA::NA	1
mirna.prom::chr14:60132633-60133033_1::NA::NA	0.25740859
mirna.prom::chr2:219188160-219188241_1::NA::NA	1
mirna.prom::chr19:46148399-46148524_1::NA::NA	1
mirna.prom::chr3:183947177-183947577_1::NA::NA	0.59652948
mirna.prom::chr8:12613199-12613208_1::NA::NA	1
mirna.prom::chr3:189507247-189515938_3::NA::NA	0.5153984
mirna.prom::chr17:80628887-80628954_1::NA::NA	1
mirna.prom::chr6:2876432-2903314_6::NA::NA	0.5334979
mirna.prom::chrX:139012927-139013327_1::NA::NA	0.08769021
mirna.prom::chr8:6481447-6519046_4::NA::NA	0.696175846
mirna.prom::chr9:97807431-97811013_2::NA::NA	0.874156353
mirna.prom::chr16:88511553-88534409_3::NA::NA	0.44086076
mirna.prom::chr3:55893497-55893897_1::NA::NA	0.87681798
mirna.prom::chr4:39405766-39406166_1::NA::NA	1
mirna.prom::chr8:125827262-125827478_1::NA::NA	0.4447561293
mirna.prom::chr7:73080729-73116866_3::NA::NA	0.535856271
mirna.prom::chr5:149110073-149110082_1::NA::NA	1
mirna.prom::chr15:28753954-28754015_1::NA::NA	1
mirna.prom::chr11:74442630-74457392_2::NA::NA	0.469661788
mirna.prom::chr8:101715607-101715839_1::NA::NA	0.312074815
mirna.prom::chr19:1819255-1822087_2::NA::NA	0.120015
mirna.prom::chr1:228646259-228646588_1::NA::NA	1
mirna.prom::chr6:99536605-99561255_3::NA::NA	0.88390179
mirna.prom::chr4:24528762-24568956_3::NA::NA	0.692298346
mirna.prom::chr7:116660066-116660071_1::NA::NA	1
mirna.prom::chr11:19561510-19561910_1::NA::NA	1
mirna.prom::chr14:64608247-64608581_1::NA::NA	0.95828164
mirna.prom::chr11:64109948-64110348_3::NA::NA	1
mirna.prom::chr6:31591692-31591961_1::NA::NA	0.41077765
mirna.prom::chr7:151137330-151146070_2::NA::NA	1
mirna.prom::chr3:35747941-35751428_2::NA::NA	1
mirna.prom::chr18:70535384-70535406_1::NA::NA	1
mirna.prom::chr14:106333378-106333778_1::NA::NA	0.95730049
mirna.prom::chr2:177496330-177503049_2::NA::NA	0.72164774
mirna.prom::chr3:194876578-194876978_1::NA::NA	0.016780856
mirna.prom::chr17:62776415-62776454_1::NA::NA	1
mirna.prom::chr6:159223196-159223596_1::NA::NA	1
mirna.prom::chr19:55753039-55753439_1::NA::NA	0.8075703
mirna.prom::chr11:11815169-11815569_1::NA::NA	0.600674179
mirna.prom::chr6:126803159-126803559_1::NA::NA	0.95407142
mirna.prom::chr3:50302335-50310404_5::NA::NA	0.99241174
mirna.prom::chr9:36881605-36881994_1::NA::NA	0.632731305
mirna.prom::chr16:2140840-2145602_4::NA::NA	0.685790962
mirna.prom::chr19:2435189-2448287_4::NA::NA	0.76074691
mirna.prom::chr17:4875955-4900705_3::NA::NA	0.5194441
mirna.prom::chr8:125570369-125570769_1::NA::NA	0.352334558
mirna.prom::chr19:55109753-55128411_2::NA::NA	0.6843819921
mirna.prom::chr4:147299800-147300200_1::NA::NA	1
mirna.prom::chr19:46172478-46174177_3::NA::NA	0.525727754
mirna.prom::chr10:114345687-114358658_3::NA::NA	0.566823923
mirna.prom::chr19:54224289-54224689_2::NA::NA	0.98888931
mirna.prom::chr11:9111926-9112316_1::NA::NA	0.76605096
mirna.prom::chr1:143467632-143467808_1::NA::NA	0.002583323
mirna.prom::chr7:101930010-101930410_1::NA::NA	0.59940309
mirna.prom::chr5:169407118-169407274_1::NA::NA	0.813475658
mirna.prom::chr13:98828450-98838899_2::NA::NA	0.58432916
mirna.prom::chr1:155960064-155960065_1::NA::NA	1
mirna.prom::chr12:111707507-111731229_3::NA::NA	0.77907976
mirna.prom::chr2:220159434-220159690_1::NA::NA	1
mirna.prom::chr17:29877013-29877219_2::NA::NA	0.098410659
mirna.prom::chr1:201924818-201924846_1::NA::NA	1
mirna.prom::chr17:43568310-43568317_1::NA::NA	1
mirna.prom::chr19:10116927-10117146_1::NA::NA	0.8009600374
mirna.prom::chrX:45629677-45629856_1::NA::NA	1
mirna.prom::chr2:56226851-56227251_1::NA::NA	0.710142958
mirna.prom::chr3:168245999-168246399_1::NA::NA	0.804195803
mirna.prom::chr12:54424607-54424881_1::NA::NA	1
mirna.prom::chr1:67066180-67066580_1::NA::NA	0.44152103
mirna.prom::chr17:56409869-56415676_2::NA::NA	0.84834199
mirna.prom::chr19:10925900-10928671_2::NA::NA	0.575953308
mirna.prom::chr14:23904693-23904727_1::NA::NA	0.105387703
mirna.prom::chr3:134154573-134154973_1::NA::NA	0.945934918
mirna.prom::chr12:112601561-112601777_1::NA::NA	1
mirna.prom::chr1:22999728-23000128_1::NA::NA	0.934363485
mirna.prom::chr11:72353270-72353275_1::NA::NA	1
mirna.prom::chr1:86836490-86841909_3::NA::NA	0.1760395
mirna.prom::chr1:154111876-154114045_3::NA::NA	1
mirna.prom::chr13:41363832-41363877_1::NA::NA	1
mirna.prom::chr17:29885938-29886338_1::NA::NA	1
mirna.prom::chr1:143146109-143146509_1::NA::NA	0.664065418
mirna.prom::chr17:6923368-6927381_2::NA::NA	0.552190548
mirna.prom::chr16:3542461-3551343_4::NA::NA	0.61573467
mirna.prom::chr20:60908914-60911768_3::NA::NA	0.99876157
mirna.prom::chr8:41167216-41167223_1::NA::NA	1
mirna.prom::chr15:65061810-65062210_1::NA::NA	1
mirna.prom::chr1:3028338-3039290_3::NA::NA	0.435555661
mirna.prom::chr12:120632713-120632716_1::NA::NA	1
mirna.prom::chr8:145619790-145619852_1::NA::NA	1
mirna.prom::chr11:68853707-68853931_1::NA::NA	0.671939096
mirna.prom::chr15:52587757-52587766_1::NA::NA	1
mirna.prom::chr4:117219007-117219407_1::NA::NA	0.625235204
mirna.prom::chr1:17216144-17222905_3::NA::NA	0.439271929
mirna.prom::chr12:24330214-24330614_1::NA::NA	0.894896904
mirna.prom::chr9:21559668-21559956_1::NA::NA	0.60419606
mirna.prom::chr8:145115784-145115799_1::NA::NA	1
mirna.prom::chr6:57227555-57227955_1::NA::NA	1
mirna.prom::chr19:13953527-13953927_2::NA::NA	0.81932751
mirna.prom::chrX:65231943-65234817_3::NA::NA	0.915880136
mirna.prom::chr1:41220295-41224674_2::NA::NA	1
mirna.prom::chr20:43029706-43036333_3::NA::NA	0.92038469
mirna.prom::chr6:32144099-32144125_1::NA::NA	1
mirna.prom::chr9:139560443-139560455_1::NA::NA	1
mirna.prom::chr14:100531957-100531964_1::NA::NA	1
mirna.prom::chr10:104169047-104169435_1::NA::NA	0.37729786
mirna.prom::chr20:61808744-61809102_1::NA::NA	1
mirna.prom::chr22:25844003-25844286_2::NA::NA	1
mirna.prom::chr14:101512580-101512980_2::NA::NA	0.9891304
mirna.prom::chr7:134896024-134896086_1::NA::NA	0.2763445
mirna.prom::chr3:48625659-48626059_2::NA::NA	0.001494218
mirna.prom::chr1:110131004-110132039_2::NA::NA	1
mirna.prom::chr18:33161903-33162458_2::NA::NA	0.605608935
mirna.prom::chr22:46465771-46503543_3::NA::NA	0.37195004
mirna.prom::chr5:14872087-14872115_1::NA::NA	1
mirna.prom::chr17:77707040-77722009_2::NA::NA	0.72611483
mirna.prom::chr14:94423072-94423105_1::NA::NA	1
mirna.prom::chr8:128806665-128807001_2::NA::NA	0.7356435139
mirna.prom::chr16:112281-112529_1::NA::NA	0.6311775
mirna.prom::chr3:189507247-189515487_2::NA::NA	1
mirna.prom::chr12:98362783-98363183_1::NA::NA	0.762107348
mirna.prom::chr1:117113428-117113448_1::NA::NA	1
mirna.prom::chr16:56860384-56860784_1::NA::NA	0.807817965
mirna.prom::chr8:77881179-77881579_1::NA::NA	0.452311301
mirna.prom::chr2:239999393-239999793_1::NA::NA	0.78879304
mirna.prom::chr10:77311776-77313578_2::NA::NA	0.044619244
mirna.prom::chr11:57405770-57407233_3::NA::NA	1
mirna.prom::chr9:68411019-68413481_2::NA::NA	0.895739188
mirna.prom::chr8:134087023-134087423_2::NA::NA	1
mirna.prom::chr11:65398081-65402196_3::NA::NA	1
mirna.prom::chr15:62599304-62599704_1::NA::NA	1
mirna.prom::chr5:15927759-15927978_1::NA::NA	0.94441653
mirna.prom::chr4:160024097-160024497_1::NA::NA	1
mirna.prom::chr12:108986193-108986207_1::NA::NA	1
mirna.prom::chr4:20482274-20520919_4::NA::NA	0.921119123
mirna.prom::chr10:23632547-23632693_1::NA::NA	1
mirna.prom::chr1:236030420-236030428_1::NA::NA	1
mirna.prom::chr18:10773336-10773736_2::NA::NA	1
mirna.prom::chr17:7982594-7982599_1::NA::NA	1
mirna.prom::chr9:97843561-97844836_2::NA::NA	0.86520437
mirna.prom::chr7:97557510-97557910_1::NA::NA	0.1769301625
mirna.prom::chr19:50281635-50285767_2::NA::NA	0.5917008
mirna.prom::chr12:94943312-94943598_1::NA::NA	0.4155508125
mirna.prom::chr12:95656203-95680998_3::NA::NA	0.3104246917
mirna.prom::chr1:37986536-38014413_5::NA::NA	0.844678285
mirna.prom::chr17:78024669-78052067_4::NA::NA	0.9461453
mirna.prom::chr12:54687185-54719136_3::NA::NA	0.91806449
mirna.prom::chr2:213777091-213777491_1::NA::NA	0.8943884
mirna.prom::chr7:7111460-7111860_1::NA::NA	0.56774039
mirna.prom::chr2:79888807-79891894_2::NA::NA	0.698437898
mirna.prom::chr11:66710830-66711230_1::NA::NA	0.7435559371
mirna.prom::chr2:207679208-207679608_1::NA::NA	1
mirna.prom::chr16:21531765-21532014_1::NA::NA	0.777067072
mirna.prom::chr17:79374514-79374914_2::NA::NA	0.9309933
mirna.prom::chr15:75654553-75654677_1::NA::NA	0.33886127
mirna.prom::chr14:48238987-48239387_1::NA::NA	0.9212228282
mirna.prom::chrX:69233498-69238698_2::NA::NA	0.31822688
mirna.prom::chr14:65807772-65808172_1::NA::NA	0.2138266794
mirna.prom::chr14:102030484-102050574_3::NA::NA	0.95054031
mirna.prom::chr1:62549031-62594413_2::NA::NA	0.938158389
mirna.prom::chr11:46367186-46397857_6::NA::NA	1
mirna.prom::chr6:135300426-135300807_2::NA::NA	1
mirna.prom::chr2:219867329-219867567_1::NA::NA	0.55214097
mirna.prom::chr15:70375658-70376058_1::NA::NA	0.156367549
mirna.prom::chr1:77515645-77515904_1::NA::NA	0.56718887
mirna.prom::chr15:51610470-51610489_1::NA::NA	1
mirna.prom::chr9:139449592-139449992_1::NA::NA	1
mirna.prom::chr7:29724085-29724257_1::NA::NA	1
mirna.prom::chr11:16030117-16038816_2::NA::NA	0.537802361
mirna.prom::chr1:155327094-155340914_4::NA::NA	1
mirna.prom::chr12:54379897-54384207_4::NA::NA	1
mirna.prom::chr19:4909961-4931311_4::NA::NA	0.65070835
mirna.prom::chr1:228256270-228284758_5::NA::NA	0.54267577
mirna.prom::chr19:10514409-10514432_1::NA::NA	1
mirna.prom::chr14:101527099-101527499_1::NA::NA	0.7847948
mirna.prom::chr13:50655935-50655952_1::NA::NA	1
mirna.prom::chr19:50312100-50329390_3::NA::NA	0.513306
mirna.prom::chr22:30402662-30403697_2::NA::NA	0.516116344
mirna.prom::chr8:17548893-17549211_1::NA::NA	0.9565938
mirna.prom::chr1:12655882-12655992_1::NA::NA	0.2126593
mirna.prom::chr9:139642078-139642478_1::NA::NA	0.964108788
mirna.prom::chr15:90544852-90544913_1::NA::NA	1
mirna.prom::chr20:3891534-3896734_3::NA::NA	0.245546848
mirna.prom::chr21:15048310-15054092_2::NA::NA	1
mirna.prom::chr11:61248791-61248828_1::NA::NA	1
mirna.prom::chr20:60554377-60571570_5::NA::NA	0.8437671
mirna.prom::chr9:97807431-97818551_3::NA::NA	0.842612809
mirna.prom::chr22:42271734-42271836_1::NA::NA	1
mirna.prom::chr13:41707082-41707129_1::NA::NA	1
mirna.prom::chr6:35437646-35437935_1::NA::NA	0.35268159
mirna.prom::chr20:49237614-49237807_1::NA::NA	0.15282726
mirna.prom::chr15:89901885-89915707_9::NA::NA	0.73271403
mirna.prom::chr15:26095495-26095895_1::NA::NA	0.796724806
mirna.prom::chr5:89317231-89317631_1::NA::NA	0.91191849
mirna.prom::chr5:71416438-71416838_1::NA::NA	0.586330123
mirna.prom::chr14:31509192-31509592_1::NA::NA	0.8366044
mirna.prom::chr5:571876-573969_2::NA::NA	0.5784597
mirna.prom::chr13:21009720-21010120_1::NA::NA	0.691168901
mirna.prom::chr18:53144980-53145380_1::NA::NA	0.964753011
mirna.prom::chr7:2295434-2307138_5::NA::NA	0.334114585
mirna.prom::chr5:179227088-179227177_1::NA::NA	0.264763067
mirna.prom::chr5:133512085-133512210_1::NA::NA	1
mirna.prom::chr20:33583387-33587746_5::NA::NA	0.6249297
mirna.prom::chr8:145494878-145495278_1::NA::NA	0.311622745
mirna.prom::chr17:43197864-43239011_4::NA::NA	0.6490224
mirna.prom::chr15:21112411-21112811_1::NA::NA	1
mirna.prom::chr20:45746563-45754510_2::NA::NA	0.11532379
mirna.prom::chr13:53370157-53370557_1::NA::NA	0.61082483
mirna.prom::chr4:11370034-11370434_1::NA::NA	0.05341026
mirna.prom::chr15:50646984-50647121_1::NA::NA	1
mirna.prom::chr18:56126007-56126407_1::NA::NA	0.769482437
mirna.prom::chrX:133306373-133309250_3::NA::NA	0.7438692
mirna.prom::chrX:39512310-39512474_1::NA::NA	1
mirna.prom::chr16:1779819-1781967_2::NA::NA	0.535796024
mirna.prom::chr14:77702579-77702946_1::NA::NA	1
mirna.prom::chr6:120335120-120335520_1::NA::NA	0.7013557003
mirna.prom::chr10:105844332-105844732_1::NA::NA	1
mirna.prom::chr20:30795895-30795913_1::NA::NA	1
mirna.prom::chr21:26934332-26934652_2::NA::NA	0.68568831
mirna.prom::chr8:144816171-144822557_3::NA::NA	0.6546347502
mirna.prom::chr1:43831790-43831932_1::NA::NA	1
mirna.prom::chr3:47889882-47891792_3::NA::NA	1
mirna.prom::chr16:57836145-57836161_1::NA::NA	1
mirna.prom::chrX:73448022-73476885_5::NA::NA	0.89066924
mirna.prom::chr8:145545484-145545884_1::NA::NA	1
mirna.prom::chr8:75611682-75619153_3::NA::NA	0.5527259
