binID	length	nMut	nSample	BGMR	p.raw	q.raw	CADD	p.CADD	q.CADD	EIGEN_CODING	p.EIGEN_CODING	q.EIGEN_CODING	p.min	q.min
gc19_pc.cds::gencode::ELL::ENSG00000105656.8	1866	2	2	1.4858294983271852e-06	0.05913674524283021	0.7332626254975472	17.025	0.1679835010035375	1.0	0.8634720499999999	0.8278273414351447	1.0	0.1679835010035375	1.0
gc19_pc.cds::gencode::GSC2::ENSG00000063515.2	359	1	1	1.2414349746078415e-06	0.06090650494863579	0.7332626254975472	14.95	0.1258537854214883	1.0	NA	1.0	1.0	0.1258537854214883	1.0
gc19_pc.cds::gencode::OR2B2::ENSG00000168131.2	1074	2	2	2.6307134246298356e-06	0.06111773969437201	0.7332626254975472	12.0555	0.2853662171219297	1.0	1.473295	0.5681688755221906	1.0	0.2853662171219297	1.0
gc19_pc.cds::gencode::PCDHGA7::ENSG00000253537.1	2799	3	3	2.256793173774541e-06	0.06132820771168696	0.7332626254975472	24.266666666666666	0.11503063111708807	1.0	4.569828	0.16034095295903625	1.0	0.11503063111708807	1.0
gc19_pc.cds::gencode::SYBU::ENSG00000147642.12	2069	2	2	1.3698583662360212e-06	0.06145195180393929	0.7332626254975472	25.6	0.09006267190137666	1.0	9.732715	0.0346401760601379	1.0	0.0346401760601379	1.0
gc19_pc.cds::gencode::ABHD17C::ENSG00000136379.7	765	1	1	5.887549590992867e-07	0.06153157943286341	0.7332626254975472	27.4	0.07148401222757933	1.0	10.45925	0.041911960150252024	1.0	0.041911960150252024	1.0
gc19_pc.cds::gencode::C14orf144::ENSG00000228032.1	165	1	1	2.5784980040408866e-06	0.05822495005351558	0.7332626254975472	2.4330000000000003	0.5457078074643449	1.0	NA	1.0	1.0	0.5457078074643449	1.0
gc19_pc.cds::gencode::ATXN10::ENSG00000130638.11	1834	2	2	1.3913770408624583e-06	0.051110301464813844	0.7332626254975472	8.044	0.4189363778231817	1.0	1.56238	0.48276110738435607	1.0	0.4189363778231817	1.0
gc19_pc.cds::gencode::MTMR11::ENSG00000014914.15	2165	2	2	1.1678706508143393e-06	0.05028627817986306	0.7332626254975472	29.1	0.0594299747878986	1.0	6.515007499999999	0.05780459874214698	1.0	0.05780459874214698	1.0
gc19_pc.cds::gencode::PCDHGB6::ENSG00000253305.1	2792	3	3	2.0788251722480093e-06	0.0501007866048091	0.7332626254975472	16.56533333333333	0.21171535638835481	1.0	6.889416000000001	0.05298614585328144	1.0	0.05298614585328144	1.0
gc19_pc.cds::gencode::PITPNM1::ENSG00000110697.8	3735	3	3	1.4327538887680294e-06	0.04111053198795572	0.7332626254975472	22.909999999999997	0.0904810887415251	1.0	2.4016490000000004	0.38142245651219564	1.0	0.0904810887415251	1.0
gc19_pc.cds::gencode::CLEC12B::ENSG00000256660.1	850	2	2	2.6711153465211816e-06	0.04151400979849253	0.7332626254975472	9.345	0.2995899305645945	1.0	0.9577738	0.6820765866783858	1.0	0.2995899305645945	1.0
gc19_pc.cds::gencode::REM1::ENSG00000088320.3	897	2	2	2.6011393350767772e-06	0.04359050694122786	0.7332626254975472	31.3	0.04534541130333078	1.0	9.3362	0.026203721348803867	1.0	0.026203721348803867	1.0
gc19_pc.cds::gencode::H2AFJ::ENSG00000246705.3	390	1	1	8.343184765850124e-07	0.04484265428930379	0.7332626254975472	25.0	0.05703430240016398	1.0	3.261642	0.09442920426804381	1.0	0.05703430240016398	1.0
gc19_pc.cds::gencode::C8orf74::ENSG00000171060.6	947	2	2	2.5275861444103314e-06	0.04562427184063271	0.7332626254975472	6.023	0.5351179857012498	1.0	0.08940704	0.9999999999241983	1.0	0.5351179857012498	1.0
gc19_pc.cds::gencode::NT5C::ENSG00000125458.2	648	1	1	5.153901094478742e-07	0.04599863398654118	0.7332626254975472	9.314	0.14937785583025417	1.0	NA	1.0	1.0	0.14937785583025417	1.0
gc19_pc.cds::gencode::PRR7::ENSG00000131188.7	825	1	1	4.0568811219995526e-07	0.04609546361592254	0.7332626254975472	16.79	0.08601623156367416	1.0	NA	1.0	1.0	0.08601623156367416	1.0
gc19_pc.cds::gencode::ITIH5::ENSG00000123243.10	3047	3	3	1.8449935676564454e-06	0.04637273708449396	0.7332626254975472	21.259666666666664	0.11902162061625958	1.0	3.5331726000000003	0.212002618587488	1.0	0.11902162061625958	1.0
gc19_pc.cds::gencode::FOXA2::ENSG00000125798.10	1392	3	2	1.7380297088760052e-06	0.046500557816810256	0.7332626254975472	10.640999999999998	0.2737490994641817	1.0	3.791485	0.13336837074339344	1.0	0.13336837074339344	1.0
gc19_pc.cds::gencode::CCDC167::ENSG00000198937.8	294	1	1	1.1846805928680088e-06	0.047923393472230645	0.7332626254975472	10.24	0.14227200391166855	1.0	NA	1.0	1.0	0.14227200391166855	1.0
gc19_pc.cds::gencode::ITFG3::ENSG00000269881.1	1596	2	2	1.5521522163069015e-06	0.04849598608672556	0.7332626254975472	23.5	0.08290527806178027	1.0	3.4876440000000004	0.1579707017371112	1.0	0.08290527806178027	1.0
gc19_pc.cds::gencode::CLSTN1::ENSG00000171603.12	2874	2	2	8.667387480426333e-07	0.04897522054726435	0.7332626254975472	24.45	0.07823582919463966	1.0	5.632016500000001	0.07252000381297832	1.0	0.07252000381297832	1.0
gc19_pc.cds::gencode::OR10G4::ENSG00000254737.1	936	2	2	2.6701401964335896e-06	0.049262737445807725	0.7332626254975472	0.0025	0.9999999999999999	1.0	0.001704096	0.9999999999999999	1.0	0.9999999999999999	1.0
gc19_pc.cds::gencode::OR4C46::ENSG00000185926.1	930	2	2	2.691929417445991e-06	0.04941103203749305	0.7332626254975472	23.0	0.08752287688105442	1.0	1.8098490000000005	0.39962565164422126	1.0	0.08752287688105442	1.0
gc19_pc.cds::gencode::OR51M1::ENSG00000184698.3	981	2	2	2.5682970193522153e-06	0.0499718751027114	0.7332626254975472	27.8	0.06395932483911233	1.0	4.796488499999999	0.0970318512193171	1.0	0.06395932483911233	1.0
gc19_pc.cds::gencode::CMC1::ENSG00000187118.8	359	1	1	2.1852777524140596e-06	0.10471815119227341	0.7332626254975472	13.54	0.23004894064017928	1.0	1.590865	0.387567399658648	1.0	0.23004894064017928	1.0
gc19_pc.cds::gencode::KRTAP4-4::ENSG00000171396.10	501	1	1	2.613138524833144e-06	0.16855901725145103	0.7332626254975472	34.0	0.1594815871247597	1.0	2.630523	0.3903324659483558	1.0	0.1594815871247597	1.0
gc19_pc.cds::gencode::CYP2A7::ENSG00000198077.6	1487	2	2	2.6101890087482706e-06	0.104862444997451	0.7332626254975472	2.7560000000000002	0.987210736520954	1.0	NA	1.0	1.0	0.987210736520954	1.0
gc19_pc.cds::gencode::CYP2B6::ENSG00000197408.4	1527	2	2	2.5521997733434496e-06	0.10557103713178495	0.7332626254975472	13.254	0.38261040265973917	1.0	1.5760475999999999	0.7041060705286164	1.0	0.38261040265973917	1.0
gc19_pc.cds::gencode::DLX4::ENSG00000108813.9	798	1	1	1.4443296549085336e-06	0.14999513116443997	0.7332626254975472	0.4320000000000001	0.9999940887322117	1.0	0.4437061	0.9244354228510975	1.0	0.9244354228510975	1.0
gc19_pc.cds::gencode::SGPP1::ENSG00000126821.7	1323	1	1	8.731179541529222e-07	0.15030185289889667	0.7332626254975472	6.167999999999998	0.5704441157995148	1.0	NA	1.0	1.0	0.5704441157995148	1.0
gc19_pc.cds::gencode::PHTF2::ENSG00000006576.12	2427	2	2	2.0000036149579016e-06	0.15040596157631336	0.7332626254975472	28.5	0.1799200825193637	1.0	1.216013	0.9061169956209811	1.0	0.1799200825193637	1.0
gc19_pc.cds::gencode::FIS1::ENSG00000214253.4	680	1	1	1.7023040459013751e-06	0.15059319605843197	0.7332626254975472	32.0	0.15059319605843197	1.0	5.338965	0.19392122719229177	1.0	0.15059319605843197	1.0
gc19_pc.cds::gencode::CCDC96::ENSG00000173013.4	1668	1	1	6.972474349273684e-07	0.15124464164209653	0.7332626254975472	21.5	0.21656695557929187	1.0	2.052938	0.4306539464594875	1.0	0.21656695557929187	1.0
gc19_pc.cds::gencode::TMEM99::ENSG00000167920.4	777	1	1	1.5105794060977377e-06	0.15252562230287442	0.7332626254975472	9.991	0.4114308690930708	1.0	0.8312908000000001	0.754350780512093	1.0	0.4114308690930708	1.0
gc19_pc.cds::gencode::TLR2::ENSG00000137462.6	2355	2	2	2.0493943650873405e-06	0.14905962301702166	0.7332626254975472	18.846	0.32122956433035654	1.0	1.791123	0.7475332269736233	1.0	0.32122956433035654	1.0
gc19_pc.cds::gencode::UBE2E1::ENSG00000170142.7	780	1	1	1.5068108754386704e-06	0.1527158690659429	0.7332626254975472	25.4	0.18842633221874144	1.0	5.669657	0.186258155844138	1.0	0.186258155844138	1.0
gc19_pc.cds::gencode::MAX::ENSG00000125952.14	985	1	1	1.2014058053231977e-06	0.15367966587314183	0.7332626254975472	28.8	0.16922565134669548	1.0	5.327447	0.19816969803847495	1.0	0.16922565134669548	1.0
gc19_pc.cds::gencode::ZNF543::ENSG00000178229.7	1803	1	1	6.592021161565489e-07	0.15429475885755306	0.7332626254975472	0.003	1.0	1.0	0.2008531	0.9972154163917506	1.0	0.9972154163917506	1.0
gc19_pc.cds::gencode::IFNA14::ENSG00000228083.1	570	1	1	2.0900427371624857e-06	0.15462664614492258	0.7332626254975472	22.8	0.2100275176028045	1.0	3.924282	0.260543823098245	1.0	0.2100275176028045	1.0
gc19_pc.cds::gencode::CST9::ENSG00000173335.4	480	1	1	2.486596798917312e-06	0.15489388581259358	0.7332626254975472	6.752000000000002	0.5495919126943516	1.0	NA	1.0	1.0	0.5495919126943516	1.0
gc19_pc.cds::gencode::LYZL6::ENSG00000161572.6	447	1	1	2.670692347035788e-06	0.1549216646200738	0.7332626254975472	25.9	0.18776888323824356	1.0	3.720004	0.27318047819438257	1.0	0.18776888323824356	1.0
gc19_pc.cds::gencode::FUNDC2::ENSG00000165775.13	566	1	1	2.126571975089089e-06	0.1560933404884975	0.7332626254975472	23.7	0.20478992787180778	1.0	NA	1.0	1.0	0.20478992787180778	1.0
gc19_pc.cds::gencode::EBAG9::ENSG00000147654.10	781	1	1	1.50975742868839e-06	0.15317068631360536	0.7332626254975472	23.7	0.2010691646197923	1.0	2.464578	0.378543279047145	1.0	0.2010691646197923	1.0
gc19_pc.cds::gencode::CCS::ENSG00000173992.4	825	1	1	1.4614866013939712e-06	0.15634155569723443	0.7332626254975472	17.96	0.2613336538424599	1.0	NA	1.0	1.0	0.2613336538424599	1.0
gc19_pc.cds::gencode::UXT::ENSG00000126756.7	510	1	1	2.2346893177309798e-06	0.14844968296310387	0.7332626254975472	6.096	0.5698219882892075	1.0	NA	1.0	1.0	0.5698219882892075	1.0
gc19_pc.cds::gencode::AUP1::ENSG00000115307.12	1233	1	1	9.201369741150541e-07	0.14782949331440692	0.7332626254975472	16.89	0.2614590101369983	1.0	3.68496	0.26370070060705453	1.0	0.2614590101369983	1.0
gc19_pc.cds::gencode::SIPA1::ENSG00000213445.4	3126	2	2	1.4906335577943312e-06	0.14101113896269804	0.7332626254975472	26.9	0.18460438212695712	1.0	1.8344215	0.7179197728642277	1.0	0.18460438212695712	1.0
gc19_pc.cds::gencode::MKL2::ENSG00000186260.12	3720	2	2	1.2626635914853509e-06	0.14280912818420896	0.7332626254975472	18.128999999999998	0.3261517247134472	1.0	5.14198175	0.23053865466070986	1.0	0.23053865466070986	1.0
gc19_pc.cds::gencode::TMUB1::ENSG00000164897.8	741	1	1	1.4816496338862979e-06	0.14341724856390678	0.7332626254975472	9.289	0.41332945534612386	1.0	NA	1.0	1.0	0.41332945534612386	1.0
gc19_pc.cds::gencode::DCAF8L2::ENSG00000189186.6	1744	2	2	2.7008351537309987e-06	0.14344248041664168	0.7332626254975472	13.053	0.4841255085330172	1.0	NA	1.0	1.0	0.4841255085330172	1.0
gc19_pc.cds::gencode::PTRF::ENSG00000177469.12	1173	1	1	9.400144604407634e-07	0.14398885642377002	0.7332626254975472	9.623	0.4036941263022581	1.0	NA	1.0	1.0	0.4036941263022581	1.0
gc19_pc.cds::gencode::EXOC3L4::ENSG00000205436.3	2349	2	2	2.010733328286859e-06	0.14406729243716324	0.7332626254975472	27.6	0.18123089045000704	1.0	3.3987550000000004	0.4018448797470197	1.0	0.18123089045000704	1.0
gc19_pc.cds::gencode::FAM213A::ENSG00000122378.9	690	1	1	1.6481973158897586e-06	0.1481571768224262	0.7332626254975472	35.0	0.13636812748655705	1.0	13.78523	0.07875190037933409	1.0	0.07875190037933409	1.0
gc19_pc.cds::gencode::CTD-2132N18.3::ENSG00000267261.1	846	1	1	1.3154524967351534e-06	0.14522343333324023	0.7332626254975472	21.3	0.2100148869654608	1.0	3.395734	0.2780872230814329	1.0	0.2100148869654608	1.0
gc19_pc.cds::gencode::BCOR::ENSG00000183337.12	5348	3	3	1.7402619136281498e-06	0.14572364296830354	0.7332626254975472	31.926666666666666	0.14642287518196956	1.0	NA	1.0	1.0	0.14642287518196956	1.0
gc19_pc.cds::gencode::MAGOHB::ENSG00000111196.5	447	1	1	2.518940547420119e-06	0.1468001479898624	0.7332626254975472	23.4	0.1951584050357588	1.0	2.733192	0.33608630188267213	1.0	0.1951584050357588	1.0
gc19_pc.cds::gencode::ACN9::ENSG00000196636.7	411	1	1	2.744270945452624e-06	0.1470321850319142	0.7332626254975472	34.0	0.13901529768682053	1.0	2.156935	0.40543453027023835	1.0	0.13901529768682053	1.0
gc19_pc.cds::gencode::SYCE1L::ENSG00000205078.5	739	1	1	1.5282184155881535e-06	0.14720744217514214	0.7332626254975472	5.42	0.6094345426585677	1.0	0.8485741	0.7337375512999023	1.0	0.6094345426585677	1.0
gc19_pc.cds::gencode::FOSL2::ENSG00000075426.7	1059	1	1	1.0701374597260309e-06	0.1476788962747756	0.7332626254975472	33.0	0.1435417936899724	1.0	10.26075	0.10400044848846905	1.0	0.10400044848846905	1.0
gc19_pc.cds::gencode::CST2::ENSG00000170369.3	426	1	1	2.663037678243395e-06	0.147820619796952	0.7332626254975472	0.051	1.0	1.0	NA	1.0	1.0	1.0	1.0
gc19_pc.cds::gencode::HSPA1B::ENSG00000204388.5	503	1	1	2.219860815247344e-06	0.14567138433392066	0.7332626254975472	24.6	0.18518911874779145	1.0	4.857719	0.2043081914944845	1.0	0.18518911874779145	1.0
gc19_pc.cds::gencode::ZNF221::ENSG00000159905.10	1854	1	1	5.801958888133462e-07	0.1407293853361264	0.7332626254975472	21.8	0.19959458158687562	1.0	NA	1.0	1.0	0.19959458158687562	1.0
gc19_pc.cds::gencode::RECK::ENSG00000122707.7	2916	2	2	1.706569578668288e-06	0.15638433090341483	0.7332626254975472	13.320500000000001	0.5022763429931735	1.0	0.7587464	0.9889290723064382	1.0	0.5022763429931735	1.0
gc19_pc.cds::gencode::CEMP1::ENSG00000205923.2	744	1	1	1.6358351692150327e-06	0.15768884727608892	0.7332626254975472	5.2620000000000005	0.6478144631346703	1.0	0.04131874	0.9999999999998098	1.0	0.6478144631346703	1.0
gc19_pc.cds::gencode::TEX19::ENSG00000182459.4	495	1	1	2.6002715061942027e-06	0.16597023326505392	0.7332626254975472	9.056	0.47339053323729796	1.0	NA	1.0	1.0	0.47339053323729796	1.0
gc19_pc.cds::gencode::CAPS::ENSG00000105519.8	828	1	1	1.5545334548033033e-06	0.16597242435430543	0.7332626254975472	25.0	0.2072962678506265	1.0	6.799527	0.17156499130122027	1.0	0.17156499130122027	1.0
gc19_pc.cds::gencode::PRPF38B::ENSG00000134186.7	1656	1	1	7.778083528278432e-07	0.16607783622255162	0.7332626254975472	21.7	0.23495430402130993	1.0	5.438822	0.20980031437385746	1.0	0.20980031437385746	1.0
gc19_pc.cds::gencode::GRWD1::ENSG00000105447.8	1340	1	1	9.642774529876362e-07	0.1665575870405382	0.7332626254975472	7.138	0.5581438823990921	1.0	NA	1.0	1.0	0.5581438823990921	1.0
gc19_pc.cds::gencode::PKM::ENSG00000067225.13	1811	1	1	7.138150314245969e-07	0.16662657432735897	0.7332626254975472	32.0	0.16662657432735897	1.0	14.02985	0.08754191676522026	1.0	0.08754191676522026	1.0
gc19_pc.cds::gencode::MORN3::ENSG00000139714.8	722	1	1	1.791080828320127e-06	0.16667851406561102	0.7332626254975472	25.9	0.20170714928580408	1.0	4.447863	0.25104277123797675	1.0	0.20170714928580408	1.0
gc19_pc.cds::gencode::LGALS3::ENSG00000131981.11	858	1	1	1.4984984109448698e-06	0.1658028190640469	0.7332626254975472	11.99	0.3835830855238576	1.0	1.121212	0.6802309854441186	1.0	0.3835830855238576	1.0
gc19_pc.cds::gencode::RGS13::ENSG00000127074.10	480	1	1	2.698848583448099e-06	0.1669472542663331	0.7332626254975472	0.017	1.0	1.0	0.3487942	0.9751005952784919	1.0	0.9751005952784919	1.0
gc19_pc.cds::gencode::MGARP::ENSG00000137463.4	723	1	1	1.7965735410727438e-06	0.16735530216462038	0.7332626254975472	23.1	0.22408473902957243	1.0	2.760733	0.37362539931144007	1.0	0.22408473902957243	1.0
gc19_pc.cds::gencode::IL26::ENSG00000111536.4	516	1	1	2.517903203479451e-06	0.16739238324215522	0.7332626254975472	2.914	0.8662457676224413	1.0	NA	1.0	1.0	0.8662457676224413	1.0
gc19_pc.cds::gencode::WFDC6::ENSG00000243543.4	486	1	1	2.6760636886357208e-06	0.16754839062686594	0.7332626254975472	11.79	0.3920879974177665	1.0	NA	1.0	1.0	0.3920879974177665	1.0
gc19_pc.cds::gencode::C9orf169::ENSG00000197191.3	555	1	1	2.344958643149247e-06	0.16765224753621527	0.7332626254975472	23.5	0.22110512585158068	1.0	2.871395	0.3627885798163224	1.0	0.22110512585158068	1.0
gc19_pc.cds::gencode::SPIN1::ENSG00000106723.12	789	1	1	1.6525697148830963e-06	0.1679368005105257	0.7332626254975472	0.728	0.9996907833489397	1.0	0.6557202	0.8615297735157543	1.0	0.8615297735157543	1.0
gc19_pc.cds::gencode::SLC35B2::ENSG00000157593.12	1299	1	1	1.004584624238649e-06	0.16806320418257462	0.7332626254975472	34.0	0.15900986000692194	1.0	NA	1.0	1.0	0.15900986000692194	1.0
gc19_pc.cds::gencode::CLRN3::ENSG00000180745.4	681	1	1	1.9056341380529361e-06	0.1672160797438254	0.7332626254975472	31.0	0.17211720858724347	1.0	NA	1.0	1.0	0.17211720858724347	1.0
gc19_pc.cds::gencode::CCNL2::ENSG00000221978.7	1585	1	1	7.62170071561927e-07	0.1566166196109363	0.7332626254975472	8.22	0.48474846112910597	1.0	NA	1.0	1.0	0.48474846112910597	1.0
gc19_pc.cds::gencode::CWC25::ENSG00000108296.7	1280	1	1	1.0041941158465967e-06	0.16576241661425228	0.7332626254975472	23.8	0.21626169006099746	1.0	3.043279	0.3429173584193521	1.0	0.21626169006099746	1.0
gc19_pc.cds::gencode::MLST8::ENSG00000167965.13	1178	1	1	1.0813356187276171e-06	0.16440211524172746	0.7332626254975472	8.705	0.48327673723682996	1.0	NA	1.0	1.0	0.48327673723682996	1.0
gc19_pc.cds::gencode::SCNN1D::ENSG00000162572.15	2445	2	2	2.052198977052441e-06	0.15841098311157398	0.7332626254975472	21.78	0.27875552063704734	1.0	4.205541	0.3324042536020425	1.0	0.27875552063704734	1.0
gc19_pc.cds::gencode::TGIF2::ENSG00000118707.5	831	2	1	1.4888750681582563e-06	0.16008376342547634	0.7332626254975472	15.945	0.2953894115390234	1.0	NA	1.0	1.0	0.2953894115390234	1.0
gc19_pc.cds::gencode::KANSL1L::ENSG00000144445.11	3098	2	2	1.6314988560202058e-06	0.16022018106178615	0.7332626254975472	17.6415	0.3705927833493556	1.0	NA	1.0	1.0	0.3705927833493556	1.0
gc19_pc.cds::gencode::GUCA1A::ENSG00000048545.9	606	1	1	2.0478801975209832e-06	0.16052900259988065	0.7332626254975472	16.17	0.2926910664932394	1.0	NA	1.0	1.0	0.2926910664932394	1.0
gc19_pc.cds::gencode::DHRS13::ENSG00000167536.9	1134	1	1	1.095780059306517e-06	0.16071819994305386	0.7332626254975472	34.0	0.15202349526956804	1.0	6.745463000000001	0.16736536881044978	1.0	0.15202349526956804	1.0
gc19_pc.cds::gencode::KLRG2::ENSG00000188883.4	1297	1	1	9.598041534380302e-07	0.160984575588881	0.7332626254975472	25.0	0.2012230641433168	1.0	4.433324	0.24360389247210482	1.0	0.2012230641433168	1.0
gc19_pc.cds::gencode::PHF23::ENSG00000040633.8	1280	1	1	9.997373798944563e-07	0.16509112557851705	0.7332626254975472	12.32	0.3741576135492343	1.0	1.945024	0.48011693842529035	1.0	0.3741576135492343	1.0
gc19_pc.cds::gencode::DDX6::ENSG00000110367.7	1452	1	1	8.582872158052073e-07	0.161146276260394	0.7332626254975472	34.0	0.15243057157441628	1.0	15.5908	0.07640006375459582	1.0	0.07640006375459582	1.0
gc19_pc.cds::gencode::IL4::ENSG00000113520.6	462	1	1	2.7049038288700477e-06	0.16155230886806077	0.7332626254975472	21.7	0.22882412247788844	1.0	2.839477	0.35440701270503966	1.0	0.22882412247788844	1.0
gc19_pc.cds::gencode::KIR3DL2::ENSG00000240403.1	484	1	1	2.587654635842347e-06	0.1618784417549667	0.7332626254975472	15.22	0.3101526279973189	1.0	1.075204	0.6859385353312271	1.0	0.3101526279973189	1.0
gc19_pc.cds::gencode::TNFSF12::ENSG00000239697.6	1245	1	1	1.0093484197467678e-06	0.16237616017427114	0.7332626254975472	10.05	0.4311710200770138	1.0	1.514465	0.5617690244416731	1.0	0.4311710200770138	1.0
gc19_pc.cds::gencode::CCDC42B::ENSG00000186710.7	927	1	1	1.358227726124129e-06	0.16266411438658723	0.7332626254975472	3.085	0.8414189972744119	1.0	0.2914662	0.9863654011723183	1.0	0.8414189972744119	1.0
gc19_pc.cds::gencode::YTHDF2::ENSG00000198492.10	1740	1	1	7.260823702408682e-07	0.16317232465387993	0.7332626254975472	8.488	0.48910062690034417	1.0	2.397451	0.4078250016510079	1.0	0.4078250016510079	1.0
gc19_pc.cds::gencode::PLA2G2C::ENSG00000187980.6	499	1	1	2.544420813127219e-06	0.16391344096857424	0.7332626254975472	0.99	0.9969323297637182	1.0	1.226746	0.642660553750342	1.0	0.642660553750342	1.0
gc19_pc.cds::gencode::ARID1A::ENSG00000117713.13	6807	2	2	7.454670660235555e-07	0.16120675636596235	0.7332626254975472	28.2	0.19549277465847156	1.0	6.394593	0.1872598407609905	1.0	0.1872598407609905	1.0
gc19_pc.cds::gencode::ENOPH1::ENSG00000145293.10	786	1	1	1.3516514518255692e-06	0.13911833673306911	0.7332626254975472	11.52	0.34039010084860577	1.0	NA	1.0	1.0	0.34039010084860577	1.0
gc19_pc.cds::gencode::MYL6B::ENSG00000196465.6	627	1	1	1.6831969856907467e-06	0.1382641735718702	0.7332626254975472	13.96	0.28901514072857315	1.0	NA	1.0	1.0	0.28901514072857315	1.0
gc19_pc.cds::gencode::GRIN2B::ENSG00000273079.1	4455	3	3	2.0320694940864635e-06	0.1374999119299019	0.7332626254975472	7.757000000000001	0.8960212405412854	1.0	1.610957	0.9168782980823244	1.0	0.8960212405412854	1.0
gc19_pc.cds::gencode::AL590708.2::ENSG00000232850.1	696	1	1	1.2644111330326537e-06	0.11669465086656942	0.7332626254975472	14.48	0.23983496825527204	1.0	1.143413	0.5347818268766626	1.0	0.23983496825527204	1.0
gc19_pc.cds::gencode::SP110::ENSG00000135899.12	2220	2	2	1.8715814059289628e-06	0.11726171245711603	0.7332626254975472	29.65	0.1326391241573148	1.0	1.6749192	0.7057517258899526	1.0	0.1326391241573148	1.0
gc19_pc.cds::gencode::CCAR1::ENSG00000060339.9	3630	2	2	1.1451467517397767e-06	0.11735244295996178	0.7332626254975472	33.45	0.10914196673951623	1.0	11.955675	0.04761488010801409	1.0	0.04761488010801409	1.0
gc19_pc.cds::gencode::LCE2D::ENSG00000187223.3	333	1	1	2.669758416378573e-06	0.11781485872055772	0.7332626254975472	8.374	0.38061051889013475	1.0	0.04962562	0.999999981685041	1.0	0.38061051889013475	1.0
gc19_pc.cds::gencode::RDH14::ENSG00000240857.1	1011	1	1	8.810921105464741e-07	0.11803298072204041	0.7332626254975472	22.1	0.1662862678466165	1.0	2.60183	0.28852049270803476	1.0	0.1662862678466165	1.0
gc19_pc.cds::gencode::CSF2RA::ENSG00000198223.10	1577	2	2	2.6469050479184423e-06	0.11814802159040369	0.7332626254975472	9.8395	0.5702475279646994	1.0	NA	1.0	1.0	0.5702475279646994	1.0
gc19_pc.cds::gencode::ZNF624::ENSG00000197566.5	2598	2	2	1.5935379328926461e-06	0.11657717237925605	0.7332626254975472	16.923000000000002	0.3023646370138387	1.0	2.6324785	0.46325215019944216	1.0	0.3023646370138387	1.0
gc19_pc.cds::gencode::IL11::ENSG00000095752.2	600	1	1	1.488510816945531e-06	0.1183217706210088	0.7332626254975472	23.2	0.15944592563744667	1.0	3.722109	0.21224882587544613	1.0	0.15944592563744667	1.0
gc19_pc.cds::gencode::EFNA4::ENSG00000243364.3	781	1	1	1.1528568639298854e-06	0.1192256576112343	0.7332626254975472	20.6	0.17898170537249528	1.0	2.479557	0.3030513449064319	1.0	0.17898170537249528	1.0
gc19_pc.cds::gencode::GUCD1::ENSG00000138867.12	934	1	1	9.658592881403687e-07	0.11944063774800842	0.7332626254975472	23.3	0.16028478447081518	1.0	9.396003	0.09104585084913487	1.0	0.09104585084913487	1.0
gc19_pc.cds::gencode::ASB8::ENSG00000177981.6	948	1	1	9.538157086440935e-07	0.1197019176707162	0.7332626254975472	32.0	0.1197019176707162	1.0	7.719578	0.10993649389101623	1.0	0.10993649389101623	1.0
gc19_pc.cds::gencode::PRNP::ENSG00000171867.12	762	1	1	1.1885166451928267e-06	0.11987970437419182	0.7332626254975472	9.667	0.3447287799492423	1.0	NA	1.0	1.0	0.3447287799492423	1.0
gc19_pc.cds::gencode::HK1::ENSG00000156515.17	3009	2	2	1.4011570066254556e-06	0.12008288426245489	0.7332626254975472	17.605	0.29384049062714646	1.0	NA	1.0	1.0	0.29384049062714646	1.0
gc19_pc.cds::gencode::B3GNT8::ENSG00000177191.2	1194	1	1	7.658824825122983e-07	0.12097279236671947	0.7332626254975472	15.62	0.232143632744872	1.0	0.3487146	0.9262733845098289	1.0	0.232143632744872	1.0
gc19_pc.cds::gencode::TMEM257::ENSG00000221870.2	336	1	1	2.6657919632083474e-06	0.11864495185123157	0.7332626254975472	13.7	0.2554650704996306	1.0	NA	1.0	1.0	0.2554650704996306	1.0
gc19_pc.cds::gencode::NKX1-2::ENSG00000229544.6	997	1	1	9.184195542304329e-07	0.12112159567130316	0.7332626254975472	22.8	0.16573590125954937	1.0	1.038983	0.5836651975475289	1.0	0.16573590125954937	1.0
gc19_pc.cds::gencode::STX6::ENSG00000135823.9	768	1	1	1.1424678497059245e-06	0.116368915945693	0.7332626254975472	34.0	0.10991492889723906	1.0	7.240239999999999	0.11351601974708656	1.0	0.10991492889723906	1.0
gc19_pc.cds::gencode::ZSCAN31::ENSG00000235109.3	1254	1	1	6.898424461710465e-07	0.11482847956248637	0.7332626254975472	17.71	0.19779671456371534	1.0	NA	1.0	1.0	0.19779671456371534	1.0
gc19_pc.cds::gencode::C11orf44::ENSG00000175728.2	369	1	1	2.1690232902463425e-06	0.106717353866456	0.7332626254975472	4.284	0.5695710993635217	1.0	NA	1.0	1.0	0.5695710993635217	1.0
gc19_pc.cds::gencode::OTOP1::ENSG00000163982.5	1838	2	2	2.1351944045349076e-06	0.10679298656809393	0.7332626254975472	23.503999999999998	0.17455416017527295	1.0	3.7858905	0.27552381508115714	1.0	0.17455416017527295	1.0
gc19_pc.cds::gencode::FKBP11::ENSG00000134285.6	820	1	1	9.776416015260369e-07	0.10688057926683188	0.7332626254975472	29.9	0.11394290825645255	1.0	11.45059	0.0672425793377528	1.0	0.0672425793377528	1.0
