binID	length	nMut	nSample	BGMR	p.raw	q.raw	CADD	p.CADD	q.CADD	EIGEN_NONCODING	p.EIGEN_NONCODING	q.EIGEN_NONCODING	p.min	q.min
gc19_pc.promCore::gencode::CPOX::ENSG00000080819.2	400	0	0	1.3678663477715427e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPPED1::ENSG00000103381.7	490	0	0	1.5841571705192357e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPQ::ENSG00000104324.11	1484	0	0	1.799228180391953e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPS1::ENSG00000021826.10	1179	0	0	2.3823144491396823e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPSF1::ENSG00000071894.10	384	0	0	8.769429255775756e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPSF2::ENSG00000165934.8	561	0	0	5.114702858772853e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPSF3::ENSG00000119203.9	649	0	0	4.214709408506092e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPSF3L::ENSG00000127054.14	446	0	0	6.938411185938442e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPSF4::ENSG00000160917.10	1389	0	0	1.3004808368752623e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPSF4L::ENSG00000187959.5	691	0	0	1.2492067950495449e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPSF6::ENSG00000111605.12	439	0	0	1.1274495608094401e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPSF7::ENSG00000149532.11	838	0	0	6.014592318062353e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPT1A::ENSG00000110090.8	1842	0	0	1.7911498679742288e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPT1B::ENSG00000205560.8	1118	0	0	2.2791415289661565e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPT1C::ENSG00000169169.10	1164	0	0	1.6043307029630157e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPT2::ENSG00000157184.5	400	0	0	2.007957178961206e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPVL::ENSG00000106066.9	2285	0	0	1.7495507997189811e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPXM1::ENSG00000088882.7	230	0	0	2.277912020846873e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPXM2::ENSG00000121898.8	245	0	0	2.5648431286226994e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CPZ::ENSG00000109625.14	802	0	0	2.249666033110539e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CR1::ENSG00000203710.6	454	0	0	2.0917496010008513e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CR1L::ENSG00000197721.12	297	0	0	1.9989026426682905e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CR2::ENSG00000117322.12	471	0	0	8.833822531960665e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CR769776.1::ENSG00000204788.3	347	0	0	2.700703063314818e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRABP1::ENSG00000166426.7	323	0	0	1.4596342943978497e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRABP2::ENSG00000143320.4	524	0	0	1.4820507069998702e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRADD::ENSG00000169372.8	916	0	0	2.8797268440876553e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRAMP1L::ENSG00000007545.11	741	0	0	1.1887170139242323e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRAT::ENSG00000095321.12	700	0	0	1.4377258141367273e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRB1::ENSG00000134376.10	2318	0	0	2.6211922813377072e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRB2::ENSG00000148204.7	717	0	0	2.2338457716924666e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRB3::ENSG00000130545.11	991	0	0	8.408281439534951e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRBN::ENSG00000113851.9	363	0	0	1.4513370601897876e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRCP::ENSG00000241258.2	925	0	0	1.9745909377348423e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRCT1::ENSG00000169509.5	394	0	0	2.6787765901927517e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREB1::ENSG00000118260.10	1844	0	0	1.6093471227061852e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREB3::ENSG00000107175.6	400	0	0	6.649257595635917e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREB3L1::ENSG00000157613.6	1032	0	0	1.6875776733828724e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREB3L2::ENSG00000182158.10	971	0	0	2.7286808392908477e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREB3L3::ENSG00000060566.9	434	0	0	1.9744380109885062e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREB3L4::ENSG00000143578.11	808	0	0	1.6642186501361912e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREB5::ENSG00000146592.12	2894	0	0	2.3262834709323762e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREBBP::ENSG00000005339.8	1151	0	0	1.1481780281691218e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREBL2::ENSG00000111269.2	400	0	0	7.16820808311891e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREBRF::ENSG00000164463.8	809	0	0	2.0941241710293146e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREBZF::ENSG00000137504.9	742	0	0	1.3524605069432765e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREG1::ENSG00000143162.7	226	0	0	1.6306271581054348e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREG2::ENSG00000175874.5	338	0	0	6.501658977030516e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRELD1::ENSG00000163703.13	710	0	0	1.3647170203559818e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRELD2::ENSG00000184164.10	734	0	0	6.112664069118482e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CREM::ENSG00000095794.15	3553	0	0	1.7490841434777527e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRH::ENSG00000147571.3	400	0	0	2.5282948217861988e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRHBP::ENSG00000145708.6	649	0	0	3.27668583818785e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRHR1::ENSG00000120088.10	1109	0	0	2.1020210131381585e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRHR2::ENSG00000106113.14	1314	0	0	2.16180870742753e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRIM1::ENSG00000150938.5	626	0	0	7.148882179496018e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRIP1::ENSG00000213145.5	843	0	0	1.615007877696433e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRIP2::ENSG00000182809.6	896	0	0	7.83867670718677e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRIP3::ENSG00000146215.9	810	0	0	2.4860313647224e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRIPAK::ENSG00000179979.7	400	0	0	2.0969597825824233e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRIPT::ENSG00000119878.5	372	0	0	1.5642844629761074e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRISP1::ENSG00000124812.10	1125	0	0	2.7066759854855022e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRISP2::ENSG00000124490.9	394	0	0	2.5189551729601618e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRISPLD1::ENSG00000121005.4	927	0	0	1.3520709256997583e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRISPLD2::ENSG00000103196.7	1163	0	0	1.8535910337129192e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRK::ENSG00000167193.7	341	0	0	1.2965270841530442e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRKL::ENSG00000099942.8	400	0	0	1.0699993285421587e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRLF1::ENSG00000006016.6	176	0	0	7.750751847916141e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRLF2::ENSG00000205755.6	315	0	0	2.5284945214750978e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRLF2::ENSGR0000205755.6	0	0	0	2.6921718935211593e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRLF3::ENSG00000176390.10	628	0	0	1.2850549201267413e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRLS1::ENSG00000088766.7	742	0	0	2.097906658228346e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRMP1::ENSG00000072832.10	732	0	0	1.6952460591868275e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRNKL1::ENSG00000101343.10	346	0	0	2.6066895701168567e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRNN::ENSG00000143536.7	394	0	0	2.165528065830047e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CROCC::ENSG00000058453.12	572	0	0	1.1421190953376588e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CROT::ENSG00000005469.7	782	0	0	2.439256484936378e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRP::ENSG00000132693.8	327	0	0	2.6230519998921522e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRTAC1::ENSG00000095713.9	889	0	0	2.0704795746772064e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRTAM::ENSG00000109943.4	654	0	0	2.71896204959872e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRTAP::ENSG00000170275.10	299	0	0	6.990955315242826e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRTC2::ENSG00000160741.12	328	0	0	1.1334568210278507e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRTC3::ENSG00000140577.11	364	0	0	1.2164580259868559e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRX::ENSG00000105392.11	861	0	0	2.67048009343339e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRY1::ENSG00000008405.7	504	0	0	2.333559593552535e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRY2::ENSG00000121671.7	472	0	0	4.489937198167675e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYAA::ENSG00000160202.3	992	0	0	2.4435091051421638e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYAB::ENSG00000109846.3	2277	0	0	1.981930091086567e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYBA1::ENSG00000108255.3	363	0	0	1.6795459256651117e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYBA2::ENSG00000163499.7	394	0	0	7.547852845431901e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYBA4::ENSG00000196431.3	394	0	0	2.6907911499921827e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYBB1::ENSG00000100122.5	394	0	0	1.983996005820699e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYBB2::ENSG00000244752.2	394	0	0	2.7044735740505287e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYBB3::ENSG00000100053.5	417	0	0	2.310293687900325e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYBG3::ENSG00000080200.5	1031	0	0	2.3967935667134608e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYBG3::ENSG00000233280.2	367	0	0	1.0327844900473501e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYGA::ENSG00000168582.4	295	0	0	1.9273279018287265e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYGB::ENSG00000182187.3	317	0	0	2.71973131523773e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYGC::ENSG00000163254.4	312	0	0	2.667967875351929e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYGD::ENSG00000118231.4	312	0	0	1.1156888937015142e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYGN::ENSG00000127377.4	409	0	0	1.0211794903501166e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYGS::ENSG00000213139.3	753	0	0	2.087333115792304e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYL1::ENSG00000165475.9	353	0	0	8.121363149804805e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYM::ENSG00000103316.6	1906	0	0	2.444559988853219e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYZ::ENSG00000116791.9	770	0	0	1.5801398751899326e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CRYZL1::ENSG00000205758.7	2201	0	0	2.33726783619478e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CS::ENSG00000062485.14	965	0	0	1.1092893639330135e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSAD::ENSG00000139631.14	1530	0	0	9.42292452583981e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSDC2::ENSG00000172346.10	598	0	0	1.5256996240641288e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSDE1::ENSG00000009307.11	1631	0	0	2.218439402993051e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSE1L::ENSG00000124207.12	696	0	0	2.4733412490266126e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSF1::ENSG00000184371.9	921	0	0	1.6528935576853936e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSF1R::ENSG00000182578.9	719	0	0	1.6985453918231707e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSF2::ENSG00000164400.4	235	0	0	1.7058258029760403e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSF2RA::ENSG00000198223.10	739	0	0	3.250534421944895e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSF2RA::ENSGR0000198223.10	0	0	0	2.6921718935211593e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSF2RB::ENSG00000100368.9	1462	0	0	1.3346054929250529e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSF3::ENSG00000108342.8	456	0	0	2.511017707481554e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSF3R::ENSG00000119535.13	1644	0	0	1.6867295592159522e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSGALNACT1::ENSG00000147408.10	1997	0	0	1.3316180144781859e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSGALNACT2::ENSG00000169826.6	392	0	0	2.2838321785077324e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSH1::ENSG00000136488.10	455	0	0	2.6694250740989067e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSH2::ENSG00000213218.5	418	0	0	2.6935144685742037e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSHL1::ENSG00000204414.7	913	0	0	2.6082209979917364e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSK::ENSG00000103653.12	1655	0	0	1.2095519324021835e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSMD1::ENSG00000183117.13	1055	0	0	2.1028466929617402e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSMD2::ENSG00000121904.13	1455	0	0	2.0845995084527436e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSMD3::ENSG00000164796.13	1029	0	0	2.6571691924183693e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSN1S1::ENSG00000126545.9	1069	0	0	2.6919595334664258e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSN2::ENSG00000135222.6	343	0	0	2.6810977782148624e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSN3::ENSG00000171209.3	394	0	0	2.7114540704661183e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK1A1::ENSG00000113712.12	1347	0	0	1.9297658638537576e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK1A1L::ENSG00000180138.6	400	0	0	2.6552430262451623e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK1D::ENSG00000141551.10	619	0	0	1.2175331575111548e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK1E::ENSG00000213923.6	1862	0	0	8.412804024010418e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK1G1::ENSG00000169118.11	464	0	0	2.9221209718206143e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK1G2::ENSG00000133275.11	1052	0	0	1.714339987510372e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK1G3::ENSG00000151292.13	1278	0	0	2.4216864367511636e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK2A1::ENSG00000101266.12	919	0	0	1.7449304536779735e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK2A2::ENSG00000070770.4	535	0	0	1.2832457303417718e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK2A3::ENSG00000254598.2	400	0	0	1.983560974041758e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK2B-LY6G5B-1181::ENSG00000263020.1	673	0	0	1.7963799842678815e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSNK2B::ENSG00000204435.9	1061	0	0	1.2392795471142916e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSPG4::ENSG00000173546.7	306	0	0	7.569688619352159e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSPG5::ENSG00000114646.5	724	0	0	1.1291518147669805e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSPP1::ENSG00000104218.9	1090	0	0	3.115954174989782e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSRNP1::ENSG00000144655.10	761	0	0	2.118411373770666e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSRNP2::ENSG00000110925.2	881	0	0	9.88525434114828e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSRNP3::ENSG00000178662.11	1245	0	0	2.3913281549061823e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSRP1::ENSG00000159176.9	1582	0	0	1.0096426994530578e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSRP2::ENSG00000175183.5	463	0	0	8.216824506424587e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSRP2BP::ENSG00000149474.9	973	0	0	1.0088625612555147e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSRP3::ENSG00000129170.4	768	0	0	3.05431305049598e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CST11::ENSG00000125831.5	246	0	0	2.7031231465394866e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CST1::ENSG00000170373.4	576	0	0	2.6702377603639383e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CST2::ENSG00000170369.3	271	0	0	2.664761360289144e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CST3::ENSG00000101439.4	439	0	0	1.1495357574432953e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CST4::ENSG00000101441.4	271	0	0	1.8313561162122607e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CST5::ENSG00000170367.4	274	0	0	2.7016350262967905e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CST6::ENSG00000175315.2	400	0	0	1.8449625026320605e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CST7::ENSG00000077984.4	400	0	0	1.397396035150727e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CST8::ENSG00000125815.4	422	0	0	2.7110643593210074e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CST9::ENSG00000173335.4	212	0	0	2.6798801444282483e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CST9L::ENSG00000101435.4	400	0	0	2.7305165227937363e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSTA::ENSG00000121552.3	346	0	0	1.6346345354273e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSTB::ENSG00000160213.5	370	0	0	6.694574649345892e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSTF1::ENSG00000101138.7	662	0	0	2.4418134691197685e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSTF2::ENSG00000101811.9	440	0	0	4.635561654327619e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSTF2T::ENSG00000177613.7	246	0	0	4.155122460833463e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSTF3::ENSG00000176102.7	817	0	0	2.5629932097263097e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CSTL1::ENSG00000125823.8	594	0	0	2.6515550844590765e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CT45A1::ENSG00000232478.4	566	0	0	2.3338299287113443e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CT45A2::ENSG00000242185.3	0	0	0	2.692836199048202e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.promCore::gencode::CT45A3::ENSG00000232417.5	10	0	0	2.692836199048202e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
