chr	start	end	element_ID	pvalue
chr7	107664483	107763609	gc19_pc.cds::gencode::LAMB4::ENSG00000091128.8	0.379591836734694
chr19	15917890	15918847	gc19_pc.cds::gencode::OR10H1::ENSG00000186723.2	0.380566801619433
chr8	123963750	123966264	gc19_pc.cds::gencode::ZHX2::ENSG00000178764.6	0.380952380952381
chr18	18963479	19102782	gc19_pc.cds::gencode::GREB1L::ENSG00000141449.10	0.381370826010545
chr19	34791378	34843860	gc19_pc.cds::gencode::KIAA0355::ENSG00000166398.8	0.381526104417671
chr9	133884601	133967174	gc19_pc.cds::gencode::LAMC3::ENSG00000050555.13	0.381526104417671
chr3	119501604	119536059	gc19_pc.cds::gencode::NR1I2::ENSG00000144852.12	0.381526104417671
chr16	18820890	18937363	gc19_pc.cds::gencode::SMG1::ENSG00000157106.12	0.382857142857143
chr17	48453089	48474678	gc19_pc.cds::gencode::LRRC59::ENSG00000108829.9	0.384615384615385
chr1	2522428	2560923	gc19_pc.cds::gencode::MMEL1::ENSG00000142606.11	0.384615384615385
chr12	54891573	54936469	gc19_pc.cds::gencode::NCKAP1L::ENSG00000123338.8	0.384615384615385
chr22	29656048	29661615	gc19_pc.cds::gencode::RHBDD3::ENSG00000100263.9	0.384615384615385
chr14	39644483	39651067	gc19_pc.cds::gencode::PNN::ENSG00000100941.4	0.384976525821596
chr12	132195774	132284033	gc19_pc.cds::gencode::SFSWAP::ENSG00000061936.5	0.385542168674699
chr6	151815263	151939282	gc19_pc.cds::gencode::CCDC170::ENSG00000120262.8	0.385892116182573
chr1	199996975	200143338	gc19_pc.cds::gencode::NR5A2::ENSG00000116833.9	0.386178861788618
chr3	46062437	46063439	gc19_pc.cds::gencode::XCR1::ENSG00000173578.6	0.386178861788618
chr6	41126340	41130820	gc19_pc.cds::gencode::TREM2::ENSG00000095970.12	0.388059701492537
chr5	179225006	179233583	gc19_pc.cds::gencode::MGAT4B::ENSG00000161013.12	0.389558232931727
chr9	99521059	99538351	gc19_pc.cds::gencode::ZNF510::ENSG00000081386.8	0.389558232931727
chr4	186423447	186456588	gc19_pc.cds::gencode::PDLIM3::ENSG00000154553.9	0.389937106918239
chr2	197066000	197298147	gc19_pc.cds::gencode::HECW2::ENSG00000138411.6	0.390041493775934
chr10	98105697	98118653	gc19_pc.cds::gencode::OPALIN::ENSG00000197430.6	0.390041493775934
chr13	30088616	30110325	gc19_pc.cds::gencode::SLC7A1::ENSG00000139514.8	0.390041493775934
chr17	56379628	56405281	gc19_pc.cds::gencode::BZRAP1::ENSG00000005379.11	0.397810218978102
chr17	56247016	56247940	gc19_pc.cds::gencode::OR4D2::ENSG00000255713.1	0.397810218978102
chr2	231729740	231742814	gc19_pc.cds::gencode::ITM2C::ENSG00000135916.11	0.398550724637681
chr5	147774339	147821710	gc19_pc.cds::gencode::FBXO38::ENSG00000145868.12	0.4
chr1	71873128	72748177	gc19_pc.cds::gencode::NEGR1::ENSG00000172260.9	0.4
chr12	72004207	72057390	gc19_pc.cds::gencode::ZFC3H1::ENSG00000133858.11	0.4
chr4	188923961	188924894	gc19_pc.cds::gencode::ZFP42::ENSG00000179059.5	0.4
chr17	77704901	77711845	gc19_pc.cds::gencode::ENPP7::ENSG00000182156.5	0.40072202166065
chr14	58894346	59014694	gc19_pc.cds::gencode::KIAA0586::ENSG00000100578.10	0.401560468140442
chr1	222695942	222721386	gc19_pc.cds::gencode::HHIPL2::ENSG00000143512.8	0.402597402597403
chr15	48435104	48470434	gc19_pc.cds::gencode::MYEF2::ENSG00000104177.13	0.402597402597403
chr11	124412617	124413550	gc19_pc.cds::gencode::OR8B12::ENSG00000170953.2	0.402597402597403
chr4	71859552	71895169	gc19_pc.cds::gencode::DCK::ENSG00000156136.5	0.403846153846154
chr4	71570653	71672376	gc19_pc.cds::gencode::RUFY3::ENSG00000018189.8	0.403846153846154
chr8	134203362	134239953	gc19_pc.cds::gencode::WISP1::ENSG00000104415.9	0.408805031446541
chr9	79792620	80030922	gc19_pc.cds::gencode::VPS13A::ENSG00000197969.7	0.411764705882353
chr8	99076897	99105561	gc19_pc.cds::gencode::C8orf47::ENSG00000177459.6	0.414035087719298
chr17	35879042	35969403	gc19_pc.cds::gencode::SYNRG::ENSG00000006114.11	0.415584415584416
chr17	35771452	35837087	gc19_pc.cds::gencode::TADA2A::ENSG00000108264.12	0.415584415584416
chr19	9523950	9529214	gc19_pc.cds::gencode::ZNF266::ENSG00000174652.13	0.416666666666667
chr11	1774732	1785089	gc19_pc.cds::gencode::CTSD::ENSG00000117984.8	0.417808219178082
chr18	32822434	32837902	gc19_pc.cds::gencode::ZNF397::ENSG00000186812.8	0.421052631578947
chr15	90793862	90808199	gc19_pc.cds::gencode::TTLL13::ENSG00000213471.4	0.421846153846154
chr22	18893887	18899202	gc19_pc.cds::gencode::DGCR6::ENSG00000183628.8	0.422077922077922
chr20	47731414	47782738	gc19_pc.cds::gencode::STAU1::ENSG00000124214.15	0.425324675324675
chr20	61978089	61992517	gc19_pc.cds::gencode::CHRNA4::ENSG00000101204.11	0.426315736842632
chr3	126707436	126752860	gc19_pc.cds::gencode::PLXNA1::ENSG00000114554.7	0.426748205264557
chr7	140774110	141170586	gc19_pc.cds::gencode::TMEM178B::ENSG00000261115.1	0.427631578947368
chr8	106331169	106815766	gc19_pc.cds::gencode::ZFPM2::ENSG00000169946.9	0.428571428571429
chr5	134094628	134164396	gc19_pc.cds::gencode::DDX46::ENSG00000145833.11	0.429878048780488
chr6	30131461	30140384	gc19_pc.cds::gencode::TRIM15::ENSG00000204610.8	0.43161094224924
chr19	2249331	2251956	gc19_pc.cds::gencode::AMH::ENSG00000104899.4	0.432432432432432
chr1	44401328	44402437	gc19_pc.cds::gencode::ARTN::ENSG00000117407.12	0.432432432432432
chr14	55836336	55878540	gc19_pc.cds::gencode::ATG14::ENSG00000126775.8	0.432432432432432
chr6	31606907	31619540	gc19_pc.cds::gencode::BAG6::ENSG00000204463.8	0.432432432432432
chr11	62457838	62474667	gc19_pc.cds::gencode::BSCL2::ENSG00000168000.10	0.432432432432432
chr19	13318126	13710633	gc19_pc.cds::gencode::CACNA1A::ENSG00000141837.14	0.432432432432432
chr19	14017254	14041208	gc19_pc.cds::gencode::CC2D1A::ENSG00000132024.13	0.432432432432432
chr1	24201024	24202107	gc19_pc.cds::gencode::CNR2::ENSG00000188822.6	0.432432432432432
chr3	48601838	48632592	gc19_pc.cds::gencode::COL7A1::ENSG00000114270.11	0.432432432432432
chr11	64074651	64083438	gc19_pc.cds::gencode::ESRRA::ENSG00000173153.9	0.432432432432432
chr16	30036503	30046796	gc19_pc.cds::gencode::FAM57B::ENSG00000149926.9	0.432432432432432
chr17	18874671	18907354	gc19_pc.cds::gencode::FAM83G::ENSG00000188522.10	0.432432432432432
chr19	46214941	46216753	gc19_pc.cds::gencode::FBXO46::ENSG00000177051.5	0.432432432432432
chr6	36973593	36995939	gc19_pc.cds::gencode::FGD2::ENSG00000146192.10	0.432432432432432
chr22	38203974	38212725	gc19_pc.cds::gencode::GCAT::ENSG00000100116.12	0.432432432432432
chr21	45642929	45660700	gc19_pc.cds::gencode::ICOSLG::ENSG00000160223.12	0.432432432432432
chr16	29917851	29937354	gc19_pc.cds::gencode::KCTD13::ENSG00000174943.5	0.432432432432432
chr19	1356388	1376575	gc19_pc.cds::gencode::MUM1::ENSG00000160953.10	0.432432432432432
chr15	65411054	65426119	gc19_pc.cds::gencode::PDCD7::ENSG00000090470.10	0.432432432432432
chr15	74287153	74337349	gc19_pc.cds::gencode::PML::ENSG00000140464.15	0.432432432432432
chr17	74270143	74303581	gc19_pc.cds::gencode::QRICH2::ENSG00000129646.9	0.432432432432432
chr1	21048284	21054537	gc19_pc.cds::gencode::SH2D5::ENSG00000189410.7	0.432432432432432
chr17	42327825	42340234	gc19_pc.cds::gencode::SLC4A1::ENSG00000004939.9	0.432432432432432
chr4	1161259	1165859	gc19_pc.cds::gencode::SPON2::ENSG00000159674.7	0.432432432432432
chr17	37809784	37819306	gc19_pc.cds::gencode::STARD3::ENSG00000131748.11	0.432432432432432
chr19	1206912	1227856	gc19_pc.cds::gencode::STK11::ENSG00000118046.10	0.432432432432432
chr22	50631489	50637557	gc19_pc.cds::gencode::TRABD::ENSG00000170638.5	0.432432432432432
chr1	27587545	27632874	gc19_pc.cds::gencode::WDTC1::ENSG00000142784.11	0.432432432432432
chr11	119077127	119170491	gc19_pc.cds::gencode::CBL::ENSG00000110395.4	0.432745672543275
chr1	204192597	204242855	gc19_pc.cds::gencode::PLEKHA6::ENSG00000143850.8	0.433224755700326
chr2	20192871	20212392	gc19_pc.cds::gencode::MATN3::ENSG00000132031.8	0.435810810810811
chr22	37462119	37499579	gc19_pc.cds::gencode::TMPRSS6::ENSG00000187045.12	0.437299035369775
chr15	43922898	43941032	gc19_pc.cds::gencode::CATSPER2::ENSG00000166762.12	0.439597315436242
chr15	43620626	43622687	gc19_pc.cds::gencode::LCMT2::ENSG00000168806.6	0.439597315436242
chr11	56113514	56114474	gc19_pc.cds::gencode::OR8K1::ENSG00000150261.2	0.440677966101695
chr1	175914288	176176114	gc19_pc.cds::gencode::RFWD2::ENSG00000143207.15	0.442622950819672
chr12	120126036	120313972	gc19_pc.cds::gencode::CIT::ENSG00000122966.9	0.442675159235669
chr22	30973032	30987820	gc19_pc.cds::gencode::PES1::ENSG00000100029.13	0.444444444444444
chr6	158402993	158517396	gc19_pc.cds::gencode::SYNJ2::ENSG00000078269.9	0.444444444444444
chr7	155251072	155255382	gc19_pc.cds::gencode::EN2::ENSG00000164778.4	0.446043165467626
chr8	87581555	87755855	gc19_pc.cds::gencode::CNGB3::ENSG00000170289.8	0.447058823529412
chr18	5956218	6311624	gc19_pc.cds::gencode::L3MBTL4::ENSG00000154655.10	0.454545454545455
chr14	47311133	48143792	gc19_pc.cds::gencode::MDGA2::ENSG00000139915.14	0.454545454545455
chr14	47311133	48143999	gc19_pc.cds::gencode::MDGA2::ENSG00000272781.1	0.454545454545455
chr15	45315481	45365728	gc19_pc.cds::gencode::SORD::ENSG00000140263.9	0.454545454545455
chr10	7860672	8056714	gc19_pc.cds::gencode::TAF3::ENSG00000165632.7	0.456896551724138
chr17	15935609	16097883	gc19_pc.cds::gencode::NCOR1::ENSG00000141027.16	0.459821428571429
chr19	30934469	31201777	gc19_pc.cds::gencode::ZNF536::ENSG00000198597.4	0.460526315789474
chr16	4747028	4780150	gc19_pc.cds::gencode::ANKS3::ENSG00000168096.10	0.461538461538462
chr15	29346087	29409336	gc19_pc.cds::gencode::APBA2::ENSG00000034053.10	0.461538461538462
chr2	167262089	167334206	gc19_pc.cds::gencode::SCN7A::ENSG00000136546.9	0.461538461538462
chr19	20959253	20991922	gc19_pc.cds::gencode::ZNF66::ENSG00000160229.7	0.461538461538462
chr2	166731264	166810215	gc19_pc.cds::gencode::TTC21B::ENSG00000123607.10	0.463157894736842
chr9	14737393	14868975	gc19_pc.cds::gencode::FREM1::ENSG00000164946.15	0.464285714285714
chr4	155155687	155412507	gc19_pc.cds::gencode::DCHS2::ENSG00000197410.8	0.465116279069767
chr3	40547843	40558354	gc19_pc.cds::gencode::ZNF620::ENSG00000177842.7	0.465116279069767
chr6	89888488	89927041	gc19_pc.cds::gencode::GABRR1::ENSG00000146276.7	0.470588235294118
chr8	120744163	120844804	gc19_pc.cds::gencode::TAF2::ENSG00000064313.7	0.470588235294118
chr17	72322488	72351451	gc19_pc.cds::gencode::KIF19::ENSG00000196169.10	0.472929936305732
chr13	25457314	25487163	gc19_pc.cds::gencode::CENPJ::ENSG00000151849.10	0.472972972972973
chr1	185089150	185125844	gc19_pc.cds::gencode::TRMT1L::ENSG00000121486.7	0.473684210526316
chr5	5140580	5319251	gc19_pc.cds::gencode::ADAMTS16::ENSG00000145536.11	0.476190476190476
chr12	66531739	66563731	gc19_pc.cds::gencode::TMBIM4::ENSG00000155957.12	0.478260869565217
chr1	171605064	171621751	gc19_pc.cds::gencode::MYOC::ENSG00000034971.10	0.478632478632479
chr1	174417249	174418335	gc19_pc.cds::gencode::GPR52::ENSG00000203737.2	0.47887323943662
chr2	177134357	177202392	gc19_pc.cds::gencode::MTX2::ENSG00000128654.9	0.47887323943662
chr4	187509745	187630981	gc19_pc.cds::gencode::FAT1::ENSG00000083857.9	0.479591836734694
chr11	4470569	4471514	gc19_pc.cds::gencode::OR52K2::ENSG00000181963.5	0.483050847457627
chr16	83982486	83999612	gc19_pc.cds::gencode::OSGIN1::ENSG00000140961.8	0.490740740740741
chr13	27998874	28009734	gc19_pc.cds::gencode::GTF3A::ENSG00000122034.8	0.493150684931507
chr20	30946578	31025141	gc19_pc.cds::gencode::ASXL1::ENSG00000171456.12	0.5
chr4	47514557	47593398	gc19_pc.cds::gencode::ATP10D::ENSG00000145246.9	0.5
chr3	19921122	19977795	gc19_pc.cds::gencode::EFHB::ENSG00000163576.13	0.5
chr18	33877798	34359493	gc19_pc.cds::gencode::FHOD3::ENSG00000134775.11	0.5
chr14	94594135	94595901	gc19_pc.cds::gencode::IFI27L2::ENSG00000119632.3	0.5
chr7	131012658	131172487	gc19_pc.cds::gencode::MKLN1::ENSG00000128585.13	0.5
chr3	138091725	138121111	gc19_pc.cds::gencode::MRAS::ENSG00000158186.8	0.5
chr11	55761156	55762101	gc19_pc.cds::gencode::OR5F1::ENSG00000149133.1	0.5
chr11	118484551	118527533	gc19_pc.cds::gencode::PHLDB1::ENSG00000019144.12	0.5
chr11	123504850	123524509	gc19_pc.cds::gencode::SCN3B::ENSG00000166257.4	0.5
chr4	25664122	25678371	gc19_pc.cds::gencode::SLC34A2::ENSG00000157765.7	0.5
chr8	35093302	35648081	gc19_pc.cds::gencode::UNC5D::ENSG00000156687.6	0.5
chr5	147830747	148045182	gc19_pc.cds::gencode::HTR4::ENSG00000164270.13	0.508333333333333
chr5	96215389	96253309	gc19_pc.cds::gencode::ERAP2::ENSG00000164308.12	0.51219512195122
chr6	106960216	107016441	gc19_pc.cds::gencode::AIM1::ENSG00000112297.10	0.512895226286423
chr9	96214197	96326822	gc19_pc.cds::gencode::FAM120A::ENSG00000048828.12	0.514240440348609
chr3	41288419	41996251	gc19_pc.cds::gencode::ULK4::ENSG00000168038.6	0.515625
chr5	158743692	158753790	gc19_pc.cds::gencode::IL12B::ENSG00000113302.4	0.52
chr10	101949354	101989289	gc19_pc.cds::gencode::CHUK::ENSG00000213341.6	0.521739130434783
chr4	15972689	16077529	gc19_pc.cds::gencode::PROM1::ENSG00000007062.7	0.524590163934426
chr10	23220925	23326408	gc19_pc.cds::gencode::ARMC3::ENSG00000165309.9	0.533333333333333
chr9	119187868	120177216	gc19_pc.cds::gencode::ASTN2::ENSG00000148219.12	0.533333333333333
chr8	57025500	57026541	gc19_pc.cds::gencode::MOS::ENSG00000172680.1	0.533333333333333
chr19	52076582	52092844	gc19_pc.cds::gencode::ZNF175::ENSG00000105497.3	0.533333333333333
chr9	109685664	109773311	gc19_pc.cds::gencode::ZNF462::ENSG00000148143.8	0.533333333333333
chr16	23079366	23160591	gc19_pc.cds::gencode::USP31::ENSG00000103404.10	0.536945812807882
chr22	38881939	38902242	gc19_pc.cds::gencode::DDX17::ENSG00000100201.14	0.538461538461538
chr22	29704095	29708486	gc19_pc.cds::gencode::GAS2L1::ENSG00000185340.11	0.538461538461538
chr15	63901279	64067822	gc19_pc.cds::gencode::HERC1::ENSG00000103657.9	0.538461538461538
chr1	21071289	21106933	gc19_pc.cds::gencode::HP1BP3::ENSG00000127483.13	0.538461538461538
chr11	46880533	46939930	gc19_pc.cds::gencode::LRP4::ENSG00000134569.5	0.538461538461538
chr1	1550839	1565910	gc19_pc.cds::gencode::MIB2::ENSG00000197530.8	0.538461538461538
chr15	75182414	75190071	gc19_pc.cds::gencode::MPI::ENSG00000178802.13	0.538461538461538
chr16	2139727	2185690	gc19_pc.cds::gencode::PKD1::ENSG00000008710.13	0.538461538461538
chr6	43612835	43638724	gc19_pc.cds::gencode::RSPH9::ENSG00000172426.11	0.538461538461538
chr19	2978231	2995002	gc19_pc.cds::gencode::TLE6::ENSG00000104953.14	0.538461538461538
chr11	62342565	62359071	gc19_pc.cds::gencode::TUT1::ENSG00000149016.11	0.538461538461538
chr2	207146573	207176317	gc19_pc.cds::gencode::ZDBF2::ENSG00000204186.3	0.538461538461538
chr1	5923324	6046349	gc19_pc.cds::gencode::NPHP4::ENSG00000131697.13	0.53968253968254
chr19	51525800	51530773	gc19_pc.cds::gencode::KLK11::ENSG00000167757.9	0.54
chr1	201453117	201465431	gc19_pc.cds::gencode::CSRP1::ENSG00000159176.9	0.541666666666667
chr6	55039385	55147252	gc19_pc.cds::gencode::HCRTR2::ENSG00000137252.5	0.541666666666667
chr10	69644479	69676350	gc19_pc.cds::gencode::SIRT1::ENSG00000096717.7	0.541666666666667
chr15	43237526	43398220	gc19_pc.cds::gencode::UBR1::ENSG00000159459.7	0.541666666666667
chr8	144687869	144691754	gc19_pc.cds::gencode::PYCRL::ENSG00000104524.9	0.542253521126761
chr1	172501612	172579399	gc19_pc.cds::gencode::SUCO::ENSG00000094975.9	0.543589743589744
chr17	63133658	63223525	gc19_pc.cds::gencode::RGS9::ENSG00000108370.11	0.547511312217195
chr1	186283102	186344760	gc19_pc.cds::gencode::TPR::ENSG00000047410.9	0.548387096774194
chr10	50666860	50741010	gc19_pc.cds::gencode::ERCC6::ENSG00000225830.6	0.549450549450549
chr13	100617630	100623929	gc19_pc.cds::gencode::ZIC5::ENSG00000139800.8	0.54954954954955
chr19	1270932	1274310	gc19_pc.cds::gencode::CIRBP::ENSG00000099622.9	0.55164070769696
chr12	133303827	133338384	gc19_pc.cds::gencode::ANKLE2::ENSG00000176915.10	0.551724137931034
chr19	56103815	56109231	gc19_pc.cds::gencode::FIZ1::ENSG00000179943.6	0.553097345132743
chr16	2732549	2757456	gc19_pc.cds::gencode::KCTD5::ENSG00000167977.4	0.553108044008931
chr11	60739337	60786790	gc19_pc.cds::gencode::CD6::ENSG00000013725.10	0.553672316384181
chr15	62146655	62352573	gc19_pc.cds::gencode::VPS13C::ENSG00000129003.11	0.553672316384181
chr3	48675637	48700067	gc19_pc.cds::gencode::CELSR3::ENSG00000008300.10	0.554519476613024
chr22	46652457	46659219	gc19_pc.cds::gencode::PKDREJ::ENSG00000130943.5	0.554797135485961
chr2	109513362	109547470	gc19_pc.cds::gencode::EDAR::ENSG00000135960.5	0.555066079295154
chr3	93699267	93772107	gc19_pc.cds::gencode::ARL13B::ENSG00000169379.11	0.555555555555556
chr8	143545559	143625778	gc19_pc.cds::gencode::BAI1::ENSG00000181790.6	0.555555555555556
chr11	28042746	28119494	gc19_pc.cds::gencode::KIF18A::ENSG00000121621.6	0.555555555555556
chr8	68864629	69143613	gc19_pc.cds::gencode::PREX2::ENSG00000046889.14	0.555555555555556
chr7	112407251	112424880	gc19_pc.cds::gencode::TMEM168::ENSG00000146802.8	0.555555555555556
chr17	7462356	7464322	gc19_pc.cds::gencode::TNFSF13::ENSG00000161955.12	0.555555555555556
chr11	68080182	68216538	gc19_pc.cds::gencode::LRP5::ENSG00000162337.7	0.555873508080041
chr11	94462136	94603960	gc19_pc.cds::gencode::AMOTL1::ENSG00000166025.13	0.556179775280899
chr14	93897375	94173250	gc19_pc.cds::gencode::UNC79::ENSG00000133958.9	0.556179775280899
chr12	31540536	31743766	gc19_pc.cds::gencode::DENND5B::ENSG00000170456.10	0.556485355648536
chr6	17281812	17292350	gc19_pc.cds::gencode::RBM24::ENSG00000112183.10	0.556485355648536
chr14	91738968	91884034	gc19_pc.cds::gencode::CCDC88C::ENSG00000015133.14	0.558232931726908
chr19	34971873	34991174	gc19_pc.cds::gencode::WTIP::ENSG00000142279.8	0.558232931726908
chr1	200708955	200827187	gc19_pc.cds::gencode::CAMSAP2::ENSG00000118200.10	0.558490566037736
chr2	131672509	131803762	gc19_pc.cds::gencode::ARHGEF4::ENSG00000136002.12	0.558823529411765
chr11	134022838	134093820	gc19_pc.cds::gencode::NCAPD3::ENSG00000151503.8	0.558823529411765
chr2	160176775	160335230	gc19_pc.cds::gencode::BAZ2B::ENSG00000123636.13	0.559183673469388
chr11	85406237	85468768	gc19_pc.cds::gencode::SYTL2::ENSG00000137501.12	0.559183673469388
chr4	89300073	89363612	gc19_pc.cds::gencode::HERC6::ENSG00000138642.10	0.559808612440191
chr16	50731154	50765730	gc19_pc.cds::gencode::NOD2::ENSG00000167207.7	0.560483870967742
chr5	34687024	34830870	gc19_pc.cds::gencode::RAI14::ENSG00000039560.9	0.561904761904762
chr3	184098106	184107210	gc19_pc.cds::gencode::CHRD::ENSG00000090539.11	0.562248995983936
chr9	15564086	15971834	gc19_pc.cds::gencode::CCDC171::ENSG00000164989.11	0.5625
chr12	58120334	58135854	gc19_pc.cds::gencode::AGAP2::ENSG00000135439.7	0.562753036437247
chr1	169364284	169394165	gc19_pc.cds::gencode::CCDC181::ENSG00000117477.8	0.562913907284768
chr19	9763624	9771420	gc19_pc.cds::gencode::ZNF562::ENSG00000171466.5	0.564102564102564
chr13	33222909	33349190	gc19_pc.cds::gencode::PDS5B::ENSG00000083642.14	0.564516129032258
chr2	97779476	97915904	gc19_pc.cds::gencode::ANKRD36::ENSG00000135976.12	0.565217391304348
chr5	166711842	167689815	gc19_pc.cds::gencode::TENM2::ENSG00000145934.11	0.565346208712828
chr19	55866667	55874434	gc19_pc.cds::gencode::FAM71E2::ENSG00000180043.7	0.566176470588235
chr3	10157385	10168073	gc19_pc.cds::gencode::BRK1::ENSG00000254999.2	0.566666666666667
chr10	124895566	124897247	gc19_pc.cds::gencode::HMX3::ENSG00000188620.9	0.56687898089172
chr15	89379437	89417830	gc19_pc.cds::gencode::ACAN::ENSG00000157766.11	0.56989247311828
chr10	102672867	102721669	gc19_pc.cds::gencode::FAM178A::ENSG00000119906.7	0.57051282051282
chr4	44176806	44450540	gc19_pc.cds::gencode::KCTD8::ENSG00000183783.6	0.571428571428571
chr6	47846038	48036391	gc19_pc.cds::gencode::PTCHD4::ENSG00000244694.3	0.571428571428571
chr7	98983337	98992112	gc19_pc.cds::gencode::ARPC1B::ENSG00000130429.8	0.574007220216607
chr18	21269647	21534612	gc19_pc.cds::gencode::LAMA3::ENSG00000053747.11	0.574545454545455
chr19	58331280	58367491	gc19_pc.cds::gencode::ZNF587B::ENSG00000269343.2	0.576036866359447
chr2	211053684	211089987	gc19_pc.cds::gencode::ACADL::ENSG00000115361.3	0.576923076923077
chr9	77339528	77502772	gc19_pc.cds::gencode::TRPM6::ENSG00000119121.17	0.577777777777778
chr9	89560656	89561694	gc19_pc.cds::gencode::GAS1::ENSG00000180447.5	0.578125
chr6	64430491	66205303	gc19_pc.cds::gencode::EYS::ENSG00000188107.9	0.578947368421053
chr1	248128633	248129641	gc19_pc.cds::gencode::OR2AK2::ENSG00000187080.7	0.578947368421053
chr1	43232982	43263896	gc19_pc.cds::gencode::C1orf50::ENSG00000164008.9	0.580547112462006
chr19	756946	763590	gc19_pc.cds::gencode::MISP::ENSG00000099812.6	0.580547112462006
chr22	17956141	18032540	gc19_pc.cds::gencode::CECR2::ENSG00000099954.14	0.581081081081081
chr20	2639087	2644834	gc19_pc.cds::gencode::IDH3B::ENSG00000101365.16	0.581395348837209
chr11	1651070	1651784	gc19_pc.cds::gencode::KRTAP5-5::ENSG00000185940.9	0.582191780821918
chr19	36673367	36736432	gc19_pc.cds::gencode::ZNF565::ENSG00000196357.7	0.582456140350877
chr3	168802696	169381160	gc19_pc.cds::gencode::MECOM::ENSG00000085276.13	0.583333333333333
chr4	165961224	165962640	gc19_pc.cds::gencode::TRIM60::ENSG00000176979.8	0.583333333333333
chr3	97983128	97984106	gc19_pc.cds::gencode::OR5H6::ENSG00000230301.3	0.584269662921348
chr15	76640973	77176158	gc19_pc.cds::gencode::SCAPER::ENSG00000140386.8	0.584459459459459
chr5	141033516	141060053	gc19_pc.cds::gencode::ARAP3::ENSG00000120318.11	0.585616438356164
chr8	144511514	144512576	gc19_pc.cds::gencode::MAFA::ENSG00000182759.3	0.585616438356164
chr16	84179045	84212012	gc19_pc.cds::gencode::DNAAF1::ENSG00000154099.13	0.588424437299035
chr1	153609064	153617745	gc19_pc.cds::gencode::CHTOP::ENSG00000160679.8	0.588607594936709
chr1	161594304	161600992	gc19_pc.cds::gencode::FCGR3B::ENSG00000162747.5	0.589171974522293
chr1	67000041	67208778	gc19_pc.cds::gencode::SGIP1::ENSG00000118473.17	0.58974358974359
chr6	155596853	155597513	gc19_pc.cds::gencode::CLDN20::ENSG00000171217.5	0.590909090909091
chr16	2034219	2036029	gc19_pc.cds::gencode::GFER::ENSG00000127554.12	0.590909090909091
chr19	1877198	1881565	gc19_pc.cds::gencode::ABHD17A::ENSG00000129968.11	0.591216216216216
chr17	4872000	4890924	gc19_pc.cds::gencode::CAMTA2::ENSG00000108509.16	0.591216216216216
chr16	57731861	57765170	gc19_pc.cds::gencode::CCDC135::ENSG00000159625.10	0.591216216216216
chr11	118175667	118186257	gc19_pc.cds::gencode::CD3E::ENSG00000198851.5	0.591216216216216
chr9	130269123	130341216	gc19_pc.cds::gencode::FAM129B::ENSG00000136830.7	0.591216216216216
chr17	73906803	73934230	gc19_pc.cds::gencode::FBF1::ENSG00000188878.12	0.591216216216216
chr16	67323471	67360610	gc19_pc.cds::gencode::KCTD19::ENSG00000168676.6	0.591216216216216
chr20	62830214	62871801	gc19_pc.cds::gencode::MYT1::ENSG00000196132.7	0.591216216216216
chr12	6666158	6677084	gc19_pc.cds::gencode::NOP2::ENSG00000111641.6	0.591216216216216
chr19	1481757	1490345	gc19_pc.cds::gencode::PCSK4::ENSG00000115257.11	0.591216216216216
chr17	4574733	4607556	gc19_pc.cds::gencode::PELP1::ENSG00000141456.10	0.591216216216216
chr11	394292	404569	gc19_pc.cds::gencode::PKP3::ENSG00000184363.5	0.591216216216216
chr16	1031922	1035386	gc19_pc.cds::gencode::SOX8::ENSG00000005513.9	0.591216216216216
chr1	155829552	155851299	gc19_pc.cds::gencode::SYT11::ENSG00000132718.7	0.591216216216216
chr5	149737309	149778611	gc19_pc.cds::gencode::TCOF1::ENSG00000070814.13	0.591216216216216
chr15	41099486	41106424	gc19_pc.cds::gencode::ZFYVE19::ENSG00000166140.13	0.591216216216216
chr22	29279754	29449610	gc19_pc.cds::gencode::ZNRF3::ENSG00000183579.11	0.591216216216216
chr20	49507941	49520533	gc19_pc.cds::gencode::ADNP::ENSG00000101126.11	0.592105263157895
chr14	77491744	77494135	gc19_pc.cds::gencode::IRF2BPL::ENSG00000119669.3	0.592105263157895
chr22	40521821	40719245	gc19_pc.cds::gencode::TNRC6B::ENSG00000100354.16	0.592105263157895
chr1	152882273	152884031	gc19_pc.cds::gencode::IVL::ENSG00000163207.5	0.592592592592593
chr19	1397357	1401475	gc19_pc.cds::gencode::GAMT::ENSG00000130005.7	0.593220338983051
chr5	176023808	176026835	gc19_pc.cds::gencode::GPRIN1::ENSG00000169258.6	0.593220338983051
chr1	23279535	23291831	gc19_pc.cds::gencode::LACTBL1::ENSG00000215906.4	0.593220338983051
chr17	27591556	27621077	gc19_pc.cds::gencode::NUFIP2::ENSG00000108256.4	0.593220338983051
chr16	476006	570839	gc19_pc.cds::gencode::RAB11FIP3::ENSG00000090565.11	0.593220338983051
chr19	50534339	50556454	gc19_pc.cds::gencode::ZNF473::ENSG00000142528.11	0.593220338983051
chr5	137275913	137354800	gc19_pc.cds::gencode::FAM13B::ENSG00000031003.6	0.593333333333333
chr7	110762828	110764955	gc19_pc.cds::gencode::LRRN3::ENSG00000173114.8	0.59375
chr17	39388753	39389233	gc19_pc.cds::gencode::KRTAP9-3::ENSG00000204873.3	0.594155844155844
